단지명,거래구분,전용면적(㎡),시군구,번지,계약년월,건축년도,평균 거래금액(만원)
상계주공14(고층),매매,45,서울특별시 노원구 상계동,626,202503,1989,37067
상계주공1(고층),매매,49,서울특별시 노원구 상계동,765,202503,1988,49500
상계1차중앙하이츠,매매,59,서울특별시 노원구 상계동,1279,202503,1997,53740
동아불암,매매,84,서울특별시 노원구 상계동,1285,202503,1999,60000
한강로얄스위트,매매,118,서울특별시 마포구 망원동,417-2,202503,2005,88000
대림2,매매,106,서울특별시 마포구 망원동,497,202503,2002,118000
호반써밋목동,매매,59,서울특별시 양천구 신정동,1327,202503,2022,115167
경남아너스빌,매매,84,서울특별시 양천구 신정동,1307,202503,2004,126500
목동신시가지11,매매,66,서울특별시 양천구 신정동,325,202503,1988,146667
목동2삼성래미안,매매,84,서울특별시 양천구 신정동,1295,202503,2001,121175
장미(시영6),매매,49,서울특별시 노원구 하계동,273,202503,1989,52467
텐즈힐(2단지),매매,84,서울특별시 성동구 상왕십리동,811,202503,2014,170750
대주파크빌아파트,매매,81,서울특별시 노원구 공릉동,751,202503,2003,50000
배재현대,매매,84,서울특별시 강동구 고덕동,312,202503,1995,129000
목동가든스위트,매매,144,서울특별시 양천구 목동,907-5,202503,1999,170000
목동신시가지5,매매,95,서울특별시 양천구 목동,912,202503,1986,247250
목동신시가지6,매매,47,서울특별시 양천구 목동,911,202503,1986,159625
응암아네스트,매매,15,서울특별시 은평구 응암동,88-8,202503,2014,9300
백련산에스케이뷰아이파크,매매,84,서울특별시 은평구 응암동,767,202503,2020,100467
삼호4,매매,59,서울특별시 노원구 월계동,12,202503,1987,68500
극동미라주,매매,59,서울특별시 성동구 하왕십리동,1058,202503,2001,85900
금강,매매,59,서울특별시 양천구 신월동,207-24,202503,1998,37000
신안파크,매매,47,서울특별시 양천구 신월동,350-2,202503,1987,29500
현대,매매,134,서울특별시 성동구 마장동,818,202503,1998,124000
동아,매매,59,서울특별시 강서구 염창동,292,202503,1998,72900
삼익그린2차,매매,54,서울특별시 강동구 명일동,15,202503,1984,115450
무학,매매,59,서울특별시 강서구 염창동,255,202503,1999,71600
태영,매매,114,서울특별시 강서구 염창동,270-1,202503,1999,119500
부영,매매,80,서울특별시 강서구 등촌동,691-3,202503,1994,89280
한신,매매,84,서울특별시 도봉구 도봉동,30-1,202503,1995,54833
서원,매매,49,서울특별시 도봉구 도봉동,641,202503,1996,34000
서원,매매,39,서울특별시 도봉구 도봉동,641,202503,1996,26000
래미안도봉,매매,59,서울특별시 도봉구 도봉동,655,202503,2005,57000
주공19단지(창동리버타운),매매,90,서울특별시 도봉구 창동,27,202503,1989,96300
주공17단지,매매,36,서울특별시 도봉구 창동,38,202503,1989,31545
성원상떼빌,매매,59,서울특별시 도봉구 창동,743-15,202503,2001,57000
동아그린,매매,84,서울특별시 도봉구 창동,805,202503,1996,78000
북한산아이파크5차,매매,119,서울특별시 도봉구 창동,825,202503,2004,100250
우장산숲아이파크,매매,84,서울특별시 강서구 화곡동,1173,202503,2022,140000
세한(410-150),매매,72,서울특별시 강서구 화곡동,410-150,202503,2001,30000
우장산롯데,매매,84,서울특별시 강서구 화곡동,1148,202503,2004,78000
신동아,매매,84,서울특별시 성동구 행당동,344,202503,1995,106167
거성학마을아파트,매매,59,서울특별시 도봉구 방학동,701-15,202503,1994,44500
북한산대창센시티,매매,84,서울특별시 은평구 불광동,71-16,202503,2004,69500
북한산현대힐스테이트3차아파트,매매,84,서울특별시 은평구 불광동,641,202503,2010,83500
북한산현대힐스테이트3차아파트,매매,59,서울특별시 은평구 불광동,641,202503,2010,75500
마곡힐스테이트,매매,84,서울특별시 강서구 마곡동,725-1,202503,2017,141750
신라샤르망,매매,68,서울특별시 도봉구 쌍문동,600,202503,2004,28000
해모로아파트,매매,127,서울특별시 강북구 번동,139,202503,2003,74500
삼성,매매,59,서울특별시 강북구 번동,470-1,202503,1998,48750
청솔,매매,49,서울특별시 강서구 방화동,832,202503,1994,53133
마곡서광(치현마을),매매,59,서울특별시 강서구 방화동,860,202503,1998,52633
천연뜨란채,매매,57,서울특별시 서대문구 천연동,145,202503,2006,81838
석관래미안,매매,114,서울특별시 성북구 석관동,407,202503,2009,98000
"현대2차(10,11,20,23,24,25동)",매매,160,서울특별시 강남구 압구정동,369-1,202503,1976,775000
한양4,매매,208,서울특별시 강남구 압구정동,486,202503,1978,810000
주공1,매매,84,서울특별시 구로구 구로동,685-222,202503,1986,83833
꿈의숲아이파크,매매,84,서울특별시 성북구 장위동,323,202503,2022,117375
"대치우성아파트1동,2동,3동,5동,6동,7동",매매,84,서울특별시 강남구 대치동,63,202503,1984,330000
"우성,현대아파트",매매,79,서울특별시 구로구 고척동,76-55,202503,1987,60000
동아에코빌,매매,59,서울특별시 성북구 상월곡동,101,202503,2003,60625
월곡래미안루나밸리,매매,59,서울특별시 성북구 하월곡동,226,202503,2007,80500
옥수삼성,매매,114,서울특별시 성동구 옥수동,250,202503,1999,200000
옥수하이츠,매매,84,서울특별시 성동구 옥수동,100,202503,1998,208750
아이파크종암동1차,매매,55,서울특별시 성북구 종암동,130,202503,2004,67000
독산동아아파트,매매,84,서울특별시 금천구 독산동,183-1,202503,1997,53000
라이프,매매,84,서울특별시 금천구 독산동,1131,202503,1996,52000
롯데캐슬파크,매매,101,서울특별시 성동구 성수동2가,835,202503,2003,181000
공덕3삼성래미안,매매,84,서울특별시 마포구 공덕동,457,202503,2004,173000
공덕현대,매매,84,서울특별시 마포구 공덕동,370-9,202503,1989,118967
롯데캐슬골든힐스,매매,84,서울특별시 성북구 길음동,1287-1,202503,2019,94000
진로,매매,84,서울특별시 영등포구 당산동1가,16-1,202503,1997,114333
당산삼성래미안4차,매매,97,서울특별시 영등포구 당산동5가,42,202503,2003,179367
e편한세상 문래 에듀플라츠,매매,59,서울특별시 영등포구 문래동6가,58,202503,2020,109100
보문파크뷰자이,매매,45,서울특별시 성북구 보문동6가,458,202503,2017,78233
삼선푸르지오,매매,84,서울특별시 성북구 삼선동2가,425,202503,2008,84083
성원,매매,84,서울특별시 영등포구 양평동4가,12,202503,1993,88467
경남,매매,84,서울특별시 영등포구 신길동,67-1,202503,1999,90000
신길센트럴자이아파트,매매,84,서울특별시 영등포구 신길동,4964,202503,2021,155000
신길센트럴자이아파트,매매,59,서울특별시 영등포구 신길동,4964,202503,2021,131775
신내9진흥,매매,39,서울특별시 중랑구 신내동,657,202503,1996,33150
포레스트힐시티,매매,15,서울특별시 동대문구 신설동,100-26,202503,2018,16400
신내두산아파트,매매,126,서울특별시 중랑구 묵동,20,202503,1995,104750
위더스빌,매매,84,서울특별시 중랑구 묵동,169-11,202503,2010,64750
현대(관악),매매,58,서울특별시 동작구 상도동,407,202503,1992,69500
씨제이나인,매매,84,서울특별시 강동구 성내동,164-1,202503,2006,84000
강변그대가갤럭시,매매,84,서울특별시 강동구 천호동,570,202503,2009,140000
강일리버파크6단지,매매,84,서울특별시 강동구 강일동,684,202503,2009,100000
강일리버파크2단지,매매,84,서울특별시 강동구 강일동,668,202503,2009,90500
성안마을청구,매매,59,서울특별시 강동구 성내동,295,202503,2002,89000
다성이즈빌(320),매매,57,서울특별시 강동구 천호동,320,202503,2017,71500
성원1,매매,59,서울특별시 노원구 중계동,580,202503,1996,72000
서울숲대림,매매,84,서울특별시 성동구 성수동1가,656-234,202503,2000,184500
양평한신,매매,84,서울특별시 영등포구 양평동5가,76,202503,1996,103800
선유도삼성홈타운,매매,73,서울특별시 영등포구 양평동6가,101,202503,2015,67000
동성아파트,매매,59,서울특별시 중랑구 신내동,591,202503,1997,50000
남가좌동현대,매매,73,서울특별시 서대문구 남가좌동,376,202503,1999,79500
대우,매매,59,서울특별시 성동구 금호동4가,800,202503,2001,128944
대우,매매,84,서울특별시 성동구 금호동4가,800,202503,2001,151182
극동,매매,55,서울특별시 노원구 하계동,271-3,202503,1988,48675
온수힐스테이트,매매,84,서울특별시 구로구 온수동,155,202503,2010,78500
천왕연지타운1단지,매매,59,서울특별시 구로구 천왕동,280,202503,2013,70000
샹그레빌아파트,매매,79,서울특별시 성북구 하월곡동,224,202503,2004,68000
한신1,매매,35,서울특별시 노원구 하계동,284,202503,1988,37250
이화우성,매매,59,서울특별시 구로구 구로동,1260,202503,1998,58500
송산아파트,매매,84,서울특별시 성북구 동소문동4가,279,202503,1998,80000
고덕자이,매매,74,서울특별시 강동구 상일동,521,202503,2021,144500
한강아남,매매,84,서울특별시 광진구 자양동,830,202503,1995,111000
두산,매매,59,서울특별시 금천구 가산동,769,202503,1998,61250
두산,매매,101,서울특별시 금천구 가산동,769,202503,1998,81500
두산,매매,84,서울특별시 금천구 가산동,769,202503,1998,68925
한신,매매,44,서울특별시 구로구 구로동,642-9,202503,1988,44025
케어빌(98-8),매매,84,서울특별시 구로구 구로동,98-8,202503,2007,45400
현대,매매,59,서울특별시 동작구 사당동,169-32,202503,1991,74000
관악드림(동아),매매,84,서울특별시 관악구 봉천동,1712,202503,2003,92333
사당자이,매매,114,서울특별시 동작구 사당동,1139,202503,1999,108500
가양6단지,매매,39,서울특별시 강서구 가양동,1485,202503,1992,62833
대림e-편한세상,매매,114,서울특별시 성동구 행당동,347,202503,2000,157500
목동신시가지2,매매,95,서울특별시 양천구 목동,902,202503,1986,235000
현대,매매,84,서울특별시 양천구 신정동,1252,202503,1995,97500
목동우성2,매매,84,서울특별시 양천구 신정동,337,202503,2000,92400
목동신시가지9,매매,71,서울특별시 양천구 신정동,312,202503,1987,178000
다성이즈빌(387-4),매매,22,서울특별시 강동구 길동,387-4,202503,2018,29000
목동신시가지14,매매,108,서울특별시 양천구 신정동,329,202503,1987,223100
목동신시가지14,매매,71,서울특별시 양천구 신정동,329,202503,1988,173500
목동신시가지10,매매,53,서울특별시 양천구 신정동,311,202503,1988,134375
주공3,매매,58,서울특별시 강서구 등촌동,688,202503,1995,82375
목동신시가지1,매매,51,서울특별시 양천구 목동,901,202503,1985,155000
두산위브,매매,84,서울특별시 동대문구 답십리동,998,202503,2007,107900
대림2,매매,59,서울특별시 구로구 신도림동,642,202503,2001,86000
미성,매매,83,서울특별시 구로구 신도림동,290,202503,1987,81800
데시앙,매매,59,서울특별시 중랑구 신내동,317,202503,2010,71150
양평현대6차,매매,59,서울특별시 영등포구 양평동3가,101,202503,2000,96100
e편한세상신촌1단지,매매,84,서울특별시 서대문구 북아현동,1013,202503,2018,165667
힐스테이트신촌,매매,84,서울특별시 서대문구 북아현동,1017,202503,2020,155000
삼성사이버빌리지,매매,114,서울특별시 중구 중림동,200,202503,2001,174500
건영2차아파트,매매,84,서울특별시 중랑구 상봉동,63,202503,1996,71167
관악산휴먼시아1단지,매매,59,서울특별시 관악구 신림동,1735-1,202503,2008,56000
상암월드컵파크6단지,매매,84,서울특별시 마포구 상암동,1689,202503,2005,127000
두산,매매,59,서울특별시 구로구 개봉동,472,202503,1997,49400
한신아파트,매매,114,서울특별시 동대문구 제기동,1212,202503,2004,93000
성산힐아파트,매매,71,서울특별시 마포구 성산동,81-106,202503,2011,60000
광나루현대,매매,84,서울특별시 광진구 광장동,567,202503,1996,140625
현대3,매매,59,서울특별시 광진구 광장동,484,202503,1990,114000
삼성화원,매매,89,서울특별시 마포구 망원동,494,202503,2002,108200
두산6,매매,59,서울특별시 중랑구 면목동,1501,202503,1993,58000
삼부컨비니언,매매,59,서울특별시 성북구 길음동,1276,202503,1998,60160
현대웰하임(101동),매매,16,서울특별시 강동구 길동,343-1,202503,2012,11950
대성아파트,매매,19,서울특별시 종로구 행촌동,41-1,202503,1971,18000
마운틴뷰,매매,62,서울특별시 종로구 구기동,125-5,202503,2019,50000
중계무지개,매매,49,서울특별시 노원구 중계동,512,202503,1991,48807
우성4차,매매,95,서울특별시 송파구 잠실동,320,202503,1983,198333
주공아파트 5단지,매매,76,서울특별시 송파구 잠실동,27,202503,1978,340108
태영데시앙1,매매,84,서울특별시 중랑구 상봉동,497,202503,2003,82500
한신휴2차,매매,59,서울특별시 영등포구 대림동,897-1,202503,1999,59200
태영,매매,84,서울특별시 강서구 염창동,270-1,202503,1999,70000
쌍용스윗닷홈,매매,59,서울특별시 동작구 상도동,418,202503,2003,93125
신당KCC스위첸,매매,72,서울특별시 중구 신당동,856,202503,2019,117000
한강현대,매매,83,서울특별시 동작구 흑석동,28,202503,1988,191000
명수대현대,매매,124,서울특별시 동작구 흑석동,10,202503,1988,268500
월계센트럴아이파크,매매,84,서울특별시 노원구 월계동,951,202503,2020,102500
마포래미안푸르지오2단지,매매,114,서울특별시 마포구 아현동,777,202503,2014,245000
한보미도맨션2,매매,190,서울특별시 강남구 대치동,511,202503,1985,584000
신동아,매매,49,서울특별시 동대문구 용두동,779,202503,1994,60000
주공2,매매,84,서울특별시 노원구 월계동,556,202503,1992,63000
신마곡벽산블루밍,매매,72,서울특별시 강서구 방화동,904,202503,2020,89500
신동아아파트1,매매,84,서울특별시 도봉구 방학동,271-1,202503,1987,52725
화곡1차보람더하임,매매,68,서울특별시 강서구 화곡동,1087,202503,2003,40000
프라자,매매,109,서울특별시 강동구 둔촌동,603,202503,1984,115950
NS파크APT,매매,29,서울특별시 강서구 화곡동,1076-9,202503,2018,25500
DMC래미안e편한세상,매매,59,서울특별시 서대문구 북가좌동,481,202503,2012,101225
래미안장안,매매,84,서울특별시 동대문구 장안동,354-2,202503,2003,95833
신성미소지움,매매,84,서울특별시 성동구 마장동,822,202503,2004,97667
백련산파크자이,매매,59,서울특별시 은평구 응암동,766,202503,2021,82000
응암동금호,매매,59,서울특별시 은평구 응암동,739,202503,1998,57950
브라이튼여의도,매매,113,서울특별시 영등포구 여의도동,525,202503,2023,530880
미성,매매,101,서울특별시 영등포구 여의도동,37,202503,1980,252500
대우트럼프월드Ⅰ,매매,104,서울특별시 영등포구 여의도동,55-1,202503,2002,218000
삼익그린2차,매매,66,서울특별시 강동구 명일동,15,202503,1983,134062
롯데2,매매,84,서울특별시 강서구 내발산동,729,202503,2003,81000
포레나노원,매매,74,서울특별시 노원구 상계동,680,202503,2020,110000
상계주공3(고층),매매,32,서울특별시 노원구 상계동,730-2,202503,1987,42000
상계주공6(고층),매매,41,서울특별시 노원구 상계동,720,202503,1988,45167
래미안장안2차,매매,81,서울특별시 동대문구 장안동,329-3,202503,2007,95283
신공덕1차삼성래미안1아파트,매매,84,서울특별시 마포구 신공덕동,155,202503,2000,153125
한신2차,매매,45,서울특별시 노원구 상계동,451,202503,1988,32500
보람아파트,매매,68,서울특별시 노원구 상계동,639,202503,1988,57825
우성2,매매,79,서울특별시 영등포구 대림동,695,202503,1992,60900
당산반도유보라팰리스,매매,124,서울특별시 영등포구 당산동4가,96,202503,2010,159000
우장산타워빌,매매,83,서울특별시 강서구 내발산동,704-2,202503,2002,69500
대림타운,매매,113,서울특별시 양천구 신월동,558-9,202503,1997,74000
보람아파트,매매,79,서울특별시 노원구 상계동,639,202503,1988,63688
길훈엔트런스빌,매매,58,서울특별시 양천구 신월동,1043,202503,2005,44500
홍제센트럴IPARK,매매,117,서울특별시 서대문구 홍제동,473,202503,2020,150000
홍제삼성래미안,매매,60,서울특별시 서대문구 홍제동,461,202503,2001,64000
삼익가든,매매,72,서울특별시 강동구 명일동,270,202503,1984,98750
동부골든,매매,113,서울특별시 구로구 오류동,338,202503,1998,57850
현대홈타운,매매,84,서울특별시 마포구 도화동,353,202503,2000,122250
삼성,매매,136,서울특별시 마포구 도화동,550,202503,1997,179875
강변래미안,매매,79,서울특별시 영등포구 당산동,376,202503,2002,124000
빛고을우방,매매,59,서울특별시 강서구 가양동,448-9,202503,1999,75000
시티프라디움,매매,68,서울특별시 도봉구 쌍문동,734,202503,2021,59500
코오롱,매매,114,서울특별시 성북구 석관동,405,202503,1999,78000
현대I-PARK,매매,114,서울특별시 성북구 보문동3가,2,202503,2003,117000
경남,매매,46,서울특별시 도봉구 쌍문동,73,202503,1988,29100
마곡엠밸리7단지,매매,114,서울특별시 강서구 마곡동,743-4,202503,2014,201000
신안,매매,84,서울특별시 강서구 마곡동,422,202503,1993,94500
래미안솔베뉴,매매,59,서울특별시 강동구 명일동,359,202503,2019,141037
초록,매매,59,서울특별시 강서구 화곡동,1139,202503,1998,68150
용마한신,매매,59,서울특별시 중랑구 면목동,1077-1,202503,1990,50800
(372-66),매매,63,서울특별시 중구 신당동,372-66,202503,2010,59000
대림(2차),매매,84,서울특별시 성동구 응봉동,97,202503,1989,107000
고덕리엔파크3단지,매매,59,서울특별시 강동구 상일동,490,202503,2011,83000
목동현대1,매매,59,서울특별시 양천구 목동,932,202503,1997,137667
삼호한숲,매매,59,서울특별시 영등포구 양평동4가,94,202503,2000,85000
상도역롯데캐슬파크엘,매매,59,서울특별시 동작구 상도동,904,202503,2021,136300
둔촌푸르지오,매매,59,서울특별시 강동구 둔촌동,630,202503,2010,109000
두산위브트레지움,매매,114,서울특별시 강북구 미아동,811,202503,2011,102000
삼성래미안트리베라2단지,매매,84,서울특별시 강북구 미아동,812,202503,2010,90000
상아,매매,84,서울특별시 노원구 중계동,505,202503,1989,77500
청구e편한세상,매매,84,서울특별시 중구 신당동,852,202503,2011,157111
현대,매매,84,서울특별시 마포구 신수동,445-5,202503,1996,123500
상록타워아파트,매매,59,서울특별시 광진구 광장동,570,202503,1997,115000
극동2,매매,126,서울특별시 광진구 광장동,218-1,202503,1989,250000
삼성광장1,매매,66,서울특별시 광진구 광장동,561,202503,1987,138000
삼성래미안2,매매,84,서울특별시 동작구 상도동,421,202503,2003,102750
마포프레스티지자이,매매,84,서울특별시 마포구 염리동,532,202503,2021,238071
대흥동태영아파트,매매,59,서울특별시 마포구 대흥동,660,202503,1999,124611
롯데캐슬위너,매매,84,서울특별시 양천구 목동,956,202503,2005,124500
성재센트리움아파트,매매,29,서울특별시 강서구 화곡동,143-11,202503,2017,23500
현대하이페리온,매매,180,서울특별시 양천구 목동,916,202503,2003,372167
목동신시가지7,매매,66,서울특별시 양천구 목동,925,202503,1988,204400
서울숲르씨엘,매매,84,서울특별시 성동구 금호동4가,1555,202503,2023,139700
래미안 옥수 리버젠,매매,84,서울특별시 성동구 옥수동,561,202503,2012,219083
옥수파크힐스101동~116동,매매,84,서울특별시 성동구 옥수동,528,202503,2016,209833
염광,매매,59,서울특별시 노원구 중계동,445,202503,1996,55000
주공2,매매,44,서울특별시 노원구 중계동,369,202503,1992,34962
주공6,매매,44,서울특별시 노원구 중계동,364-12,202503,1993,43200
중앙하이츠,매매,59,서울특별시 노원구 중계동,161-1,202503,1998,50400
라온프라이빗,매매,84,서울특별시 중랑구 면목동,1544,202503,2020,104500
목동신시가지1,매매,98,서울특별시 양천구 목동,901,202503,1985,230000
중계스타클래스,매매,84,서울특별시 노원구 중계동,599,202503,2005,65900
동작상떼빌,매매,84,서울특별시 동작구 신대방동,719,202503,2006,95000
목동롯데캐슬마에스트로,매매,59,서울특별시 양천구 목동,965,202503,2019,105080
화곡한강,매매,88,서울특별시 강서구 화곡동,1059-19,202503,2007,49000
자양호반써밋,매매,59,서울특별시 광진구 자양동,861,202503,2021,139500
우성1,매매,79,서울특별시 광진구 자양동,579,202503,1988,118000
롯데캐슬,매매,84,서울특별시 동작구 사당동,1132,202503,2003,118667
레디앙스,매매,73,서울특별시 동작구 사당동,238-6,202503,2004,59000
사당휴먼시아,매매,84,서울특별시 동작구 사당동,1154,202503,2009,89750
화곡푸르지오,매매,144,서울특별시 강서구 화곡동,1091,202503,2002,121000
독립문삼호,매매,84,서울특별시 서대문구 영천동,100,202503,1995,102071
동성3,매매,105,서울특별시 중랑구 신내동,618,202503,1997,66000
건영2차,매매,57,서울특별시 중랑구 신내동,785,202503,1996,53000
현대홈타운,매매,84,서울특별시 구로구 개봉동,480,202503,2001,75800
답십리파크자이,매매,84,서울특별시 동대문구 답십리동,1014,202503,2019,124960
청계한신휴플러스,매매,73,서울특별시 동대문구 답십리동,1002,202503,2010,111567
답십리청솔우성,매매,114,서울특별시 동대문구 답십리동,80,202503,2000,92700
신반포2,매매,79,서울특별시 서초구 잠원동,73,202503,1978,387000
두산,매매,59,서울특별시 동대문구 답십리동,990,202503,2000,70500
공덕3삼성래미안,매매,59,서울특별시 마포구 공덕동,457,202503,2004,147000
디큐브시티,매매,59,서울특별시 구로구 신도림동,692,202503,2011,99250
고덕센트럴푸르지오,매매,40,서울특별시 강동구 고덕동,210-1,202503,2020,74000
고덕 아이파크,매매,84,서울특별시 강동구 고덕동,499,202503,2011,169925
태릉해링턴플레이스,매매,74,서울특별시 노원구 공릉동,758,202503,2022,82500
주공2,매매,39,서울특별시 동대문구 휘경동,57,202503,2001,44850
태청,매매,90,서울특별시 강서구 방화동,319-9,202503,2002,46000
센트라스,매매,59,서울특별시 성동구 하왕십리동,1070,202503,2016,146931
라인,매매,84,서울특별시 구로구 오류동,334,202503,1995,54500
해주드림빌,매매,78,서울특별시 은평구 녹번동,279-1,202503,2001,61800
우성1,매매,83,서울특별시 영등포구 대림동,696,202503,1985,87000
서강스카이빌,매매,149,서울특별시 은평구 응암동,109-3,202503,2001,79250
고덕 아이파크,매매,115,서울특별시 강동구 고덕동,499,202503,2011,189200
삼영N-CITY,매매,45,서울특별시 은평구 응암동,96-19,202503,2015,36500
신동아,매매,84,서울특별시 성동구 응봉동,275,202503,1996,93125
응암역효성해링턴플레이스,매매,59,서울특별시 은평구 신사동,372,202503,2019,73700
학여울청구,매매,113,서울특별시 노원구 하계동,354,202503,1999,89600
두원,매매,59,서울특별시 중랑구 면목동,1521,202503,1998,48250
한신1,매매,27,서울특별시 노원구 하계동,284,202503,1988,30500
더클래시,매매,59,서울특별시 마포구 아현동,804,202503,2022,173312
한양3,매매,161,서울특별시 강남구 압구정동,489,202503,1978,680000
디큐브시티,매매,105,서울특별시 구로구 신도림동,692,202503,2011,159500
한일유앤아이,매매,84,서울특별시 구로구 구로동,1281,202503,2006,70000
구로두산위브,매매,36,서울특별시 구로구 구로동,1278,202503,2006,53000
덕산,매매,59,서울특별시 금천구 가산동,148-1,202503,1995,40850
관악드림(삼성),매매,60,서울특별시 관악구 봉천동,1712,202503,2003,84500
신성미소지움,매매,84,서울특별시 성동구 성수동2가,833,202503,2001,133500
쌍용,매매,59,서울특별시 도봉구 창동,807,202503,1997,69500
경희궁의아침4단지,매매,124,서울특별시 종로구 내수동,73,202503,2004,222500
목동신시가지12,매매,53,서울특별시 양천구 신정동,326,202503,1988,132667
조은1차,매매,84,서울특별시 서대문구 북아현동,1-1201,202503,2004,110000
우민A,매매,77,서울특별시 서대문구 북아현동,1-50,202503,2001,108700
가양2단지(성지),매매,34,서울특별시 강서구 가양동,1461,202503,1992,50225
가양도시개발9-2단지,매매,39,서울특별시 강서구 가양동,1490,202503,1993,56500
두레엘리시안,매매,59,서울특별시 종로구 필운동,174-1,202503,2007,89000
용마동아,매매,84,서울특별시 중랑구 면목동,1499,202503,1993,64300
신성미소지움,매매,80,서울특별시 중랑구 면목동,1527,202503,2004,68000
영우,매매,75,서울특별시 중랑구 면목동,157-3,202503,2003,49500
성산월드타운대림,매매,84,서울특별시 마포구 성산동,601,202503,2004,95500
성산시영(선경),매매,50,서울특별시 마포구 성산동,446,202503,1986,101050
잠실월드메르디앙,매매,59,서울특별시 송파구 잠실동,175-4,202503,2005,105000
우성아파트,매매,160,서울특별시 송파구 잠실동,101-1,202503,1981,383000
동아,매매,59,서울특별시 강동구 상일동,473,202503,1997,53900
고덕롯데캐슬베네루체,매매,84,서울특별시 강동구 상일동,514,202503,2019,141867
e편한세상광진그랜드파크,매매,84,서울특별시 광진구 구의동,680,202503,2021,186250
e편한세상광진그랜드파크,매매,115,서울특별시 광진구 구의동,680,202503,2021,210667
래미안아름숲,매매,84,서울특별시 동대문구 전농동,688,202503,2012,108017
전농SK,매매,114,서울특별시 동대문구 전농동,10,202503,2000,95350
현대홈타운아파트,매매,59,서울특별시 구로구 신도림동,641,202503,1999,75167
뉴서울,매매,77,서울특별시 마포구 망원동,412-19,202503,2002,58000
대우아이빌명문가(891-23),매매,33,서울특별시 강남구 대치동,891-23,202503,2004,29000
동아3,매매,84,서울특별시 강서구 염창동,258-1,202503,1999,97500
관악산벽산타운5,매매,59,서울특별시 금천구 시흥동,1013,202503,2004,42733
염창동한강우성,매매,65,서울특별시 강서구 염창동,66-9,202503,1990,70150
아크로타워스퀘어,매매,84,서울특별시 영등포구 영등포동7가,203,202503,2017,171118
수락산벨리체,매매,114,서울특별시 노원구 상계동,1265,202503,2000,110000
여의도자이,매매,125,서울특별시 영등포구 여의도동,47,202503,2008,315000
미성,매매,91,서울특별시 영등포구 여의도동,37,202503,1978,235000
두산,매매,41,서울특별시 노원구 상계동,1110,202503,1994,36000
상계주공12(고층),매매,49,서울특별시 노원구 상계동,647,202503,1988,49233
경남,매매,52,서울특별시 중랑구 망우동,226,202503,1989,41500
힐스테이트 상도 센트럴파크,매매,84,서울특별시 동작구 상도동,531,202503,2012,149600
광남캐스빌(631),매매,84,서울특별시 강동구 둔촌동,631,202503,2012,89800
길훈,매매,49,서울특별시 양천구 신월동,341-1,202503,1987,32500
갈현현대,매매,59,서울특별시 은평구 구산동,382,202503,1998,41300
청호뜨레피움퍼스트아파트,매매,56,서울특별시 강동구 둔촌동,64,202503,2016,58100
두산,매매,84,서울특별시 성북구 석관동,10,202503,1998,81400
산업인,매매,48,서울특별시 구로구 고척동,57-9,202503,1976,22000
신동아,매매,50,서울특별시 영등포구 양평동1가,20,202503,1982,76020
서울가든,매매,54,서울특별시 구로구 고척동,141-1,202503,1989,47000
코오롱2,매매,84,서울특별시 강동구 성내동,595,202503,2002,80500
제일아파트,매매,77,서울특별시 강동구 천호동,361-1,202503,1995,62800
힐스테이트 강동 리버뷰,매매,84,서울특별시 강동구 암사동,675,202503,2019,134500
천호2차우림루미아트,매매,84,서울특별시 강동구 천호동,50,202503,2004,68000
선사현대아파트,매매,82,서울특별시 강동구 암사동,509,202503,2000,150000
래미안강동팰리스,매매,59,서울특별시 강동구 천호동,571,202503,2017,128500
천호롯데아파트,매매,59,서울특별시 강동구 천호동,55-4,202503,1999,63350
에스케이허브진,매매,33,서울특별시 강동구 성내동,194,202503,2004,32000
동아1,매매,84,서울특별시 강동구 성내동,419-13,202503,1997,85500
삼성광나루,매매,59,서울특별시 강동구 암사동,508,202503,2002,99750
롯데캐슬퍼스트,매매,84,서울특별시 강동구 암사동,414-2,202503,2008,148367
프라이어팰리스,매매,84,서울특별시 강동구 암사동,413,202503,2007,133250
한강포스파크,매매,80,서울특별시 강동구 암사동,445,202503,2002,90000
두산위브,매매,59,서울특별시 동대문구 답십리동,998,202503,2007,96933
대림e-편한세상,매매,84,서울특별시 성동구 행당동,347,202503,2000,129643
신촌푸르지오,매매,84,서울특별시 서대문구 북아현동,1011,202503,2015,159500
강변,매매,34,서울특별시 강서구 가양동,1475,202503,1992,53417
이화우성,매매,114,서울특별시 구로구 구로동,1260,202503,1998,79500
대림역와이즈플레이스,매매,24,서울특별시 구로구 구로동,98-4,202503,2012,14600
메종드로제,매매,49,서울특별시 강서구 화곡동,926-3,202503,2019,37000
강서힐스테이트,매매,152,서울특별시 강서구 화곡동,1165,202503,2015,162500
스마트트라움,매매,16,서울특별시 도봉구 창동,661-55,202503,2021,16300
봉천우성,매매,59,서울특별시 관악구 봉천동,1706,202503,2000,73167
관악푸르지오,매매,84,서울특별시 관악구 봉천동,1717,202503,2004,98025
쌍용,매매,135,서울특별시 도봉구 창동,807,202503,1997,105000
주공17단지,매매,49,서울특별시 도봉구 창동,38,202503,1989,40500
"등촌1,2단지주공아파트",매매,41,서울특별시 강서구 등촌동,687,202503,1995,53600
주공10,매매,37,서울특별시 강서구 등촌동,702,202503,1995,58250
서광등촌마을아파트,매매,59,서울특별시 강서구 등촌동,638,202503,1999,74000
