단지명,거래구분,전용면적(㎡),시군구,번지,계약년월,건축년도,평균 보증금(만원),평균 월세금(만원)
한솔마을,전세,84,서울특별시 강남구 일원동,731,202504,1994,83600,0
현대한강,월세,84,서울특별시 용산구 이촌동,400,202504,1997,18333,207
래미안퍼스티지,월세,84,서울특별시 서초구 반포동,18-1,202504,2009,95000,300
두산,월세,59,서울특별시 성동구 금호동3가,1331,202504,1994,11333,133
금호자이2차,전세,84,서울특별시 성동구 금호동3가,700,202504,2012,83000,0
청구3차,월세,84,서울특별시 서대문구 홍제동,462,202504,2001,38000,35
청구3차,전세,59,서울특별시 서대문구 홍제동,462,202504,2001,45000,0
중앙하이츠,전세,84,서울특별시 서대문구 홍제동,342,202504,2001,41000,0
서대문푸르지오센트럴파크,전세,59,서울특별시 서대문구 홍제동,57-5,202504,2022,68000,0
아크로리버파크,전세,84,서울특별시 서초구 반포동,2-12,202504,2016,170000,0
래미안원베일리,월세,84,서울특별시 서초구 반포동,1,202504,2023,160000,160
한신상가,월세,106,서울특별시 서초구 반포동,885,202504,1974,10000,150
강서한강자이,월세,59,서울특별시 강서구 가양동,1500,202504,2013,10000,220
송파레이크파크호반써밋Ⅰ,월세,108,서울특별시 송파구 거여동,597,202504,2022,60000,110
래미안크리시엘,전세,59,서울특별시 성북구 종암동,80,202504,2004,46000,0
시흥베르빌,전세,81,서울특별시 금천구 시흥동,1015,202504,2004,55000,0
아카데미스위트1,월세,83,서울특별시 강남구 도곡동,467-7,202504,2004,20000,320
신동아아파트1,전세,70,서울특별시 도봉구 방학동,271-1,202504,1987,28500,0
신동아아파트1,월세,62,서울특별시 도봉구 방학동,271-1,202504,1988,5000,85
타워팰리스2,월세,111,서울특별시 강남구 도곡동,467-17,202504,2003,100000,230
이안용산1차(103동),전세,84,서울특별시 용산구 문배동,11-29,202504,2005,63667,0
현대아파트1동~3동,월세,84,서울특별시 강남구 도곡동,961,202504,1994,30000,200
중앙(931-9),월세,58,서울특별시 강서구 화곡동,931-9,202504,2004,17500,20
우공아파트,월세,27,서울특별시 강서구 화곡동,922-17,202504,2018,80,80
우장산에스케이뷰,전세,116,서울특별시 강서구 화곡동,1158,202504,2006,65000,0
송이,월세,78,서울특별시 강서구 화곡동,1130-1,202504,1999,10000,70
대교,월세,151,서울특별시 영등포구 여의도동,41,202504,1979,60000,80
장미,월세,133,서울특별시 영등포구 여의도동,40,202504,1978,70000,60
삼익,전세,60,서울특별시 강남구 수서동,708,202504,1992,60500,0
럭키(963),전세,84,서울특별시 강남구 도곡동,963,202504,1995,80000,0
등촌동성원,전세,99,서울특별시 강서구 등촌동,670-2,202504,1997,40500,0
대림,전세,89,서울특별시 강서구 등촌동,694,202504,1995,60000,0
한화포레나당산,월세,17,서울특별시 영등포구 당산동2가,165,202504,2022,11010,18
당산대우,월세,45,서울특별시 영등포구 당산동2가,16-1,202504,1999,17667,45
당산2가현대홈타운,전세,82,서울특별시 영등포구 당산동2가,164,202504,1994,64333,0
삼성한아름,월세,84,서울특별시 강서구 염창동,264-27,202504,1993,20000,90
우성7,전세,83,서울특별시 강남구 일원동,615,202504,1987,84000,0
현대백조,전세,31,서울특별시 송파구 오금동,11,202504,1997,33000,0
현대(2-4차),전세,84,서울특별시 송파구 오금동,43,202504,1984,63000,0
힐스테이트창경궁,월세,76,서울특별시 종로구 충신동,60,202504,2022,50000,25
당산효성타운2차,전세,84,서울특별시 영등포구 당산동5가,13,202504,2001,85000,0
당산효성1차,전세,134,서울특별시 영등포구 당산동5가,12,202504,1999,85000,0
강변래미안,전세,108,서울특별시 영등포구 당산동,376,202504,2002,85000,0
금호자이1차,월세,59,서울특별시 성동구 금호동2가,1215,202504,2012,5000,260
금하뜨라네,전세,84,서울특별시 양천구 신월동,142-14,202504,2016,32500,0
용산푸르지오써밋(420),월세,112,서울특별시 용산구 한강로2가,420,202504,2017,100000,250
남성,전세,58,서울특별시 영등포구 문래동2가,35,202504,1983,19500,0
올림픽선수기자촌2단지,월세,83,서울특별시 송파구 방이동,89,202504,1988,38750,155
시티플레이스,월세,14,서울특별시 성북구 동소문동6가,3-1,202504,2015,8000,56
길음역금호어울림센터힐,전세,84,서울특별시 성북구 돈암동,643,202504,2014,60000,0
동아청솔,전세,84,서울특별시 도봉구 창동,808,202504,1997,50250,0
창동주공4단지,월세,41,서울특별시 도봉구 창동,373,202504,1991,1000,50
대림e-편한세상,월세,78,서울특별시 도봉구 창동,822,202504,2003,25000,70
천호1차우림루미아트,전세,83,서울특별시 강동구 천호동,47-24,202504,2004,37000,0
위례24단지(꿈에그린),전세,59,서울특별시 송파구 장지동,901,202504,2013,65000,0
보라매경남아너스빌,전세,84,서울특별시 영등포구 신길동,4780,202504,2005,60000,0
신길파크자이,전세,59,서울특별시 영등포구 신길동,4967,202504,2022,66000,0
더샵파크프레스티지,월세,84,서울특별시 영등포구 신길동,4974,202504,2022,60000,55
한남하이츠,전세,149,서울특별시 성동구 옥수동,220-1,202504,1982,50000,0
개포한신,월세,107,서울특별시 강남구 일원동,615-1,202504,1984,10000,105
개포주공6단지,월세,60,서울특별시 강남구 개포동,185,202504,1983,10000,130
디에이치아너힐즈,월세,49,서울특별시 강남구 개포동,1281,202504,2019,10000,350
목동청구한신아파트,월세,84,서울특별시 양천구 목동,929,202504,1997,50000,135
목동신시가지7,전세,66,서울특별시 양천구 목동,925,202504,1986,83000,0
목동신시가지5,전세,95,서울특별시 양천구 목동,912,202504,1986,104000,0
목동신시가지4,월세,122,서울특별시 양천구 목동,904,202504,1986,60000,160
문정래미안,전세,170,서울특별시 송파구 문정동,1,202504,2004,100000,0
파크하비오,월세,84,서울특별시 송파구 문정동,618,202504,2016,42500,192
파크하비오,전세,84,서울특별시 송파구 문정동,618,202504,2016,75600,0
블루버드숭인,월세,28,서울특별시 종로구 숭인동,202-10,202504,2023,3000,164
해븐타워,월세,26,서울특별시 중랑구 망우동,490-8,202504,2020,16000,11
포레스트힐시티,월세,16,서울특별시 종로구 효제동,65-2,202504,2017,1000,80
두산위브센티움,월세,31,서울특별시 강동구 천호동,414,202504,2004,2000,65
시범(중산1차),월세,59,서울특별시 용산구 이촌동,211-2,202504,1970,2000,75
한강(대우),전세,135,서울특별시 용산구 이촌동,415,202504,2000,135000,0
묵동포레시타,월세,18,서울특별시 중랑구 묵동,393,202504,2013,1000,50
문영칸타빌레,월세,84,서울특별시 영등포구 대림동,1061,202504,2001,30000,85
상도에스에이치빌,월세,32,서울특별시 동작구 상도동,430,202504,2006,1596,19
옥수파크힐스101동~116동,전세,84,서울특별시 성동구 옥수동,528,202504,2016,103000,0
대림e-편한세상,월세,84,서울특별시 양천구 신정동,1303,202504,2004,10000,160
푸른마을2,월세,49,서울특별시 양천구 신정동,1281,202504,2001,4000,72
목동신시가지9,전세,106,서울특별시 양천구 신정동,312,202504,1987,79000,0
목동신시가지11,월세,51,서울특별시 양천구 신정동,325,202504,1988,5000,110
중앙하이츠,전세,162,서울특별시 양천구 신정동,1314,202504,2010,80000,0
상봉동양엔파트,전세,18,서울특별시 중랑구 상봉동,118-8,202504,2024,18000,0
프레미어스엠코,전세,111,서울특별시 중랑구 상봉동,500,202504,2013,77000,0
다성이즈빌,전세,22,서울특별시 강동구 길동,456-4,202504,2018,25800,0
길동생활B,월세,31,서울특별시 강동구 길동,368-7,202504,2024,9562,58
롯데캐슬에듀포레,월세,59,서울특별시 동작구 흑석동,340,202504,2018,20000,240
롯데캐슬루나,월세,84,서울특별시 노원구 월계동,947,202504,2006,12500,135
사슴3,전세,49,서울특별시 노원구 월계동,320-11,202504,1995,25000,0
서광,전세,59,서울특별시 노원구 월계동,922,202504,1994,30000,0
광진파크하우스,전세,45,서울특별시 광진구 구의동,682,202504,2023,39000,0
중앙하이츠빌,전세,84,서울특별시 동대문구 이문동,84,202504,2002,44000,0
극동(105),전세,109,서울특별시 동작구 사당동,105,202504,1993,65000,0
대림(169-8),월세,125,서울특별시 동작구 사당동,169-8,202504,1990,10000,270
삼호그린,월세,84,서울특별시 동작구 사당동,1138,202504,1999,30000,160
두산위브트레지움,월세,116,서울특별시 동작구 사당동,1131,202504,2011,75000,120
석탑아파트101동,월세,59,서울특별시 강남구 삼성동,3-3,202504,1996,10000,260
동아,전세,53,서울특별시 강동구 둔촌동,94-16,202504,1992,33000,0
동양2차,전세,113,서울특별시 동대문구 휘경동,117,202504,2002,50000,0
삼성동힐스테이트 1단지,전세,84,서울특별시 강남구 삼성동,16-2,202504,2008,130000,0
LG선릉에클라트(A),월세,36,서울특별시 강남구 삼성동,142-7,202504,2003,1000,110
휘경SK뷰,전세,84,서울특별시 동대문구 휘경동,372,202504,2019,59667,0
래미안밤섬리베뉴Ⅰ,전세,84,서울특별시 마포구 상수동,402,202504,2014,90000,0
보라매자이더포레스트,전세,59,서울특별시 동작구 신대방동,724,202504,2021,71000,0
동아(임대),월세,32,서울특별시 관악구 봉천동,1703-1,202504,2000,1023,17
서울대입구한양아이클래스,월세,15,서울특별시 관악구 봉천동,1568-1,202504,2018,1000,80
e편한세상서울대입구1단지,전세,84,서울특별시 관악구 봉천동,1730,202504,2019,71250,0
래미안웰스트림,전세,84,서울특별시 마포구 현석동,225,202504,2016,110000,0
한양팰리스,전세,99,서울특별시 강남구 대치동,941-13,202504,2004,88000,0
(854-3),월세,31,서울특별시 관악구 봉천동,854-3,202504,2022,10000,67
두산,월세,114,서울특별시 관악구 봉천동,1708,202504,2000,30000,130
은천2단지아파트,전세,59,서울특별시 관악구 봉천동,1707-1,202504,2000,43000,0
태릉입구역청년주택YNTOWER,월세,30,서울특별시 노원구 공릉동,617-3,202504,2021,9590,68
화랑타운아파트,월세,84,서울특별시 노원구 공릉동,111,202504,2000,10000,150
한신1,전세,35,서울특별시 노원구 하계동,284,202504,1988,22000,0
한강극동,월세,59,서울특별시 송파구 풍납동,508,202504,1995,15000,110
올림픽레아아파트,전세,27,서울특별시 송파구 풍납동,515,202504,2024,33000,0
주공2,월세,44,서울특별시 노원구 중계동,369,202504,1992,2000,75
양지마을(대림)2,월세,59,서울특별시 노원구 중계동,588,202504,1999,5000,130
양지마을(대림)1,월세,84,서울특별시 노원구 중계동,587,202504,1998,35000,100
이편한세상마포리버파크,월세,49,서울특별시 마포구 용강동,508,202504,2016,4276,23
보광타워,월세,24,서울특별시 동대문구 답십리동,530-4,202504,2019,10500,58
래미안위브,전세,121,서울특별시 동대문구 답십리동,1003,202504,2014,86667,0
현대홈타운,전세,84,서울특별시 마포구 도화동,353,202504,2000,63250,0
한화오벨리스크,전세,38,서울특별시 마포구 도화동,555,202504,2004,40000,0
윤성타워,월세,29,서울특별시 관악구 신림동,1423-10,202504,2020,28000,6
서경아파트(15-58),전세,29,서울특별시 은평구 대조동,15-58,202504,2020,34000,0
한신잠실코아,월세,41,서울특별시 송파구 신천동,11-9,202504,1988,3000,130
센트라스,월세,84,서울특별시 성동구 하왕십리동,1070,202504,2016,47500,185
마포현대,전세,84,서울특별시 마포구 공덕동,188-108,202504,1988,64000,0
삼성,전세,59,서울특별시 성동구 마장동,817,202504,1996,52000,0
"현대5차(71,72동)",전세,82,서울특별시 강남구 압구정동,455,202504,1977,87500,0
서초호반써밋,전세,101,서울특별시 서초구 우면동,753,202504,2013,95000,0
베르디움STAY1,월세,21,서울특별시 은평구 대조동,241,202504,2022,11500,22
용두롯데캐슬리치,전세,114,서울특별시 동대문구 용두동,794,202504,2015,68000,0
롯데캐슬피렌체,월세,30,서울특별시 동대문구 용두동,790,202504,2009,1000,90
DMC센트럴아이파크,월세,103,서울특별시 서대문구 남가좌동,388,202504,2018,50000,135
DMC센트럴아이파크,전세,84,서울특별시 서대문구 남가좌동,388,202504,2018,68333,0
DMC파크뷰자이1단지,월세,59,서울특별시 서대문구 남가좌동,385,202504,2015,10000,180
신반포2,전세,107,서울특별시 서초구 잠원동,73,202504,1978,60000,0
DMC래미안e편한세상,월세,84,서울특별시 서대문구 북가좌동,481,202504,2012,20000,193
아스하임(111-102),월세,14,서울특별시 광진구 화양동,111-102,202504,2018,9425,50
북한산두산위브,월세,84,서울특별시 서대문구 홍은동,467,202504,2020,10000,200
아크로리버파크,월세,112,서울특별시 서초구 반포동,2-12,202504,2016,170000,400
아크로리버파크,전세,129,서울특별시 서초구 반포동,2-12,202504,2016,320000,0
더샵반포리버파크,월세,49,서울특별시 서초구 반포동,114-1,202504,2022,30000,240
동아,월세,95,서울특별시 성동구 성수동1가,656-320,202504,1983,30000,140
신촌푸르지오,전세,84,서울특별시 서대문구 북아현동,1011,202504,2015,82000,0
거장카운티,전세,48,서울특별시 은평구 녹번동,182,202504,2020,40000,0
녹번현대아파트,전세,75,서울특별시 은평구 녹번동,100-55,202504,1989,36500,0
트리지움,전세,59,서울특별시 송파구 잠실동,35,202504,2007,105000,0
충정리시온,전세,45,서울특별시 서대문구 충정로3가,465,202504,2004,42000,0
레이크팰리스,월세,84,서울특별시 송파구 잠실동,44,202504,2006,44667,267
강남자곡 힐스테이트,월세,59,서울특별시 강남구 자곡동,619,202504,2015,5000,190
폭포동4단지힐스테이트(408~422동)BL3-9,전세,101,서울특별시 은평구 진관동,140,202504,2010,64667,0
박석고개1단지힐스테이트(116~131동)BL2-1,월세,59,서울특별시 은평구 진관동,102,202504,2009,10000,160
상림마을7단지아이파크(719~729동)BL1-13,전세,134,서울특별시 은평구 진관동,11,202504,2008,55000,0
우성3,전세,51,서울특별시 광진구 자양동,516,202504,1989,38580,0
한강현대,월세,83,서울특별시 광진구 자양동,829,202504,1993,55000,55
서울숲행당푸르지오,전세,59,서울특별시 성동구 행당동,376,202504,2011,64000,0
현대2,전세,84,서울특별시 은평구 신사동,355,202504,1994,33000,0
브라운스톤서초(1677-1),전세,80,서울특별시 서초구 서초동,1677-1,202504,2006,80000,0
베르디움STAY1,월세,48,서울특별시 은평구 대조동,241,202504,2022,26100,14
롯데캐슬클래식,전세,120,서울특별시 서초구 서초동,1312-3,202504,2006,75000,0
아크로비스타,월세,149,서울특별시 서초구 서초동,1685-3,202504,2004,10000,720
서초이오빌,월세,50,서울특별시 서초구 서초동,1593-7,202504,2003,3000,160
역삼I'PARK,전세,116,서울특별시 강남구 역삼동,713-11,202504,2006,165000,0
아르지움주상복합,전세,56,서울특별시 은평구 응암동,577-7,202504,2024,35000,0
경남1,전세,123,서울특별시 강남구 개포동,649,202504,1984,105000,0
힐스테이트서울숲리버,전세,141,서울특별시 성동구 금호동4가,1553,202504,2018,200000,0
경희궁자이(2단지),전세,84,서울특별시 종로구 홍파동,199,202504,2017,115000,0
힐스테이트서울숲리버,전세,59,서울특별시 성동구 금호동4가,1553,202504,2018,73000,0
현대5,전세,84,서울특별시 광진구 광장동,554-7,202504,1989,74000,0
상록타워아파트,월세,84,서울특별시 광진구 광장동,570,202504,1997,500,180
우성8,전세,79,서울특별시 강남구 개포동,179,202504,1987,87000,0
인왕산아이파크,전세,84,서울특별시 종로구 무악동,60,202504,2008,75000,0
노원센트럴푸르지오,월세,84,서울특별시 노원구 상계동,1355,202504,2021,12000,170
금호타운,전세,84,서울특별시 노원구 상계동,1270,202504,1995,29000,0
상계1차중앙하이츠,월세,59,서울특별시 노원구 상계동,1279,202504,1997,6000,100
은빛1단지,전세,39,서울특별시 노원구 상계동,1255,202504,1998,22000,0
은빛2단지,전세,59,서울특별시 노원구 상계동,1256,202504,1998,33250,0
상계주공4(고층),월세,41,서울특별시 노원구 상계동,749-5,202504,1988,2000,65
상계주공6(고층),월세,58,서울특별시 노원구 상계동,720,202504,1988,6250,89
상계주공6(고층),월세,41,서울특별시 노원구 상계동,720,202504,1988,2000,73
상계대림e편한세상,전세,55,서울특별시 노원구 상계동,1301,202504,2002,35000,0
대림,전세,93,서울특별시 노원구 상계동,695,202504,1988,46500,0
에스케이북한산시티,전세,114,서울특별시 강북구 미아동,1353,202504,2004,46305,0
번동금호어울림,월세,84,서울특별시 강북구 번동,656,202504,1998,7000,120
주공4단지,전세,49,서울특별시 강북구 번동,234,202504,1991,23000,0
구로두산(201동),월세,27,서울특별시 구로구 구로동,1266,202504,1998,670,13
럭키,월세,56,서울특별시 구로구 구로동,1257,202504,1992,3000,125
삼성래미안,월세,58,서울특별시 구로구 구로동,256-1,202504,2004,7000,120
봉일(797-8),전세,42,서울특별시 구로구 구로동,797-8,202504,1995,14000,0
개화산경남아너스빌,전세,82,서울특별시 강서구 방화동,887,202504,2007,45000,0
방화5,전세,33,서울특별시 강서구 방화동,814,202504,1994,23500,0
대우,월세,71,서울특별시 구로구 고척동,296,202504,1999,5000,120
한성,전세,65,서울특별시 구로구 고척동,227-1,202504,1989,21000,0
온수힐스테이트,전세,84,서울특별시 구로구 온수동,155,202504,2010,47000,0
천왕연지타운1단지,월세,59,서울특별시 구로구 천왕동,280,202504,2013,6886,44
삼성사이버빌리지,월세,59,서울특별시 중구 중림동,200,202504,2001,30000,150
금천롯데캐슬골드파크3차,전세,59,서울특별시 금천구 독산동,1155,202504,2018,60000,0
독산주공14단지,월세,38,서울특별시 금천구 독산동,1088,202504,1990,1000,65
독산역롯데캐슬,월세,59,서울특별시 금천구 독산동,1160,202504,2021,18800,62
광화문스페이스본(101동~105동),월세,94,서울특별시 종로구 사직동,9,202504,2008,20000,300
광화문스페이스본(101동~105동),월세,108,서울특별시 종로구 사직동,9,202504,2008,20000,370
경희궁자이(3단지),전세,59,서울특별시 종로구 평동,233,202504,2017,95000,0
힐스테이트세운센트럴1단지,월세,49,서울특별시 중구 입정동,277,202504,2023,23000,171
남산타운,월세,84,서울특별시 중구 신당동,844,202504,2002,10000,220
금성아파트,전세,30,서울특별시 용산구 원효로3가,124-1,202504,1971,13200,0
이안용산1차(101동),월세,107,서울특별시 용산구 문배동,11-14,202504,2005,0,380
신동아,전세,210,서울특별시 용산구 서빙고동,241-21,202504,1984,120000,0
텐즈힐(1단지),전세,84,서울특별시 성동구 하왕십리동,1066,202504,2015,86300,0
텐즈힐(1단지),월세,59,서울특별시 성동구 하왕십리동,1066,202504,2015,30000,180
금호베스트빌,월세,59,서울특별시 성동구 하왕십리동,1052,202504,2001,18000,110
금호베스트빌,전세,59,서울특별시 성동구 하왕십리동,1052,202504,2001,40400,0
행당한진타운,전세,84,서울특별시 성동구 행당동,346,202504,2000,65000,0
신동아,전세,84,서울특별시 성동구 응봉동,275,202504,1996,42000,0
신금호파크자이,월세,59,서울특별시 성동구 금호동2가,1,202504,2016,25000,192
서울숲르씨엘,전세,59,서울특별시 성동구 금호동4가,1555,202504,2023,63000,0
중앙하이츠,전세,59,서울특별시 성동구 용답동,15,202504,1995,48000,0
e편한세상광진그랜드파크,월세,115,서울특별시 광진구 구의동,680,202504,2021,70000,250
이튼타워리버5차,전세,159,서울특별시 광진구 자양동,856,202504,2009,140000,0
우성1,전세,59,서울특별시 광진구 자양동,579,202504,1988,45000,0
우방리버파크,전세,84,서울특별시 광진구 자양동,793,202504,2003,70000,0
구의현대하이엘,월세,69,서울특별시 광진구 자양동,779-11,202504,2005,8000,170
답십리한화,전세,84,서울특별시 동대문구 답십리동,994,202504,2001,60000,0
답십리동아(임대),월세,31,서울특별시 동대문구 답십리동,10-1,202504,2001,908,15
래미안위브,월세,84,서울특별시 동대문구 답십리동,1003,202504,2014,20000,188
엘림스퀘어3,월세,14,서울특별시 동대문구 답십리동,268-3,202504,2020,15000,15
태솔아파트5차,월세,54,서울특별시 동대문구 장안동,334-3,202504,2020,37000,10
래미안장안2차,전세,64,서울특별시 동대문구 장안동,329-3,202504,2007,55000,0
래미안이문2차,전세,59,서울특별시 동대문구 이문동,311,202504,2004,46000,0
신내역프라디움더테라스,전세,84,서울특별시 중랑구 망우동,584,202504,2023,52330,0
예성그린캐슬,월세,84,서울특별시 중랑구 망우동,577,202504,2004,30000,45
신내9진흥,월세,49,서울특별시 중랑구 신내동,657,202504,1996,20000,20
돈암코오롱하늘채,전세,59,서울특별시 성북구 돈암동,644,202504,2016,47000,0
한신,전세,152,서울특별시 성북구 돈암동,609-1,202504,1998,63000,0
정릉풍림아이원,전세,114,서울특별시 성북구 정릉동,239,202504,2005,51500,0
길음뉴타운6단지(래미안),전세,59,서울특별시 성북구 길음동,1283,202504,2007,47250,0
베로니스,전세,52,서울특별시 성북구 하월곡동,90-700,202504,2020,43000,0
동신,월세,84,서울특별시 성북구 하월곡동,219,202504,1998,5000,150
미아에스에이치빌,월세,30,서울특별시 강북구 미아동,797-8,202504,2007,2203,22
벽산라이브파크,전세,59,서울특별시 강북구 미아동,1354,202504,2004,27000,0
주공1단지,전세,79,서울특별시 강북구 번동,242,202504,1991,32000,0
칸타빌수유팰리스,월세,25,서울특별시 강북구 수유동,741,202504,2022,5000,105
한양1,월세,79,서울특별시 도봉구 쌍문동,388-33,202504,1986,5000,120
금호1,전세,70,서울특별시 도봉구 쌍문동,199-1,202504,1990,30167,0
퍼스티안,전세,13,서울특별시 도봉구 방학동,705-17,202504,2013,8500,0
벽산아파트1,전세,63,서울특별시 도봉구 방학동,275,202504,1991,24250,0
신동아아파트1,전세,51,서울특별시 도봉구 방학동,271-1,202504,1986,23000,0
청구아파트,전세,84,서울특별시 도봉구 방학동,734,202504,1994,43000,0
북한산아이파크5차,전세,84,서울특별시 도봉구 창동,825,202504,2004,49600,0
창동주공1단지,월세,49,서울특별시 도봉구 창동,305,202504,1991,3000,85
한진한화그랑빌,전세,59,서울특별시 노원구 월계동,18,202504,2002,40611,0
청백4,월세,39,서울특별시 노원구 월계동,781,202504,1998,2000,75
태강아파트(아이파크),전세,49,서울특별시 노원구 공릉동,81,202504,1999,30250,0
청구,전세,70,서울특별시 노원구 하계동,284,202504,1988,39000,0
중계센트럴파크,월세,49,서울특별시 노원구 상계동,1322,202504,2016,4916,39
극동늘푸른,전세,59,서울특별시 노원구 상계동,1128,202504,2000,31500,0
벽산,월세,43,서울특별시 노원구 상계동,173-1,202504,1989,3500,65
수락현대,월세,84,서울특별시 노원구 상계동,1272,202504,1995,10000,80
상계주공1(고층),전세,41,서울특별시 노원구 상계동,765,202504,1988,18667,0
상계주공11(고층),전세,58,서울특별시 노원구 상계동,652,202504,1988,27000,0
보람아파트,월세,54,서울특별시 노원구 상계동,639,202504,1988,5000,88
대망드림힐1,전세,67,서울특별시 노원구 상계동,1304,202504,2003,32000,0
건영2,전세,75,서울특별시 노원구 중계동,515-2,202504,1991,35000,0
삼성,전세,59,서울특별시 노원구 중계동,593,202504,1999,38000,0
중계그린1단지,월세,59,서울특별시 노원구 중계동,502-1,202504,1990,5000,110
한화생명불광동사옥,월세,17,서울특별시 은평구 불광동,272-51,202504,2021,1000,68
대경아르체,전세,65,서울특별시 은평구 갈현동,550,202504,2024,50000,0
백련산해모로,월세,84,서울특별시 은평구 응암동,768,202504,2020,10000,168
구암,전세,88,서울특별시 은평구 신사동,366,202504,2004,36000,0
DMC우방,전세,59,서울특별시 은평구 증산동,244,202504,2000,40000,0
성원,전세,59,서울특별시 서대문구 연희동,740,202504,2001,42000,0
DMC래미안e편한세상,월세,39,서울특별시 서대문구 북가좌동,481,202504,2012,1175,23
마포래미안푸르지오4단지,월세,59,서울특별시 마포구 아현동,777,202504,2014,18000,250
래미안공덕4차,전세,59,서울특별시 마포구 공덕동,464,202504,2005,67000,0
공덕1삼성래미안,월세,84,서울특별시 마포구 공덕동,371,202504,1999,60000,50
공덕1삼성래미안,전세,59,서울특별시 마포구 공덕동,371,202504,1999,59667,0
비체힐리버뷰,월세,16,서울특별시 마포구 마포동,449,202504,2012,1000,60
상수크리원,월세,30,서울특별시 마포구 상수동,355-2,202504,2021,16100,60
한강밤섬자이,월세,84,서울특별시 마포구 하중동,101,202504,2010,50000,160
뉴성신아파트,월세,59,서울특별시 마포구 망원동,433-4,202504,2021,9500,128
성산동성,월세,60,서울특별시 마포구 성산동,597,202504,1999,5000,140
학마을1단지,전세,59,서울특별시 양천구 신정동,1293,202504,2000,40000,0
양천벽산블루밍2단지,전세,84,서울특별시 양천구 신월동,1027,202504,2006,36700,0
목동센트럴아이파크위브1단지,월세,34,서울특별시 양천구 신월동,1075,202504,2020,3308,16
신월대림,전세,59,서울특별시 양천구 신월동,491-1,202504,2001,40000,0
센터스퀘어등촌,월세,18,서울특별시 강서구 염창동,312,202504,2020,3900,45
"등촌7,8단지주공아파트",월세,26,서울특별시 강서구 등촌동,707,202504,1994,676,3
웰라이빌,전세,79,서울특별시 강서구 화곡동,927-1,202504,2000,30000,0
강서힐스테이트,전세,128,서울특별시 강서구 화곡동,1165,202504,2015,100000,0
세교예지안6차,월세,25,서울특별시 강서구 화곡동,924-15,202504,2016,7850,42
우장산한화꿈에그린,월세,84,서울특별시 강서구 화곡동,1151,202504,2004,30000,95
마곡엠밸리10단지,월세,59,서울특별시 강서구 마곡동,747,202504,2016,10153,15
공항동부센트레빌,전세,118,서울특별시 강서구 공항동,1374,202504,2009,61000,0
개화,전세,133,서울특별시 강서구 방화동,819,202504,1994,65000,0
방화그린,전세,39,서울특별시 강서구 방화동,839,202504,1993,26500,0
금호,전세,84,서울특별시 구로구 구로동,49,202504,1997,39000,0
주공1,월세,73,서울특별시 구로구 구로동,685-222,202504,1986,5000,120
남서울건영2,월세,41,서울특별시 금천구 시흥동,384-12,202504,1989,3000,70
"광장(1,2동)",전세,117,서울특별시 영등포구 여의도동,38-1,202504,1978,75000,0
롯데캐슬엠파이어,전세,120,서울특별시 영등포구 여의도동,36,202504,2005,119000,0
프리가,월세,12,서울특별시 영등포구 당산동,121-209,202504,2013,5000,26
양평벽산블루밍,월세,51,서울특별시 영등포구 양평동2가,23,202504,1990,5000,120
양평한신,월세,59,서울특별시 영등포구 양평동5가,76,202504,1996,5000,180
경남,전세,59,서울특별시 영등포구 신길동,67-1,202504,1999,50000,0
현대3차,전세,140,서울특별시 영등포구 대림동,608-1,202504,1998,70000,0
사당휴먼시아,전세,84,서울특별시 동작구 사당동,1154,202504,2009,56000,0
우성1차,전세,66,서울특별시 동작구 신대방동,565,202504,1988,34700,0
보라매자이더포레스트,월세,84,서울특별시 동작구 신대방동,724,202504,2021,75000,40
관악드림(동아),전세,59,서울특별시 관악구 봉천동,1712,202504,2003,46000,0
관악드림(삼성),월세,102,서울특별시 관악구 봉천동,1712,202504,2003,33000,83
보라매삼성,월세,84,서울특별시 관악구 봉천동,1698-1,202504,1996,25000,120
반포센트럴자이,전세,114,서울특별시 서초구 잠원동,162,202504,2020,250000,0
반포리체,전세,84,서울특별시 서초구 반포동,30-26,202504,2010,142500,0
반포푸르지오,전세,84,서울특별시 서초구 반포동,10,202504,2000,125000,0
서초대림빌라트,전세,206,서울특별시 서초구 서초동,1518-6,202504,2004,160000,0
서초코아,월세,95,서울특별시 서초구 서초동,1465-7,202504,2003,36000,130
서초더샵포레,월세,84,서울특별시 서초구 내곡동,411,202504,2014,50000,160
힐스테이트서초젠트리스,전세,84,서울특별시 서초구 신원동,557,202504,2014,97000,0
(828-21),월세,90,서울특별시 강남구 역삼동,828-21,202504,2005,10000,200
이스턴오피스텔,월세,14,서울특별시 강남구 역삼동,735-15,202504,2014,16600,15
강남센트럴아이파크,전세,84,서울특별시 강남구 역삼동,902,202504,2022,160000,0
우림루미아트2,전세,23,서울특별시 강남구 역삼동,706-10,202504,2003,18000,0
개포자이프레지던스,월세,84,서울특별시 강남구 개포동,189,202504,2023,62500,328
청담4차이-편한세상,전세,136,서울특별시 강남구 청담동,28-20,202504,2011,50000,0
래미안라클래시,월세,71,서울특별시 강남구 삼성동,189,202504,2021,20000,600
대치현대,월세,59,서울특별시 강남구 대치동,974,202504,1999,40000,160
래미안대치팰리스,월세,84,서울특별시 강남구 대치동,1027,202504,2015,142500,130
테헤란로대우아이빌(891-6),월세,35,서울특별시 강남구 대치동,891-6,202504,2004,25000,25
