단지명,거래구분,전용면적(㎡),시군구,번지,계약년월,건축년도,평균 보증금(만원),평균 월세금(만원)
디우아르떼,전세,42,서울특별시 은평구 응암동,590-23,202503,2019,31500,0
한신트리플,전세,43,서울특별시 서초구 방배동,816-1,202503,2004,31000,0
신촌럭키,전세,59,서울특별시 서대문구 대현동,144,202503,1999,45000,0
개봉푸르지오,전세,71,서울특별시 구로구 개봉동,492,202503,2014,49000,0
길훈,월세,76,서울특별시 구로구 오류동,150-42,202503,1986,1000,85
거여1단지,전세,39,서울특별시 송파구 거여동,290,202503,1997,26667,0
송파시그니처롯데캐슬,월세,84,서울특별시 송파구 거여동,697,202503,2021,25000,220
상록,전세,57,서울특별시 마포구 염리동,515-1,202503,1997,47000,0
종암에스케이,전세,59,서울특별시 성북구 종암동,104-1,202503,1999,38000,0
동남아이스타즈,월세,12,서울특별시 강동구 길동,413-8,202503,2016,500,75
럭키남서울아파트,전세,49,서울특별시 금천구 시흥동,1002-1,202503,1982,24000,0
정릉한일유앤아이,전세,117,서울특별시 성북구 정릉동,1029,202503,2006,40000,0
신반포16,전세,52,서울특별시 서초구 잠원동,55-12,202503,1983,33167,0
신반포2,월세,68,서울특별시 서초구 잠원동,73,202503,1978,8333,153
래미안 옥수 리버젠,월세,84,서울특별시 성동구 옥수동,561,202503,2012,20000,350
레미안서초6차(1520-9),전세,138,서울특별시 서초구 서초동,1520-9,202503,2006,140000,0
롯데캐슬클래식,월세,133,서울특별시 서초구 서초동,1312-3,202503,2006,140000,40
쌍용스윗닷홈2차,전세,104,서울특별시 송파구 거여동,27-5,202503,2006,60000,0
고덕그라시움,월세,143,서울특별시 강동구 고덕동,693,202503,2019,20000,680
우방,전세,84,서울특별시 성북구 정릉동,1016,202503,1999,38000,0
수유역하이씨티,월세,12,서울특별시 강북구 수유동,733,202503,2014,500,47
유경와이케이빌,전세,22,서울특별시 강북구 수유동,90-3,202503,2020,18300,0
동일센타시아,전세,40,서울특별시 구로구 가리봉동,113-1,202503,2024,40000,0
세운푸르지오헤리시티,전세,29,서울특별시 중구 인현동2가,240,202503,2023,32000,0
대조동아트캐슬주상복합,전세,84,서울특별시 은평구 대조동,198-10,202503,2010,48000,0
롯데캐슬클래식,전세,74,서울특별시 서초구 서초동,1312-3,202503,2006,95333,0
서초벽산블루밍,월세,188,서울특별시 서초구 서초동,1464-4,202503,2008,20000,540
래미안서초스위트,전세,84,서울특별시 서초구 서초동,1301-6,202503,2009,120000,0
신내역힐데스하임참좋은아파트,전세,84,서울특별시 중랑구 망우동,598,202503,2021,55000,0
워커힐푸르지오,전세,65,서울특별시 광진구 광장동,148-4,202503,1987,65000,0
청량리역한양수자인그라시엘,월세,84,서울특별시 동대문구 용두동,39-1,202503,2023,4000,380
대암아파트,전세,75,서울특별시 은평구 불광동,230-3,202503,1997,25000,0
이지마루종로,월세,26,서울특별시 종로구 효제동,126-2,202503,2021,27500,20
극동아파트,전세,59,서울특별시 도봉구 쌍문동,721,202503,1996,27000,0
힐스테이트녹번,전세,84,서울특별시 은평구 녹번동,282,202503,2019,65000,0
경원파발리안,전세,56,서울특별시 은평구 녹번동,83-16,202503,2011,35000,0
한신아파트,월세,59,서울특별시 동대문구 제기동,1212,202503,2004,16500,100
DMC롯데캐슬더퍼스트,월세,59,서울특별시 은평구 수색동,417,202503,2021,10000,200
광장현대9단지,월세,84,서울특별시 광진구 광장동,576,202503,1999,50000,26
쌍문동삼성래미안,월세,84,서울특별시 도봉구 쌍문동,725,202503,2002,15000,100
성원하이츠A동,월세,72,서울특별시 도봉구 쌍문동,574,202503,2004,500,37
극동2,전세,84,서울특별시 광진구 광장동,218-1,202503,1989,68000,0
현대3,전세,84,서울특별시 광진구 광장동,484,202503,1990,70333,0
홍제현대,전세,119,서울특별시 서대문구 홍제동,331,202503,1992,40000,0
양천벽산블루밍2단지,전세,84,서울특별시 양천구 신월동,1027,202503,2006,35850,0
롯데캐슬(1057-0),월세,84,서울특별시 양천구 신월동,1057,202503,2010,5000,200
목동센트럴아이파크위브2단지,전세,59,서울특별시 양천구 신월동,1076,202503,2020,54500,0
목동센트럴아이파크위브3단지,전세,59,서울특별시 양천구 신월동,1077,202503,2020,52000,0
목동센트럴아이파크위브3단지,전세,84,서울특별시 양천구 신월동,1077,202503,2020,65000,0
보람쉬움1,전세,69,서울특별시 양천구 신월동,416-1,202503,2003,39000,0
헤르만스테이트,월세,13,서울특별시 중랑구 묵동,162-17,202503,2013,1000,45
대림,전세,84,서울특별시 강남구 도곡동,960,202503,1992,85000,0
안암골벽산,전세,84,서울특별시 동대문구 제기동,153,202503,2003,52500,0
현대(2-4차),전세,84,서울특별시 송파구 오금동,43,202503,1984,57000,0
한신아파트상가동유치원동(103~109),전세,59,서울특별시 중랑구 중화동,450,202503,1997,42000,0
전농동신성미소지움,전세,80,서울특별시 동대문구 전농동,687,202503,2005,49300,0
중앙하이츠,전세,84,서울특별시 노원구 중계동,161-1,202503,1998,45000,0
중계현대2,전세,84,서울특별시 노원구 중계동,435-1,202503,1991,46000,0
중계그린1단지,월세,44,서울특별시 노원구 중계동,502-1,202503,1990,7333,58
염광,전세,59,서울특별시 노원구 중계동,445,202503,1996,31200,0
양지마을(대림)2,전세,84,서울특별시 노원구 중계동,588,202503,1999,63500,0
중계무지개,월세,59,서울특별시 노원구 중계동,512,202503,1991,6500,94
홍제현대,전세,75,서울특별시 서대문구 홍제동,331,202503,1992,47000,0
청구3차,전세,59,서울특별시 서대문구 홍제동,462,202503,2001,48000,0
대성이태리하우스,월세,84,서울특별시 용산구 한남동,809,202503,2006,10000,400
청구1차,전세,84,서울특별시 서대문구 홍제동,453,202503,1994,52000,0
고덕그라시움,월세,59,서울특별시 강동구 고덕동,693,202503,2019,10000,240
송파두산위브,전세,59,서울특별시 송파구 오금동,135,202503,2019,59000,0
송파레미니스2단지,전세,84,서울특별시 송파구 오금동,617,202503,2018,50000,0
신동아아파트1,전세,62,서울특별시 도봉구 방학동,271-1,202503,1988,25000,0
문래힐스테이트,전세,119,서울특별시 영등포구 문래동3가,94,202503,2003,93000,0
건영1,전세,84,서울특별시 중랑구 상봉동,1,202503,1997,44000,0
삼성래미안,전세,60,서울특별시 동작구 사당동,1133,202503,2003,60000,0
대림(169-8),전세,125,서울특별시 동작구 사당동,169-8,202503,1990,57600,0
DMC센트럴아이파크,전세,84,서울특별시 서대문구 남가좌동,388,202503,2018,66667,0
상봉베스트원,전세,17,서울특별시 중랑구 상봉동,101-19,202503,2019,13500,0
이수힐스테이트,전세,84,서울특별시 동작구 동작동,333,202503,2013,95333,0
래미안공덕4차,월세,112,서울특별시 마포구 공덕동,464,202503,2005,80000,80
에비뉴잠실,전세,29,서울특별시 송파구 방이동,47-2,202503,2020,35800,0
럭키(462),월세,79,서울특별시 강남구 도곡동,462,202503,1986,5000,130
강촌,전세,84,서울특별시 용산구 이촌동,402,202503,1998,93000,0
공덕1삼성래미안,전세,114,서울특별시 마포구 공덕동,371,202503,1999,87000,0
길음동동부센트레빌(1278-0),전세,114,서울특별시 성북구 길음동,1278,202503,2003,59500,0
염창1차한화꿈에그린,전세,84,서울특별시 강서구 염창동,281-22,202503,2005,82000,0
아카데미스위트1,월세,83,서울특별시 강남구 도곡동,467-7,202503,2004,42500,265
올림픽선수기자촌2단지,월세,83,서울특별시 송파구 방이동,89,202503,1988,58000,80
올림픽선수기자촌2단지,전세,131,서울특별시 송파구 방이동,89,202503,1988,120000,0
올림픽선수기자촌1단지,월세,83,서울특별시 송파구 방이동,89,202503,1988,45000,95
서초더샵포레,월세,84,서울특별시 서초구 내곡동,411,202503,2014,40000,175
은천2단지아파트,월세,49,서울특별시 관악구 봉천동,1707-1,202503,2000,28000,28
길음뉴타운9단지(래미안),월세,59,서울특별시 성북구 길음동,1286,202503,2010,30000,100
길음뉴타운8단지(래미안),전세,59,서울특별시 성북구 길음동,1284,202503,2010,52800,0
길음뉴타운8단지(래미안),월세,59,서울특별시 성북구 길음동,1284,202503,2010,10000,180
라온,월세,17,서울특별시 관악구 봉천동,868-8,202503,2013,3000,65
디엠씨엘가,전세,26,서울특별시 서대문구 남가좌동,387,202503,2017,25000,0
솔루체2차아파트,전세,48,서울특별시 마포구 망원동,525,202503,2022,49500,0
광화문스페이스본(101동~105동),월세,108,서울특별시 종로구 사직동,9,202503,2008,20000,320
광화문스페이스본(101동~105동),전세,121,서울특별시 종로구 사직동,9,202503,2008,105000,0
벽산,전세,114,서울특별시 금천구 시흥동,1010,202503,2000,47000,0
시흥(817-29),전세,39,서울특별시 금천구 시흥동,817-29,202503,1975,4300,0
동서울한양,전세,76,서울특별시 동대문구 답십리동,41,202503,1989,40000,0
시흥(817-29),월세,39,서울특별시 금천구 시흥동,817-29,202503,1975,1000,35
돈암코오롱하늘채,전세,59,서울특별시 성북구 돈암동,644,202503,2016,52000,0
래미안밤섬리베뉴Ⅰ,월세,84,서울특별시 마포구 상수동,402,202503,2014,10000,310
신성둔촌미소지움2,전세,59,서울특별시 강동구 둔촌동,134-10,202503,2000,48000,0
신성둔촌미소지움1,전세,59,서울특별시 강동구 둔촌동,546,202503,1998,46000,0
세양청마루,전세,84,서울특별시 강동구 둔촌동,426,202503,2005,50000,0
둔촌푸르지오,전세,84,서울특별시 강동구 둔촌동,630,202503,2010,67000,0
광장,전세,150,서울특별시 영등포구 여의도동,28,202503,1978,90000,0
미성,전세,103,서울특별시 영등포구 여의도동,37,202503,1980,70000,0
공덕2삼성래미안,전세,59,서울특별시 마포구 공덕동,43,202503,2004,45000,0
래미안위브,월세,84,서울특별시 동대문구 답십리동,1003,202503,2014,25000,178
한일노벨리아,전세,29,서울특별시 동대문구 답십리동,494-1,202503,2016,27000,0
한신,전세,84,서울특별시 성북구 돈암동,609-1,202503,1998,57000,0
신일해피트리2차(567),전세,84,서울특별시 동대문구 장안동,567,202503,2005,49000,0
장안힐스테이트,월세,84,서울특별시 동대문구 장안동,329-2,202503,2007,7000,220
장안현대홈타운(336),월세,112,서울특별시 동대문구 장안동,336,202503,2003,43000,80
인왕산아이파크,전세,84,서울특별시 종로구 무악동,60,202503,2008,80000,0
삼환,월세,84,서울특별시 영등포구 영등포동8가,76-1,202503,1999,34000,70
강남자곡아이파크,월세,84,서울특별시 강남구 자곡동,602,202503,2014,43333,165
신공덕래미안3차,월세,84,서울특별시 마포구 신공덕동,161,202503,2003,30000,150
한화오벨리스크,월세,38,서울특별시 마포구 도화동,555,202503,2004,13000,102
도화동현대,월세,68,서울특별시 마포구 도화동,357,202503,1996,21000,108
다성이즈빌(50-11),월세,79,서울특별시 강동구 천호동,50-11,202503,2007,2000,140
신반포4,전세,155,서울특별시 서초구 잠원동,70,202503,1979,115000,0
등촌라인(조합),전세,59,서울특별시 강서구 등촌동,628-15,202503,1997,46000,0
신동아,월세,33,서울특별시 강남구 수서동,736,202503,1992,2000,110
상계주공2(저층),월세,46,서울특별시 노원구 상계동,740,202503,1987,4000,50
신이모닝빌,전세,84,서울특별시 노원구 상계동,1298,202503,2002,39000,0
상계주공9(고층),전세,66,서울특별시 노원구 상계동,670,202503,1988,29333,0
상계주공9(고층),월세,79,서울특별시 노원구 상계동,670,202503,1988,5000,115
상계주공6(고층),월세,41,서울특별시 노원구 상계동,720,202503,1988,3500,68
상계주공13(고층),월세,49,서울특별시 노원구 상계동,637,202503,1989,13000,33
용산푸르지오써밋(420),전세,118,서울특별시 용산구 한강로2가,420,202503,2017,150000,0
신반포4,전세,105,서울특별시 서초구 잠원동,70,202503,1979,82000,0
롯데캐슬에듀포레,월세,110,서울특별시 동작구 흑석동,340,202503,2018,2000,120
신반포청구,전세,59,서울특별시 서초구 잠원동,63-2,202503,1998,85000,0
현대3,월세,84,서울특별시 광진구 광장동,484,202503,1990,42500,110
신동아파밀리에,전세,59,서울특별시 영등포구 당산동1가,457,202503,2008,56000,0
수락현대,전세,84,서울특별시 노원구 상계동,1272,202503,1995,40000,0
상계불암대림,월세,59,서울특별시 노원구 상계동,1289,202503,2000,4000,100
경동윈츠리버,전세,79,서울특별시 동작구 본동,484,202503,2004,60000,0
신동아,전세,46,서울특별시 동작구 본동,481,202503,1993,36000,0
두산,월세,59,서울특별시 서대문구 북아현동,1009,202503,1999,20000,95
강남엘에이치1단지,전세,74,서울특별시 강남구 세곡동,579,202503,2013,70000,0
벽산,월세,59,서울특별시 노원구 상계동,173-1,202503,1989,13000,55
e편한세상신촌4단지,전세,59,서울특별시 서대문구 북아현동,1013,202503,2018,79000,0
성산월드타운대림,전세,84,서울특별시 마포구 성산동,601,202503,2004,61333,0
보라매e편한세상,전세,133,서울특별시 동작구 신대방동,720,202503,2010,85000,0
한성아파트,전세,59,서울특별시 동작구 신대방동,470-8,202503,1995,48000,0
면목한신,월세,84,서울특별시 중랑구 면목동,193-1,202503,1988,10000,100
SPACE(920-5),전세,19,서울특별시 강서구 화곡동,920-5,202503,2014,12720,0
현대리버빌2지구,전세,84,서울특별시 송파구 풍납동,261,202503,1999,64000,0
연지토성,전세,101,서울특별시 송파구 풍납동,400-5,202503,2000,47000,0
삼성,전세,84,서울특별시 마포구 도화동,550,202503,1997,72500,0
마포래미안푸르지오2단지,전세,114,서울특별시 마포구 아현동,777,202503,2014,130000,0
삼성,전세,72,서울특별시 마포구 도화동,550,202503,1997,67500,0
공덕자이,전세,114,서울특별시 마포구 아현동,800,202503,2015,108500,0
면목한신,전세,45,서울특별시 중랑구 면목동,193-1,202503,1987,24000,0
면목한신,월세,58,서울특별시 중랑구 면목동,193-1,202503,1988,5000,100
두산6,전세,59,서울특별시 중랑구 면목동,1501,202503,1993,40000,0
사가정센트럴아이파크,월세,84,서울특별시 중랑구 면목동,1545,202503,2020,35000,135
창신쌍용2,전세,64,서울특별시 종로구 창신동,703,202503,1993,38000,0
창신쌍용1,전세,54,서울특별시 종로구 창신동,702,202503,1992,33000,0
창신쌍용1,전세,79,서울특별시 종로구 창신동,702,202503,1992,44000,0
더클래시,전세,84,서울특별시 마포구 아현동,804,202503,2022,101600,0
즈믄촌,전세,84,서울특별시 강동구 천호동,334,202503,2002,42900,0
테헤란아이파크,전세,118,서울특별시 강남구 역삼동,709-5,202503,2014,175000,0
위례24단지(꿈에그린),월세,59,서울특별시 송파구 장지동,901,202503,2013,25000,160
용산KCC웰츠타워,월세,84,서울특별시 용산구 문배동,11-10,202503,2015,5000,380
이안용산프리미어,월세,110,서울특별시 용산구 문배동,3-3,202503,2007,37000,200
송파파인타운12단지,전세,84,서울특별시 송파구 장지동,855,202503,2011,75000,0
송파파인타운8단지,전세,59,서울특별시 송파구 장지동,842,202503,2008,68000,0
라온프라이빗,전세,68,서울특별시 중랑구 면목동,1544,202503,2020,50000,0
용마산금호어울림,전세,75,서울특별시 중랑구 면목동,1525,202503,2006,49000,0
대우한강베네시티,월세,132,서울특별시 강동구 천호동,425-5,202503,2007,20000,250
루체비스타,월세,29,서울특별시 구로구 오류동,6-63,202503,2020,100,60
래미안힐스테이트고덕,전세,97,서울특별시 강동구 고덕동,688,202503,2016,100000,0
호반써밋목동,전세,84,서울특별시 양천구 신정동,1327,202503,2022,78000,0
롯데캐슬,전세,84,서울특별시 양천구 신정동,1309,202503,2004,90000,0
목동신시가지10,전세,156,서울특별시 양천구 신정동,311,202503,1987,80000,0
용산케이씨씨스위첸,전세,84,서울특별시 용산구 효창동,286,202503,2018,87667,0
"현대6차(78~81,83,84,86,87동)",전세,144,서울특별시 강남구 압구정동,456,202503,1978,180000,0
현대2,월세,84,서울특별시 강남구 개포동,654,202503,1986,65000,80
개포래미안포레스트,월세,84,서울특별시 강남구 개포동,1282,202503,2020,20000,465
개포자이프레지던스,월세,84,서울특별시 강남구 개포동,189,202503,2023,50000,316
목동신시가지12,전세,53,서울특별시 양천구 신정동,326,202503,1988,45000,0
성대아파트,전세,84,서울특별시 동작구 상도동,263-2,202503,2004,35000,0
상도역롯데캐슬파크엘,월세,84,서울특별시 동작구 상도동,904,202503,2021,56667,97
상도파크자이,전세,71,서울특별시 동작구 상도동,900,202503,2016,75000,0
씨티아모리움,월세,14,서울특별시 동작구 상도동,532,202503,2012,1000,65
미성2차,월세,140,서울특별시 강남구 압구정동,397,202503,1987,110000,160
동성3,월세,59,서울특별시 중랑구 신내동,618,202503,1997,16000,40
목동신시가지8,전세,105,서울특별시 양천구 신정동,314,202503,1987,108500,0
목동신시가지9,전세,106,서울특별시 양천구 신정동,312,202503,1987,85000,0
송파파인타운9단지,전세,59,서울특별시 송파구 장지동,843,202503,2007,67000,0
신트리3,월세,84,서울특별시 양천구 신정동,1276,202503,2000,22500,115
신트리4,전세,59,서울특별시 양천구 신정동,1277,202503,2000,34125,0
대영,월세,50,서울특별시 구로구 구로동,792-107,202503,1998,5000,60
삼성래미안,전세,78,서울특별시 구로구 구로동,256-1,202503,2004,55000,0
파인마루오피스텔,월세,18,서울특별시 구로구 구로동,98-12,202503,2016,1000,68
대림e-편한세상,전세,84,서울특별시 양천구 신정동,1303,202503,2004,50000,0
롯데,전세,84,서울특별시 동대문구 휘경동,78,202503,2000,50000,0
주공2,월세,39,서울특별시 동대문구 휘경동,57,202503,2001,2667,85
주공2,전세,59,서울특별시 동대문구 휘경동,57,202503,2001,37000,0
비즈트위트블루,월세,16,서울특별시 구로구 구로동,107-4,202503,2012,5000,36
청담자이,전세,82,서울특별시 강남구 청담동,134-38,202503,2011,150000,0
미소로,월세,77,서울특별시 송파구 문정동,88-11,202503,2004,43000,8
문정래미안,월세,133,서울특별시 송파구 문정동,1,202503,2004,10000,50
문정래미안,전세,133,서울특별시 송파구 문정동,1,202503,2004,85000,0
하계2현대,월세,84,서울특별시 노원구 하계동,288,202503,1997,5000,200
구로두산위브,전세,36,서울특별시 구로구 구로동,1278,202503,2006,28000,0
용산더프라임,월세,84,서울특별시 용산구 원효로1가,41,202503,2014,10000,264
이수브라운스톤상도(527-0),전세,84,서울특별시 동작구 상도동,527,202503,2007,70000,0
상도동삼호아파트,전세,114,서울특별시 동작구 상도동,408,202503,1994,64000,0
래미안마포리버웰,월세,84,서울특별시 마포구 용강동,502,202503,2015,100000,70
동아그린,전세,58,서울특별시 성동구 성수동1가,708,202503,1999,49000,0
중앙하이츠(1269),전세,82,서울특별시 구로구 구로동,1269,202503,2001,44500,0
삼성,월세,84,서울특별시 강남구 수서동,747,202503,1997,30000,220
장미(시영6),전세,59,서울특별시 노원구 하계동,273,202503,1989,31275,0
정릉e-편한세상,전세,85,서울특별시 성북구 정릉동,1028,202503,2006,45000,0
래미안솔베뉴,전세,78,서울특별시 강동구 명일동,359,202503,2019,82000,0
삼익그린2차,월세,42,서울특별시 강동구 명일동,15,202503,1983,10000,65
삼익가든,전세,71,서울특별시 강동구 명일동,270,202503,1984,38000,0
문정래미안,월세,120,서울특별시 송파구 문정동,1,202503,2004,40000,150
삼익,월세,58,서울특별시 동작구 노량진동,330,202503,2001,20000,75
남현동한일유앤아이,전세,84,서울특별시 관악구 남현동,1136,202503,2005,56000,0
금호현대,월세,59,서울특별시 성동구 응봉동,98,202503,1990,3000,150
아크로타워스퀘어,전세,59,서울특별시 영등포구 영등포동7가,203,202503,2017,80000,0
파크하비오,전세,84,서울특별시 송파구 문정동,618,202503,2016,87500,0
독립문극동(200-0),월세,114,서울특별시 서대문구 현저동,200,202503,1998,30000,215
현대1,전세,84,서울특별시 영등포구 대림동,785-1,202503,1992,50000,0
HHouse대림뉴스테이,월세,34,서울특별시 영등포구 대림동,1126,202503,2017,10000,87
대림현대,전세,59,서울특별시 영등포구 대림동,946-1,202503,1999,43000,0
한강삼성,전세,59,서울특별시 마포구 토정동,138,202503,1997,51998,0
구로두산,월세,51,서울특별시 구로구 구로동,1265,202503,1998,3167,82
영등포푸르지오,월세,73,서울특별시 영등포구 영등포동,647,202503,2002,21000,130
한신플러스C,월세,59,서울특별시 성북구 동소문동7가,23,202503,2004,5000,160
북한산아이파크5차,전세,165,서울특별시 도봉구 창동,825,202503,2004,75000,0
신촌금호,월세,59,서울특별시 마포구 창전동,438,202503,2001,13000,140
신촌태영데시앙,전세,84,서울특별시 마포구 창전동,439,202503,2003,61500,0
한보1,월세,49,서울특별시 송파구 마천동,175,202503,1998,5000,55
성영,전세,80,서울특별시 송파구 마천동,22,202503,2000,45000,0
천연뜨란채,전세,57,서울특별시 서대문구 천연동,145,202503,2006,52000,0
마곡13단지힐스테이트마스터,전세,84,서울특별시 강서구 마곡동,748,202503,2017,80000,0
신내9진흥,전세,33,서울특별시 중랑구 신내동,657,202503,1996,20500,0
대우,전세,59,서울특별시 도봉구 창동,804,202503,1995,24500,0
동아청솔,월세,59,서울특별시 도봉구 창동,808,202503,1997,5000,120
서초,전세,77,서울특별시 관악구 신림동,1724,202503,2003,37000,0
서광아파트,월세,59,서울특별시 강남구 삼성동,2,202503,1998,10000,280
현대아파트101동,월세,114,서울특별시 강남구 삼성동,6,202503,1999,50000,340
삼성동롯데캐슬킹덤,전세,148,서울특별시 강남구 삼성동,43,202503,2005,117000,0
신림푸르지오,월세,84,서울특별시 관악구 신림동,1730,202503,2005,10000,150
풍림아파트B,월세,31,서울특별시 노원구 공릉동,727,202503,2001,1000,60
녹주아파트,전세,84,서울특별시 노원구 공릉동,750,202503,2002,38000,0
화랑타운아파트,전세,84,서울특별시 노원구 공릉동,111,202503,2000,47000,0
태릉입구역이니티움,월세,47,서울특별시 노원구 공릉동,684-41,202503,2024,18700,67
두산,월세,84,서울특별시 성북구 석관동,10,202503,1998,15000,132
여의도리미티오148,월세,38,서울특별시 영등포구 영등포동2가,139,202503,2022,5000,168
한강현대,전세,71,서울특별시 강동구 암사동,442-1,202503,1999,55000,0
KIRINHILLS,월세,16,서울특별시 강남구 논현동,130-9,202503,2020,1000,92
마포래미안푸르지오4단지,전세,114,서울특별시 마포구 아현동,777,202503,2014,130000,0
방배대우멤버스카운티301,전세,121,서울특별시 서초구 방배동,841-12,202503,2004,97000,0
대림(2차),월세,84,서울특별시 성동구 응봉동,97,202503,1989,30000,100
파크뷰,전세,69,서울특별시 서초구 양재동,389-2,202503,2002,52000,0
북한산더샵,전세,84,서울특별시 서대문구 홍은동,464,202503,2017,66500,0
상암월드컵파크4단지,월세,84,서울특별시 마포구 상암동,1655,202503,2006,43250,86
신반포자이,월세,114,서울특별시 서초구 잠원동,160,202503,2018,70000,500
신반포2,전세,135,서울특별시 서초구 잠원동,73,202503,1978,85000,0
상록타워아파트,월세,84,서울특별시 광진구 광장동,570,202503,1997,1000,160
워커힐,월세,196,서울특별시 광진구 광장동,145-8,202503,1978,50000,180
청구2차,전세,84,서울특별시 서대문구 홍제동,453-1,202503,1997,48000,0
홍제역해링턴플레이스,전세,114,서울특별시 서대문구 홍제동,474,202503,2024,93000,0
홍제센트럴IPARK,전세,59,서울특별시 서대문구 홍제동,473,202503,2020,61000,0
두산,월세,84,서울특별시 관악구 봉천동,1708,202503,2000,21000,124
봉천동아,전세,84,서울특별시 관악구 봉천동,1703,202503,2000,55500,0
관악태우미소가,월세,28,서울특별시 관악구 봉천동,30-8,202503,2016,5000,80
북아현맨션,전세,84,서울특별시 서대문구 북아현동,114-1,202503,1975,19000,0
e편한세상신촌3단지,월세,59,서울특별시 서대문구 북아현동,1013,202503,2018,50000,100
래미안강동팰리스,전세,84,서울특별시 강동구 천호동,571,202503,2017,83000,0
래미안강동팰리스,월세,84,서울특별시 강동구 천호동,571,202503,2017,30000,200
신정동경남아너스빌2차,전세,107,서울특별시 양천구 신정동,294-70,202503,2005,50000,0
목동힐스테이트,전세,84,서울특별시 양천구 신정동,1323,202503,2016,92500,0
목동신시가지10,전세,127,서울특별시 양천구 신정동,311,202503,1987,90000,0
목동신시가지13,전세,122,서울특별시 양천구 신정동,327,202503,1987,98000,0
목동신시가지13,전세,151,서울특별시 양천구 신정동,327,202503,1987,35500,0
목동우성2,전세,113,서울특별시 양천구 신정동,337,202503,2000,50000,0
목동현대3차,전세,84,서울특별시 양천구 신정동,1279,202503,1997,75000,0
로얄팰리스스위트,월세,80,서울특별시 종로구 수송동,85,202503,2005,4000,330
삼익그린2차,전세,107,서울특별시 강동구 명일동,15,202503,1985,50000,0
삼익그린2차,전세,54,서울특별시 강동구 명일동,15,202503,1984,30500,0
더샵스타시티,전세,119,서울특별시 광진구 자양동,227-7,202503,2007,120000,0
자양호반써밋,전세,40,서울특별시 광진구 자양동,861,202503,2021,61600,0
래미안월곡,월세,84,서울특별시 성북구 하월곡동,225,202503,2006,25000,100
반포자이,전세,84,서울특별시 서초구 반포동,20-43,202503,2009,162500,0
래미안퍼스티지,전세,135,서울특별시 서초구 반포동,18-1,202503,2009,290000,0
반포미도,월세,84,서울특별시 서초구 반포동,60-4,202503,1987,45250,130
서울숲행당푸르지오,월세,59,서울특별시 성동구 행당동,376,202503,2011,20000,180
현대동궁아파트,월세,81,서울특별시 서초구 반포동,64-5,202503,1991,20000,200
이편한세상강동에코포레,월세,59,서울특별시 강동구 길동,477,202503,2020,44000,30
프라임빌라트,전세,107,서울특별시 서초구 반포동,98-4,202503,2003,110000,0
대방동현대,전세,84,서울특별시 동작구 대방동,502,202503,1994,67000,0
극동미라주,전세,59,서울특별시 성동구 하왕십리동,1058,202503,2001,50000,0
목동신시가지2,월세,152,서울특별시 양천구 목동,902,202503,1986,50000,300
목동신시가지3,월세,64,서울특별시 양천구 목동,903,202503,1986,21000,152
건영,전세,84,서울특별시 구로구 개봉동,47-1,202503,1994,35000,0
한양아이클래스구로,전세,45,서울특별시 구로구 개봉동,493,202503,2018,27000,0
한양아이클래스구로,전세,47,서울특별시 구로구 개봉동,493,202503,2018,27000,0
롯데캐슬클래식,월세,84,서울특별시 서초구 서초동,1312-3,202503,2006,45000,252
헤센파크힐,전세,20,서울특별시 서초구 서초동,1633-4,202503,2018,35500,0
서린,전세,84,서울특별시 서초구 서초동,1456-1,202503,2004,63000,0
서초한빛삼성,전세,99,서울특별시 서초구 서초동,1509-1,202503,1999,95000,0
흥인아이젠,월세,79,서울특별시 양천구 신월동,545-2,202503,2011,2000,150
서울,월세,59,서울특별시 양천구 신월동,517-6,202503,1993,15000,35
벽산블루밍2단지,전세,84,서울특별시 양천구 신월동,1023,202503,2003,40000,0
신동아(366),전세,101,서울특별시 노원구 중계동,366,202503,1993,70000,0
성원2,전세,56,서울특별시 노원구 중계동,581,202503,1995,25000,0
사당우성3,월세,84,서울특별시 동작구 사당동,105,202503,1993,25000,140
스톤하우스,전세,31,서울특별시 동작구 사당동,1051-22,202503,2016,28700,0
대림(169-8),전세,84,서울특별시 동작구 사당동,169-8,202503,1990,60500,0
현대한강,전세,84,서울특별시 용산구 이촌동,400,202503,1997,70000,0
현대,월세,84,서울특별시 종로구 무악동,82,202503,2000,21250,200
두산,월세,59,서울특별시 동대문구 답십리동,990,202503,2000,10000,140
두산위브,전세,84,서울특별시 동대문구 답십리동,998,202503,2007,60000,0
보광타워,월세,22,서울특별시 동대문구 답십리동,530-4,202503,2019,1000,105
서초포레스타6단지,전세,84,서울특별시 서초구 신원동,619,202503,2015,100000,0
브라이튼여의도,월세,101,서울특별시 영등포구 여의도동,525,202503,2023,150000,300
대교,전세,133,서울특별시 영등포구 여의도동,41,202503,1976,95000,0
한강(대우),월세,60,서울특별시 용산구 이촌동,415,202503,2000,20000,225
시범(중산1차),월세,39,서울특별시 용산구 이촌동,211-2,202503,1970,1000,50
이촌시범,전세,69,서울특별시 용산구 이촌동,206-27,202503,1970,19000,0
효성쥬얼리시티,월세,92,서울특별시 종로구 인의동,48-2,202503,2006,30000,190
현대썬앤빌601,월세,18,서울특별시 동대문구 장안동,373-3,202503,2015,4500,42
여의도자이,전세,148,서울특별시 영등포구 여의도동,47,202503,2008,160000,0
