단지명,전용면적(㎡),거래구분,번지,평균 거래금액(만원),시군구,계약년월,건축년도
상계주공2(고층),58,매매,740,58400,서울특별시 노원구 상계동,202505,개인
상계주공2(고층),59,매매,740,59250,서울특별시 노원구 상계동,202505,개인
상계주공2(저층),46,매매,740,39500,서울특별시 노원구 상계동,202505,개인
상계주공3(고층),38,매매,730-2,53000,서울특별시 노원구 상계동,202505,법인
상계주공3(고층),41,매매,730-2,51000,서울특별시 노원구 상계동,202505,개인
상계주공3(고층),58,매매,730-2,66400,서울특별시 노원구 상계동,202505,개인
상계주공3(고층),59,매매,730-2,62850,서울특별시 노원구 상계동,202505,개인
상계주공3(고층),73,매매,730-2,80000,서울특별시 노원구 상계동,202505,개인
상계주공4(고층),32,매매,749-5,34400,서울특별시 노원구 상계동,202505,개인
상계주공4(고층),49,매매,749-5,53900,서울특별시 노원구 상계동,202505,개인
상계주공4(고층),58,매매,749-5,59000,서울특별시 노원구 상계동,202505,개인
상계주공5(저층),31,매매,721,47450,서울특별시 노원구 상계동,202505,개인
상계주공6(고층),41,매매,720,48650,서울특별시 노원구 상계동,202505,개인
상계주공6(고층),49,매매,720,57350,서울특별시 노원구 상계동,202505,개인
상계주공6(고층),58,매매,720,54833,서울특별시 노원구 상계동,202505,개인
상계주공6(고층),59,매매,720,60825,서울특별시 노원구 상계동,202505,개인
상계주공7(고층),41,매매,691,48733,서울특별시 노원구 상계동,202505,개인
상계주공7(고층),45,매매,691,49688,서울특별시 노원구 상계동,202505,개인
상계주공7(고층),49,매매,691,57375,서울특별시 노원구 상계동,202505,개인
상계주공7(고층),58,매매,691,62500,서울특별시 노원구 상계동,202505,개인
상계주공7(고층),59,매매,691,62800,서울특별시 노원구 상계동,202505,개인
상계주공7(고층),79,매매,691,90700,서울특별시 노원구 상계동,202505,개인
상계주공9(고층),45,매매,670,35300,서울특별시 노원구 상계동,202505,개인
상계주공9(고층),49,매매,670,48900,서울특별시 노원구 상계동,202505,개인
상계주공9(고층),61,매매,670,56100,서울특별시 노원구 상계동,202505,개인
상계주공9(고층),79,매매,670,74800,서울특별시 노원구 상계동,202505,법인
상계현대3차,84,매매,1063,63000,서울특별시 노원구 상계동,202505,개인
상도1차갑을명가,84,매매,458,68800,서울특별시 동작구 상도동,202505,개인
상도더샵2차,84,매매,534,130000,서울특별시 동작구 상도동,202505,개인
상도동래미안1차,59,매매,450,107750,서울특별시 동작구 상도동,202505,개인
상도동래미안1차,84,매매,450,117333,서울특별시 동작구 상도동,202505,개인
상도동삼호아파트,83,매매,408,84000,서울특별시 동작구 상도동,202505,개인
상도동삼호아파트,84,매매,408,86300,서울특별시 동작구 상도동,202505,개인
상도동삼호아파트,114,매매,408,95267,서울특별시 동작구 상도동,202505,개인
상도두산위브,84,매매,529,131250,서울특별시 동작구 상도동,202505,개인
상도역롯데캐슬파크엘,59,매매,904,141614,서울특별시 동작구 상도동,202505,개인
상도역롯데캐슬파크엘,84,매매,904,162000,서울특별시 동작구 상도동,202505,개인
상도타워B동,81,매매,283-73,35700,서울특별시 동작구 상도동,202505,개인
상도파크자이,71,매매,900,172000,서울특별시 동작구 상도동,202505,개인
상도파크자이,72,매매,900,164500,서울특별시 동작구 상도동,202505,개인
상도파크자이,84,매매,900,176000,서울특별시 동작구 상도동,202505,개인
상도팰리스,84,매매,460,84000,서울특별시 동작구 상도동,202505,개인
상도푸르지오클라베뉴,59,매매,906,115000,서울특별시 동작구 상도동,202505,개인
상도푸르지오클라베뉴,84,매매,906,133000,서울특별시 동작구 상도동,202505,개인
상도현대,59,매매,412,73250,서울특별시 동작구 상도동,202505,개인
상록,58,매매,515-1,91567,서울특별시 마포구 염리동,202505,개인
상록수,59,매매,45,62000,서울특별시 영등포구 양평동2가,202505,개인
상록수,74,매매,734,257500,서울특별시 강남구 일원동,202505,개인
상록수,84,매매,734,264000,서울특별시 강남구 일원동,202505,개인
상록타워아파트,49,매매,570,105000,서울특별시 광진구 광장동,202505,개인
상록타워아파트,84,매매,570,128000,서울특별시 광진구 광장동,202505,개인
상리제나우스,12,매매,966-18,13500,서울특별시 성동구 하왕십리동,202505,개인
상림마을6단지푸르지오(606~614동)BL1-7,101,매매,2,94000,서울특별시 은평구 진관동,202505,개인
상림마을7단지아이파크(719~729동)BL1-13,134,매매,11,100000,서울특별시 은평구 진관동,202505,개인
상림마을8단지롯데캐슬(810~820동)BL1-1,84,매매,19,90000,서울특별시 은평구 진관동,202505,개인
상림마을8단지롯데캐슬(810~820동)BL1-1,134,매매,19,102000,서울특별시 은평구 진관동,202505,개인
상림마을8단지롯데캐슬(821~830동)BL1-12,84,매매,20,88000,서울특별시 은평구 진관동,202505,개인
상봉듀오트리스,117,매매,501,108000,서울특별시 중랑구 상봉동,202505,개인
상봉베스트원,22,매매,101-19,24200,서울특별시 중랑구 상봉동,202505,개인
상봉어반뷰,14,매매,113,12000,서울특별시 중랑구 상봉동,202505,개인
상수두산위브,114,매매,396,144000,서울특별시 마포구 상수동,202505,개인
상아,51,매매,505,42950,서울특별시 노원구 중계동,202505,개인
상아,72,매매,505,72000,서울특별시 노원구 중계동,202505,개인
상아,84,매매,505,82600,서울특별시 노원구 중계동,202505,개인
상아1차아파트,60,매매,166,129500,서울특별시 송파구 오금동,202505,개인
상아1차아파트,84,매매,299,68000,서울특별시 도봉구 창동,202505,개인
상아2차아파트,45,매매,165,83000,서울특별시 송파구 오금동,202505,개인
상아2차아파트,50,매매,165,95000,서울특별시 송파구 오금동,202505,개인
상아2차아파트,58,매매,300,55000,서울특별시 도봉구 창동,202505,개인
상아2차아파트,84,매매,165,130000,서울특별시 송파구 오금동,202505,개인
상암월드컵파크10단지,59,매매,1736,88000,서울특별시 마포구 상암동,202505,개인
상암월드컵파크10단지,84,매매,1736,94000,서울특별시 마포구 상암동,202505,개인
상암월드컵파크12단지,59,매매,1743,89500,서울특별시 마포구 상암동,202505,개인
상암월드컵파크12단지,84,매매,1743,97000,서울특별시 마포구 상암동,202505,개인
상암월드컵파크2단지,59,매매,1637,99000,서울특별시 마포구 상암동,202505,개인
상암월드컵파크3단지,84,매매,1643,106000,서울특별시 마포구 상암동,202505,개인
상암월드컵파크4단지,84,매매,1655,133500,서울특별시 마포구 상암동,202505,개인
상암월드컵파크4단지,104,매매,1655,161000,서울특별시 마포구 상암동,202505,개인
상암월드컵파크5단지,104,매매,1658,145000,서울특별시 마포구 상암동,202505,개인
상암월드컵파크7단지,84,매매,1660,119375,서울특별시 마포구 상암동,202505,개인
상암월드컵파크9단지,84,매매,1752,95500,서울특별시 마포구 상암동,202505,개인
상지리츠빌역삼2차,165,매매,761-3,230000,서울특별시 강남구 역삼동,202505,개인
새롬,55,매매,458-1,30000,서울특별시 양천구 신월동,202505,개인
새솔금호,59,매매,108-2,47875,서울특별시 구로구 구로동,202505,개인
새솔금호,84,매매,108-2,61700,서울특별시 구로구 구로동,202505,개인
새한,59,매매,795,44650,서울특별시 중랑구 신내동,202505,개인
새한,84,매매,795,62500,서울특별시 중랑구 신내동,202505,개인
샘터마을,134,매매,718,290000,서울특별시 강남구 일원동,202505,개인
샹그레빌아파트,79,매매,224,66675,서울특별시 성북구 하월곡동,202505,개인
서강GS,59,매매,30,116467,서울특별시 마포구 신정동,202505,개인
서강예가,59,매매,444,131900,서울특별시 마포구 창전동,202505,개인
서강예가,84,매매,444,132667,서울특별시 마포구 창전동,202505,개인
서강오벨리스크스위트,84,매매,442,119750,서울특별시 마포구 창전동,202505,개인
서광,59,매매,922,57450,서울특별시 노원구 월계동,202505,법인
서광등촌마을아파트,59,매매,638,74000,서울특별시 강서구 등촌동,202505,개인
서광등촌마을아파트,84,매매,638,88500,서울특별시 강서구 등촌동,202505,개인
서광아침의빛,84,매매,577,74000,서울특별시 동대문구 장안동,202505,개인
서광아파트,59,매매,2,204000,서울특별시 강남구 삼성동,202505,개인
서교푸르지오,92,매매,486,109000,서울특별시 마포구 서교동,202505,개인
서대문노블루체,27,매매,274-32,29000,서울특별시 서대문구 홍은동,202505,개인
서대문푸르지오센트럴파크,59,매매,57-5,122500,서울특별시 서대문구 홍제동,202505,개인
서서울삼성,84,매매,692,105250,서울특별시 마포구 아현동,202505,개인
서울가든,54,매매,141-1,49500,서울특별시 구로구 고척동,202505,개인
서울가든,64,매매,141-1,55000,서울특별시 구로구 고척동,202505,개인
서울대입구아이원(1560-61),59,매매,1560-61,80000,서울특별시 관악구 봉천동,202505,개인
서울대입구아이원(1560-62),84,매매,1560-62,95000,서울특별시 관악구 봉천동,202505,개인
서울숲 한신 더 휴,59,매매,349,119375,서울특별시 성동구 행당동,202505,개인
서울숲 한신 더 휴,84,매매,349,147917,서울특별시 성동구 행당동,202505,개인
서울숲 한신 더 휴,114,매매,349,162200,서울특별시 성동구 행당동,202505,개인
서울숲2차푸르지오,84,매매,235,192500,서울특별시 성동구 금호동4가,202505,개인
서울숲2차푸르지오,114,매매,235,250000,서울특별시 성동구 금호동4가,202505,개인
서울숲대림,59,매매,656-234,158800,서울특별시 성동구 성수동1가,202505,개인
서울숲대림,84,매매,656-234,181167,서울특별시 성동구 성수동1가,202505,개인
서울숲더샵,84,매매,377,169333,서울특별시 성동구 행당동,202505,개인
서울숲더샵,92,매매,377,191000,서울특별시 성동구 행당동,202505,개인
서울숲더샵,101,매매,377,212000,서울특별시 성동구 행당동,202505,개인
서울숲더샵,114,매매,377,240000,서울특별시 성동구 행당동,202505,개인
서울숲더샵,150,매매,377,335000,서울특별시 성동구 행당동,202505,개인
서울숲리버그린동아아파트,59,매매,276,119000,서울특별시 성동구 응봉동,202505,개인
서울숲리버그린동아아파트,84,매매,276,130000,서울특별시 성동구 응봉동,202505,개인
서울숲리버뷰자이,59,매매,380,179000,서울특별시 성동구 행당동,202505,개인
서울숲리버뷰자이,84,매매,380,227083,서울특별시 성동구 행당동,202505,개인
서울숲삼부아파트,84,매매,147,170000,서울특별시 성동구 행당동,202505,개인
서울숲삼부아파트,122,매매,147,207750,서울특별시 성동구 행당동,202505,개인
서울숲성수현대,59,매매,676-5,110500,서울특별시 성동구 성수동1가,202505,개인
서울숲성수현대,84,매매,676-5,150000,서울특별시 성동구 성수동1가,202505,개인
서울숲아이파크,64,매매,104,104500,서울특별시 성동구 송정동,202505,개인
서울숲아이파크,84,매매,104,117500,서울특별시 성동구 송정동,202505,개인
서울숲아이파크리버포레,59,매매,721,229000,서울특별시 성동구 성수동1가,202505,개인
서울숲아이파크리버포레,84,매매,721,332000,서울특별시 성동구 성수동1가,202505,개인
서울숲푸르지오,59,매매,340,148000,서울특별시 성동구 금호동4가,202505,개인
서울숲푸르지오,84,매매,340,195700,서울특별시 성동구 금호동4가,202505,개인
서울숲푸르지오,114,매매,340,247000,서울특별시 성동구 금호동4가,202505,개인
서울숲한양현대,59,매매,707,108250,서울특별시 성동구 성수동1가,202505,개인
서울숲한양현대,84,매매,707,142875,서울특별시 성동구 성수동1가,202505,개인
서울숲행당푸르지오,59,매매,376,83000,서울특별시 성동구 행당동,202505,개인
서울숲힐스테이트,57,매매,843,183400,서울특별시 성동구 성수동2가,202505,개인
서울역센트럴자이,59,매매,273,161333,서울특별시 중구 만리동2가,202505,개인
서울역센트럴자이,72,매매,273,170000,서울특별시 중구 만리동2가,202505,개인
서울역센트럴자이,84,매매,273,188833,서울특별시 중구 만리동2가,202505,개인
서울역한라비발디센트럴,71,매매,288,141750,서울특별시 중구 만리동2가,202505,개인
서울역한라비발디센트럴,84,매매,288,147000,서울특별시 중구 만리동2가,202505,개인
서원,49,매매,641,34578,서울특별시 도봉구 도봉동,202505,개인
서초4현대,84,매매,1684,217000,서울특별시 서초구 서초동,202505,개인
서초4현대,105,매매,1684,238000,서울특별시 서초구 서초동,202505,개인
서초4현대,140,매매,1684,244000,서울특별시 서초구 서초동,202505,개인
서초교대e편한세상,84,매매,1686-9,285000,서울특별시 서초구 서초동,202505,개인
서초그랑자이,59,매매,1757,295000,서울특별시 서초구 서초동,202505,개인
서초네이처힐3단지,114,매매,717,180000,서울특별시 서초구 우면동,202505,개인
서초네이처힐7단지,84,매매,735,155000,서울특별시 서초구 우면동,202505,개인
서초대우,186,매매,1467-3,182000,서울특별시 서초구 서초동,202505,개인
서초더샵포레,59,매매,411,124667,서울특별시 서초구 내곡동,202505,개인
서초동삼성쉐르빌2,35,매매,1330,30900,서울특별시 서초구 서초동,202505,법인
서초래미안,111,매매,1682,295000,서울특별시 서초구 서초동,202505,개인
서초래미안,127,매매,1682,300000,서울특별시 서초구 서초동,202505,개인
서초롯데캐슬프레지던트,84,매매,1681-8,269500,서울특별시 서초구 서초동,202505,개인
서초삼성래미안,121,매매,1641-1,234000,서울특별시 서초구 서초동,202505,개인
서초센트럴IPARK,80,매매,1582-3,168625,서울특별시 서초구 서초동,202505,개인
서초아트자이,144,매매,1583-10,245000,서울특별시 서초구 서초동,202505,개인
서초이오빌,45,매매,1593-7,42000,서울특별시 서초구 서초동,202505,개인
서초트라팰리스,116,매매,1344-13,240000,서울특별시 서초구 서초동,202505,개인
서초파라곤,109,매매,1327-29,160000,서울특별시 서초구 서초동,202505,개인
서초포레스타3단지,114,매매,568,200000,서울특별시 서초구 신원동,202505,개인
서초푸르지오써밋,84,매매,1311-10,345000,서울특별시 서초구 서초동,202505,개인
서초한빛삼성,59,매매,1509-1,139125,서울특별시 서초구 서초동,202505,개인
서초한신,84,매매,1454-29,173000,서울특별시 서초구 서초동,202505,개인
서초한신,115,매매,1454-29,193000,서울특별시 서초구 서초동,202505,개인
서초현대,84,매매,1648-2,194000,서울특별시 서초구 서초동,202505,개인
서초힐스,59,매매,773,134700,서울특별시 서초구 우면동,202505,개인
서초힐스,84,매매,773,160000,서울특별시 서초구 우면동,202505,개인
서한베네치아,108,매매,143-4,68000,서울특별시 강동구 길동,202505,개인
서희스타힐스,12,매매,12-41,17100,서울특별시 마포구 대흥동,202505,개인
서희스타힐스,84,매매,1729,79900,서울특별시 관악구 봉천동,202505,개인
석촌호수효성해링턴타워,15,매매,24-3,25700,서울특별시 송파구 석촌동,202505,개인
석탑,84,매매,787,60250,서울특별시 중랑구 신내동,202505,개인
석탑아파트101동,84,매매,3-3,225000,서울특별시 강남구 삼성동,202505,개인
선경2차(8동-12동),127,매매,506,480000,서울특별시 강남구 대치동,202505,개인
선사현대아파트,58,매매,509,100467,서울특별시 강동구 암사동,202505,개인
선사현대아파트,59,매매,509,103688,서울특별시 강동구 암사동,202505,개인
선사현대아파트,72,매매,509,108000,서울특별시 강동구 암사동,202505,개인
선사현대아파트,82,매매,509,124167,서울특별시 강동구 암사동,202505,개인
선사현대아파트,83,매매,509,138257,서울특별시 강동구 암사동,202505,개인
성내1차e-편한세상,120,매매,598,111000,서울특별시 강동구 성내동,202505,개인
성내동삼성아파트,59,매매,590,94933,서울특별시 강동구 성내동,202505,개인
성내동삼성아파트,114,매매,590,102500,서울특별시 강동구 성내동,202505,개인
성내스테이,52,매매,549-5,62000,서울특별시 강동구 성내동,202505,개인
성동상가,62,매매,336-2,219000,서울특별시 성동구 성수동2가,202505,개인
성북역신도브래뉴,84,매매,941,63000,서울특별시 노원구 월계동,202505,개인
성북힐스테이트(101동),84,매매,88-64,74800,서울특별시 성북구 하월곡동,202505,개인
성북힐스테이트(101동),101,매매,88-64,86500,서울특별시 성북구 하월곡동,202505,개인
성북힐스테이트(102동),114,매매,88-957,96000,서울특별시 성북구 하월곡동,202505,개인
성사1차풍림아파트101동,59,매매,600,63500,서울특별시 마포구 성산동,202505,개인
성산시영(대우),50,매매,446,100107,서울특별시 마포구 성산동,202505,개인
성산시영(선경),50,매매,446,104860,서울특별시 마포구 성산동,202505,개인
성산시영(유원),59,매매,446,119350,서울특별시 마포구 성산동,202505,개인
성산월드타운대림,59,매매,601,84000,서울특별시 마포구 성산동,202505,개인
성산월드타운대림,84,매매,601,88750,서울특별시 마포구 성산동,202505,개인
성산월드타운대림,117,매매,601,120000,서울특별시 마포구 성산동,202505,개인
성수1차대우아파트,84,매매,279-50,86000,서울특별시 성동구 성수동2가,202505,개인
성신,47,매매,433-3,41000,서울특별시 마포구 망원동,202505,개인
성신,48,매매,433-3,40000,서울특별시 마포구 망원동,202505,개인
성우아파트,68,매매,380-1,55000,서울특별시 동작구 상도동,202505,개인
성원,41,매매,456,44500,서울특별시 서대문구 홍제동,202505,개인
성원,59,매매,295,76000,서울특별시 강서구 염창동,202505,개인
성원,59,매매,40,85000,서울특별시 영등포구 당산동5가,202505,개인
성원,59,매매,613,61500,서울특별시 강동구 둔촌동,202505,개인
성원,59,매매,681,53300,서울특별시 광진구 중곡동,202505,개인
성원,59,매매,740,66333,서울특별시 서대문구 연희동,202505,개인
성원,84,매매,12,94900,서울특별시 영등포구 양평동4가,202505,개인
성원,84,매매,500,121400,서울특별시 동작구 대방동,202505,개인
성원,84,매매,53,51000,서울특별시 도봉구 쌍문동,202505,개인
성원,84,매매,740,88000,서울특별시 서대문구 연희동,202505,개인
성원,84,매매,783,62525,서울특별시 중랑구 신내동,202505,개인
성원,135,매매,740,129000,서울특별시 서대문구 연희동,202505,개인
성원(650),59,매매,650,62850,서울특별시 영등포구 대림동,202505,개인
성원(사슴4),39,매매,322-1,36550,서울특별시 노원구 월계동,202505,개인
성원(사슴4),49,매매,322-1,50000,서울특별시 노원구 월계동,202505,개인
성원(사슴4),59,매매,322-1,55800,서울특별시 노원구 월계동,202505,개인
성원1,84,매매,580,90350,서울특별시 노원구 중계동,202505,개인
성원2,59,매매,709-2,63933,서울특별시 양천구 목동,202505,개인
성원2,79,매매,709-2,74900,서울특별시 양천구 목동,202505,개인
성원2,84,매매,709-2,84700,서울특별시 양천구 목동,202505,개인
성원2,114,매매,709-2,93000,서울특별시 양천구 목동,202505,개인
성원그린(103동),84,매매,340,40000,서울특별시 강북구 우이동,202505,개인
성원나이스,95,매매,602-189,68000,서울특별시 관악구 남현동,202505,개인
성원대치2단지아파트,33,매매,12,106333,서울특별시 강남구 개포동,202505,개인
성원대치2단지아파트,39,매매,12,137000,서울특별시 강남구 개포동,202505,개인
성원대치2단지아파트,49,매매,12,164500,서울특별시 강남구 개포동,202505,개인
성원아파트,60,매매,564,60000,서울특별시 강동구 천호동,202505,개인
성원하이츠A동,71,매매,574,40000,서울특별시 도봉구 쌍문동,202505,개인
성인아파트,78,매매,32-2,54900,서울특별시 강동구 천호동,202505,개인
성일빌딩,50,매매,114-3,44000,서울특별시 마포구 성산동,202505,개인
성일우리미,84,매매,637,65000,서울특별시 성북구 돈암동,202505,개인
성재센트리움,39,매매,918-38,30000,서울특별시 강서구 화곡동,202505,개인
성재센트리움아파트,16,매매,143-6,16300,서울특별시 강서구 화곡동,202505,개인
성호메이플라워멤버스빌,41,매매,104-9,23000,서울특별시 구로구 구로동,202505,개인
세곡푸르지오,59,매매,533,133500,서울특별시 강남구 세곡동,202505,개인
세곡푸르지오,84,매매,533,151000,서울특별시 강남구 세곡동,202505,개인
세림,40,매매,784,81860,서울특별시 성동구 마장동,202505,개인
세림,72,매매,784,87633,서울특별시 성동구 마장동,202505,개인
세림,84,매매,784,116000,서울특별시 성동구 마장동,202505,개인
세방,84,매매,383,59750,서울특별시 중랑구 묵동,202505,개인
세방리버하이빌,84,매매,102,103000,서울특별시 용산구 신창동,202505,개인
세심아파트,84,매매,181-139,46300,서울특별시 금천구 독산동,202505,개인
세양청마루,57,매매,451,84000,서울특별시 마포구 신수동,202505,개인
세양청마루,59,매매,146,83000,서울특별시 송파구 문정동,202505,개인
세양청마루,84,매매,1306,102500,서울특별시 양천구 신정동,202505,개인
세양청마루,84,매매,426,74050,서울특별시 강동구 둔촌동,202505,개인
세양청마루,102,매매,426,84000,서울특별시 강동구 둔촌동,202505,개인
세영아파트,59,매매,304-1,37000,서울특별시 은평구 구산동,202505,개인
세운푸르지오헤리시티,29,매매,240,46000,서울특별시 중구 인현동2가,202505,개인
세원,59,매매,142-9,52000,서울특별시 마포구 성산동,202505,개인
세이지움개봉,18,매매,503,22272,서울특별시 구로구 개봉동,202505,법인
세이지움개봉,36,매매,503,41055,서울특별시 구로구 개봉동,202505,법인
세이지움개봉,39,매매,503,46730,서울특별시 구로구 개봉동,202505,법인
세종그랑시아,59,매매,722-5,78000,서울특별시 양천구 목동,202505,개인
센시티16,14,매매,488-18,11000,서울특별시 동대문구 답십리동,202505,개인
센터스퀘어발산,19,매매,767,32869,서울특별시 강서구 내발산동,202505,법인
센터스퀘어발산,22,매매,767,36662,서울특별시 강서구 내발산동,202505,법인
센트라스,40,매매,1070,98000,서울특별시 성동구 하왕십리동,202505,개인
센트라스,59,매매,1070,148373,서울특별시 성동구 하왕십리동,202505,개인
센트라스,84,매매,1070,187611,서울특별시 성동구 하왕십리동,202505,개인
센트럴파크,114,매매,98,389500,서울특별시 용산구 한강로3가,202505,개인
센트럴파크55,48,매매,87-27,51700,서울특별시 중랑구 상봉동,202505,개인
소담빌,14,매매,330-29,10000,서울특별시 노원구 상계동,202505,개인
솔루테아파트,71,매매,1523,58800,서울특별시 중랑구 면목동,202505,개인
솔밭노블리안,58,매매,733,47000,서울특별시 도봉구 쌍문동,202505,개인
송산아파트,58,매매,279,56967,서울특별시 성북구 동소문동4가,202505,개인
송천센트레빌,84,매매,461,100800,서울특별시 강북구 미아동,202505,개인
송촌,92,매매,264-18,85000,서울특별시 강서구 염창동,202505,개인
송파더센트레,51,매매,879,104000,서울특별시 송파구 장지동,202505,개인
송파더센트레,59,매매,879,119333,서울특별시 송파구 장지동,202505,개인
송파두산위브,59,매매,135,99000,서울특별시 송파구 오금동,202505,개인
송파레미니스2단지,84,매매,617,135250,서울특별시 송파구 오금동,202505,개인
송파레이크파크호반써밋Ⅰ,108,매매,597,168000,서울특별시 송파구 거여동,202505,개인
송파레이크파크호반써밋Ⅱ,108,매매,607,172667,서울특별시 송파구 거여동,202505,개인
송파삼성래미안아파트,79,매매,162,151750,서울특별시 송파구 송파동,202505,개인
송파삼성래미안아파트,105,매매,162,177000,서울특별시 송파구 송파동,202505,개인
송파삼성래미안아파트,126,매매,162,183500,서울특별시 송파구 송파동,202505,개인
송파시그니처롯데캐슬,59,매매,697,140667,서울특별시 송파구 거여동,202505,개인
송파시그니처롯데캐슬,84,매매,697,162000,서울특별시 송파구 거여동,202505,개인
송파와이즈더샵,97,매매,895,158000,서울특별시 송파구 장지동,202505,개인
송파파밀리에더퍼스트,70,매매,245,128000,서울특별시 송파구 송파동,202505,개인
송파파인타운10단지,59,매매,856,128000,서울특별시 송파구 장지동,202505,개인
송파파인타운1단지,84,매매,833,124000,서울특별시 송파구 장지동,202505,개인
송파파인타운3단지,84,매매,849,131625,서울특별시 송파구 장지동,202505,개인
송파파인타운4단지,84,매매,837,139000,서울특별시 송파구 장지동,202505,개인
송파파인타운5단지,84,매매,845,151000,서울특별시 송파구 장지동,202505,개인
송파파인타운6단지,84,매매,847,139700,서울특별시 송파구 장지동,202505,개인
송파파인타운8단지,59,매매,842,132500,서울특별시 송파구 장지동,202505,개인
송파파인타운9단지,59,매매,843,130000,서울특별시 송파구 장지동,202505,개인
송파파크데일1단지,59,매매,582,89500,서울특별시 송파구 마천동,202505,개인
송파현대힐스테이트,125,매매,511,115000,서울특별시 송파구 풍납동,202505,개인
수락리버시티3단지,84,매매,1312,63000,서울특별시 노원구 상계동,202505,개인
수락리버시티4단지,59,매매,1313,58500,서울특별시 노원구 상계동,202505,개인
수락리버시티4단지,84,매매,1313,66500,서울특별시 노원구 상계동,202505,개인
수락산벨리체,114,매매,1265,93500,서울특별시 노원구 상계동,202505,개인
수명산롯데캐슬,84,매매,1036,72750,서울특별시 양천구 신월동,202505,개인
수산동우,84,매매,1018-32,58000,서울특별시 강서구 화곡동,202505,개인
수산트리플,84,매매,817,54500,서울특별시 도봉구 창동,202505,개인
수서한아름,97,매매,712,215000,서울특별시 강남구 수서동,202505,개인
수유벽산2차,57,매매,648,46500,서울특별시 강북구 수유동,202505,개인
수유벽산2차,114,매매,648,60000,서울특별시 강북구 수유동,202505,개인
수유역두산위브2,84,매매,411,72300,서울특별시 강북구 번동,202505,개인
수유프리미어엠,19,매매,48-8,11750,서울특별시 강북구 수유동,202505,개인
수정,47,매매,733-31,35000,서울특별시 양천구 신정동,202505,개인
수정,74,매매,32,215000,서울특별시 영등포구 여의도동,202505,개인
순영웰라이빌,84,매매,648,80800,서울특별시 영등포구 영등포동,202505,개인
순영웰라이빌1차,59,매매,106-10,50000,서울특별시 구로구 구로동,202505,개인
순영웰라이빌2차,64,매매,97-2,44800,서울특별시 구로구 구로동,202505,개인
순화동더샵,84,매매,151,123000,서울특별시 중구 순화동,202505,개인
숭실그랜드,48,매매,317-1,31000,서울특별시 동작구 상도1동,202505,개인
숭실그랜드,70,매매,317-1,45800,서울특별시 동작구 상도1동,202505,개인
숭인한양LEEPS,12,매매,1421-2,10000,서울특별시 종로구 숭인동,202505,개인
스카이빌아파트,84,매매,772-11,89500,서울특별시 양천구 목동,202505,개인
스카이캐슬,14,매매,446-59,18000,서울특별시 강북구 번동,202505,개인
스카이캐슬아파트(512-8),52,매매,512-8,43250,서울특별시 양천구 신월동,202505,개인
스타파크아파트,57,매매,80-37,65000,서울특별시 광진구 구의동,202505,개인
시범,60,매매,50,207000,서울특별시 영등포구 여의도동,202505,개인
시범,79,매매,50,266500,서울특별시 영등포구 여의도동,202505,개인
시범,118,매매,50,313500,서울특별시 영등포구 여의도동,202505,개인
시범,156,매매,50,404250,서울특별시 영등포구 여의도동,202505,개인
시영2단지(라이프)아파트,39,매매,707,34750,서울특별시 노원구 공릉동,202505,개인
시영2단지(라이프)아파트,49,매매,707,44000,서울특별시 노원구 공릉동,202505,개인
시영3차(라이프)아파트,34,매매,715,30667,서울특별시 노원구 공릉동,202505,개인
시영3차(라이프)아파트,39,매매,715,35456,서울특별시 노원구 공릉동,202505,개인
시영3차(라이프)아파트,49,매매,715,49350,서울특별시 노원구 공릉동,202505,개인
시온,60,매매,393-8,56300,서울특별시 동대문구 장안동,202505,법인
시온,61,매매,393-8,49000,서울특별시 동대문구 장안동,202505,법인
시온,66,매매,393-8,58500,서울특별시 동대문구 장안동,202505,법인
시티프라디움,50,매매,734,50900,서울특별시 도봉구 쌍문동,202505,개인
시티프라디움,68,매매,734,60000,서울특별시 도봉구 쌍문동,202505,개인
시흥(817-29),39,매매,817-29,24000,서울특별시 금천구 시흥동,202505,개인
시흥베르빌,81,매매,1015,73000,서울특별시 금천구 시흥동,202505,개인
신개봉삼환,74,매매,170-30,59800,서울특별시 구로구 개봉동,202505,개인
신공덕1차삼성래미안1아파트,114,매매,155,162900,서울특별시 마포구 신공덕동,202505,개인
신공덕e편한세상,59,매매,168,113000,서울특별시 마포구 신공덕동,202505,개인
신공덕래미안2차,59,매매,159,110750,서울특별시 마포구 신공덕동,202505,개인
신공덕래미안2차,114,매매,159,134700,서울특별시 마포구 신공덕동,202505,개인
신공덕래미안3차,84,매매,161,142375,서울특별시 마포구 신공덕동,202505,개인
신금호파크자이,59,매매,1,161000,서울특별시 성동구 금호동2가,202505,개인
신금호파크자이,84,매매,1,184925,서울특별시 성동구 금호동2가,202505,개인
신기목련아파트,59,매매,4935,54500,서울특별시 영등포구 신길동,202505,개인
신길레전드힐스,13,매매,261-22,9364,서울특별시 영등포구 신길동,202505,공공기관
신길센트럴아이파크,59,매매,4955,121200,서울특별시 영등포구 신길동,202505,개인
신길센트럴아이파크,84,매매,4955,132625,서울특별시 영등포구 신길동,202505,개인
신길센트럴자이아파트,52,매매,4964,126250,서울특별시 영등포구 신길동,202505,개인
신길센트럴자이아파트,59,매매,4964,134730,서울특별시 영등포구 신길동,202505,개인
신길센트럴자이아파트,75,매매,4964,154000,서울특별시 영등포구 신길동,202505,개인
