단지명,거래구분,전용면적(㎡),시군구,번지,계약년월,건축년도,평균 보증금(만원),평균 월세금(만원)
상계주공2(고층),전세,68,서울특별시 노원구 상계동,740,202505,1987,30350,0
상계주공2(저층),전세,46,서울특별시 노원구 상계동,740,202505,1987,19000,0
상계주공3(고층),전세,38,서울특별시 노원구 상계동,730-2,202505,1988,18500,0
상계주공3(고층),전세,58,서울특별시 노원구 상계동,730-2,202505,1987,30000,0
상계주공3(고층),전세,59,서울특별시 노원구 상계동,730-2,202505,1987,27517,0
상계주공3(고층),전세,60,서울특별시 노원구 상계동,730-2,202505,1987,25600,0
상계주공3(고층),전세,73,서울특별시 노원구 상계동,730-2,202505,1987,28000,0
상계주공4(고층),전세,32,서울특별시 노원구 상계동,749-5,202505,1988,16000,0
상계주공4(고층),전세,38,서울특별시 노원구 상계동,749-5,202505,1988,21000,0
상계주공4(고층),전세,41,서울특별시 노원구 상계동,749-5,202505,1988,21000,0
상계주공4(고층),전세,58,서울특별시 노원구 상계동,749-5,202505,1988,29500,0
상계주공5(저층),전세,31,서울특별시 노원구 상계동,721,202505,1987,9500,0
상계주공6(고층),전세,37,서울특별시 노원구 상계동,720,202505,1988,22000,0
상계주공6(고층),전세,41,서울특별시 노원구 상계동,720,202505,1988,20000,0
상계주공6(고층),전세,49,서울특별시 노원구 상계동,720,202505,1988,26000,0
상계주공6(고층),전세,58,서울특별시 노원구 상계동,720,202505,1988,28188,0
상계주공6(고층),전세,59,서울특별시 노원구 상계동,720,202505,1988,27733,0
상계주공7(고층),전세,41,서울특별시 노원구 상계동,691,202505,1988,23000,0
상계주공7(고층),전세,45,서울특별시 노원구 상계동,691,202505,1988,20325,0
상계주공7(고층),전세,49,서울특별시 노원구 상계동,691,202505,1988,27300,0
상계주공9(고층),전세,41,서울특별시 노원구 상계동,670,202505,1988,19588,0
상계주공9(고층),전세,45,서울특별시 노원구 상계동,670,202505,1988,20357,0
상계주공9(고층),전세,49,서울특별시 노원구 상계동,670,202505,1988,25250,0
상계주공9(고층),전세,58,서울특별시 노원구 상계동,670,202505,1988,31000,0
상계주공9(고층),전세,61,서울특별시 노원구 상계동,670,202505,1988,30750,0
상계주공9(고층),전세,66,서울특별시 노원구 상계동,670,202505,1988,36000,0
상계주공9(고층),전세,79,서울특별시 노원구 상계동,670,202505,1988,37000,0
상계현대3차,전세,84,서울특별시 노원구 상계동,1063,202505,1999,42000,0
상도동래미안1차,전세,59,서울특별시 동작구 상도동,450,202505,2004,56500,0
상도동래미안1차,전세,84,서울특별시 동작구 상도동,450,202505,2004,67500,0
상도동삼호아파트,전세,114,서울특별시 동작구 상도동,408,202505,1994,53000,0
상도역롯데캐슬파크엘,전세,59,서울특별시 동작구 상도동,904,202505,2021,68600,0
상도역롯데캐슬파크엘,전세,74,서울특별시 동작구 상도동,904,202505,2021,82000,0
상도역롯데캐슬파크엘,전세,84,서울특별시 동작구 상도동,904,202505,2021,85000,0
상도파크자이,전세,71,서울특별시 동작구 상도동,900,202505,2016,63900,0
상도파크자이,전세,72,서울특별시 동작구 상도동,900,202505,2016,80000,0
상도푸르지오클라베뉴,전세,59,서울특별시 동작구 상도동,906,202505,2024,64000,0
상도푸르지오클라베뉴,전세,74,서울특별시 동작구 상도동,906,202505,2024,63000,0
상도푸르지오클라베뉴,전세,84,서울특별시 동작구 상도동,906,202505,2024,68000,0
상도효성해링턴플레이스,전세,84,서울특별시 동작구 상도동,536,202505,2016,45599,0
상록,전세,57,서울특별시 마포구 염리동,515-1,202505,1997,46667,0
상록,전세,58,서울특별시 마포구 염리동,515-1,202505,1997,48500,0
상록수,전세,59,서울특별시 영등포구 양평동2가,45,202505,1999,42000,0
상록수,전세,74,서울특별시 강남구 일원동,734,202505,1993,67000,0
상록수,전세,84,서울특별시 강남구 일원동,734,202505,1993,87000,0
상림마을6단지푸르지오(615~621동)BL1-6,전세,84,서울특별시 은평구 진관동,1,202505,2008,50000,0
상림마을6단지푸르지오(615~621동)BL1-6,전세,101,서울특별시 은평구 진관동,1,202505,2008,58000,0
상림마을7단지아이파크(719~729동)BL1-13,전세,134,서울특별시 은평구 진관동,11,202505,2008,57000,0
상림마을8단지롯데캐슬(810~820동)BL1-1,전세,134,서울특별시 은평구 진관동,19,202505,2008,75000,0
상아,전세,72,서울특별시 노원구 중계동,505,202505,1989,42000,0
상아1차아파트,전세,58,서울특별시 도봉구 창동,299,202505,1987,28000,0
상아2차아파트,전세,45,서울특별시 송파구 오금동,165,202505,1988,30390,0
상아2차아파트,전세,45,서울특별시 도봉구 창동,300,202505,1988,24000,0
상아2차아파트,전세,58,서울특별시 도봉구 창동,300,202505,1988,30000,0
상아2차아파트,전세,60,서울특별시 송파구 오금동,165,202505,1988,46000,0
상아2차아파트,전세,84,서울특별시 송파구 오금동,165,202505,1988,60000,0
상암월드컵파크10단지,전세,59,서울특별시 마포구 상암동,1736,202505,2010,53000,0
상암월드컵파크2단지,전세,49,서울특별시 마포구 상암동,1637,202505,2003,43000,0
상암월드컵파크2단지,전세,59,서울특별시 마포구 상암동,1637,202505,2003,52750,0
상암월드컵파크3단지,전세,84,서울특별시 마포구 상암동,1643,202505,2003,53500,0
상암월드컵파크4단지,전세,84,서울특별시 마포구 상암동,1655,202505,2006,69000,0
상암월드컵파크4단지,전세,104,서울특별시 마포구 상암동,1655,202505,2006,90000,0
상암월드컵파크5단지,전세,84,서울특별시 마포구 상암동,1658,202505,2005,57750,0
상암월드컵파크5단지,전세,104,서울특별시 마포구 상암동,1658,202505,2005,10000,0
상암월드컵파크6단지,전세,104,서울특별시 마포구 상암동,1689,202505,2005,78000,0
상암월드컵파크7단지,전세,84,서울특별시 마포구 상암동,1660,202505,2005,70000,0
상암월드컵파크9단지,전세,84,서울특별시 마포구 상암동,1752,202505,2010,63000,0
상지리츠빌카일룸(65-4),전세,237,서울특별시 강남구 삼성동,65-4,202505,2012,410000,0
상진지오벨리,전세,84,서울특별시 양천구 목동,713-5,202505,2004,43000,0
새로나음,전세,14,서울특별시 강서구 방화동,899,202505,2015,8000,0
새로나음,전세,30,서울특별시 강서구 방화동,899,202505,2015,15000,0
새진5차,전세,84,서울특별시 관악구 봉천동,180-376,202505,2005,38000,0
새한,전세,59,서울특별시 중랑구 신내동,795,202505,1998,33000,0
새한,전세,84,서울특별시 광진구 구의동,656,202505,2000,50000,0
새한올림픽,전세,81,서울특별시 강동구 성내동,467-1,202505,2001,50000,0
샘터마을,전세,101,서울특별시 강남구 일원동,718,202505,1994,122000,0
샘터마을,전세,134,서울특별시 강남구 일원동,718,202505,1994,130000,0
서강GS,전세,59,서울특별시 마포구 신정동,30,202505,1999,55800,0
서강GS,전세,84,서울특별시 마포구 신정동,30,202505,1999,65000,0
서강아파트,전세,202,서울특별시 은평구 불광동,171-59,202505,1991,54000,0
서강예가,전세,84,서울특별시 마포구 창전동,444,202505,2007,84500,0
서광아파트,전세,59,서울특별시 강남구 삼성동,2,202505,1998,80000,0
서광아파트,전세,84,서울특별시 강남구 삼성동,2,202505,1998,93000,0
서대문노블루체,전세,43,서울특별시 서대문구 홍은동,274-32,202505,2018,31000,0
서리풀e편한세상,전세,59,서울특별시 서초구 방배동,906-13,202505,2010,89000,0
서리풀e편한세상,전세,121,서울특별시 서초구 방배동,906-13,202505,2010,160000,0
서서울삼성,전세,48,서울특별시 마포구 아현동,692,202505,1998,46000,0
서신,전세,32,서울특별시 서초구 서초동,1488-9,202505,1995,27562,0
서울가든,전세,64,서울특별시 구로구 고척동,141-1,202505,1989,28333,0
서울가든,전세,75,서울특별시 도봉구 도봉동,555,202505,1987,30000,0
서울대벤처타운역푸르지오,전세,59,서울특별시 관악구 신림동,316-55,202505,2025,44000,0
서울맨션,전세,45,서울특별시 서대문구 홍제동,315-7,202505,1972,17000,0
서울숲 한신 더 휴,전세,59,서울특별시 성동구 행당동,349,202505,2003,61500,0
서울숲 한신 더 휴,전세,84,서울특별시 성동구 행당동,349,202505,2003,70400,0
서울숲 한신 더 휴,전세,114,서울특별시 성동구 행당동,349,202505,2003,80667,0
서울숲2차푸르지오,전세,59,서울특별시 성동구 금호동4가,235,202505,2012,76333,0
서울숲대림,전세,59,서울특별시 성동구 성수동1가,656-234,202505,2000,61667,0
서울숲대림,전세,84,서울특별시 성동구 성수동1가,656-234,202505,2000,72500,0
서울숲더샵,전세,84,서울특별시 성동구 행당동,377,202505,2014,77500,0
서울숲더샵,전세,92,서울특별시 성동구 행당동,377,202505,2014,106000,0
서울숲더샵,전세,101,서울특별시 성동구 행당동,377,202505,2014,125000,0
서울숲르씨엘,전세,84,서울특별시 성동구 금호동4가,1555,202505,2023,85000,0
서울숲리버그린동아아파트,전세,59,서울특별시 성동구 응봉동,276,202505,2003,59500,0
서울숲리버그린동아아파트,전세,84,서울특별시 성동구 응봉동,276,202505,2003,75000,0
서울숲리버뷰자이,전세,59,서울특별시 성동구 행당동,380,202505,2018,82000,0
서울숲리버뷰자이,전세,84,서울특별시 성동구 행당동,380,202505,2018,100500,0
서울숲리버뷰자이,전세,108,서울특별시 성동구 행당동,380,202505,2018,133000,0
서울숲아이파크리버포레,전세,59,서울특별시 성동구 성수동1가,721,202505,2024,84765,0
서울숲아이파크리버포레,전세,84,서울특별시 성동구 성수동1가,721,202505,2024,125111,0
서울숲푸르지오,전세,59,서울특별시 성동구 금호동4가,340,202505,2007,64331,0
서울숲해오름(717-0),전세,81,서울특별시 성동구 성수동1가,717,202505,2005,53000,0
서울숲힐스테이트,전세,143,서울특별시 성동구 성수동2가,843,202505,2009,150000,0
서울역센트럴자이,전세,84,서울특별시 중구 만리동2가,273,202505,2017,94000,0
서울역한라비발디센트럴,전세,84,서울특별시 중구 만리동2가,288,202505,2018,84400,0
서원,전세,49,서울특별시 도봉구 도봉동,641,202505,1996,17150,0
서일이츠뷰,전세,79,서울특별시 노원구 공릉동,371-11,202505,2005,40000,0
서초,전세,77,서울특별시 관악구 신림동,1724,202505,2003,35000,0
서초2차e-편한세상,전세,116,서울특별시 서초구 서초동,1529,202505,2005,125000,0
서초3차e편한세상,전세,158,서울특별시 서초구 서초동,1467-37,202505,2005,144000,0
서초교대e편한세상,전세,59,서울특별시 서초구 서초동,1686-9,202505,2010,109000,0
서초교대e편한세상,전세,84,서울특별시 서초구 서초동,1686-9,202505,2010,130000,0
서초그랑자이,전세,59,서울특별시 서초구 서초동,1757,202505,2021,130000,0
서초그랑자이,전세,74,서울특별시 서초구 서초동,1757,202505,2021,155000,0
서초그랑자이,전세,84,서울특별시 서초구 서초동,1757,202505,2021,94500,0
서초그랑자이,전세,100,서울특별시 서초구 서초동,1757,202505,2021,182000,0
서초그랑자이,전세,119,서울특별시 서초구 서초동,1757,202505,2021,210000,0
서초금호어울림,전세,146,서울특별시 서초구 서초동,1467-97,202505,2001,100000,0
서초네이처힐3단지,전세,84,서울특별시 서초구 우면동,717,202505,2013,86600,0
서초네이처힐7단지,전세,59,서울특별시 서초구 우면동,735,202505,2011,70000,0
서초더샵포레,전세,59,서울특별시 서초구 내곡동,411,202505,2014,70000,0
서초더샵포레,전세,84,서울특별시 서초구 내곡동,411,202505,2014,85000,0
서초더샵포레,전세,101,서울특별시 서초구 내곡동,411,202505,2014,93000,0
서초더샵포레,전세,114,서울특별시 서초구 내곡동,411,202505,2014,103750,0
서초동대우디오빌프라임,전세,84,서울특별시 서초구 서초동,1337-22,202505,2005,85000,0
서초동삼성쉐르빌2,전세,35,서울특별시 서초구 서초동,1330,202505,2002,27250,0
서초동삼성쉐르빌2,전세,70,서울특별시 서초구 서초동,1330,202505,2002,60900,0
서초동아타워,전세,177,서울특별시 서초구 서초동,1321-6,202505,1996,105000,0
서초래미안,전세,84,서울특별시 서초구 서초동,1682,202505,2003,105000,0
서초삼성래미안,전세,121,서울특별시 서초구 서초동,1641-1,202505,2001,135000,0
서초쌍용플래티넘,전세,68,서울특별시 서초구 서초동,1445-13,202505,2006,56000,0
서초아트자이,전세,165,서울특별시 서초구 서초동,1583-10,202505,2009,175000,0
서초이에스에이3차,전세,59,서울특별시 서초구 방배동,1006-1,202505,2002,74000,0
서초이오빌,전세,45,서울특별시 서초구 서초동,1593-7,202505,2003,30000,0
서초자이,전세,84,서울특별시 서초구 서초동,1444-7,202505,2006,100000,0
서초자이,전세,148,서울특별시 서초구 서초동,1444-7,202505,2006,100000,0
서초파라곤,전세,84,서울특별시 서초구 서초동,1327-29,202505,2005,86000,0
서초포레스타2단지,전세,59,서울특별시 서초구 내곡동,384,202505,2015,75000,0
서초포레스타5단지,전세,84,서울특별시 서초구 신원동,579,202505,2014,93750,0
서초포레스타7단지,전세,84,서울특별시 서초구 신원동,615,202505,2013,100000,0
서초푸르지오써밋,전세,59,서울특별시 서초구 서초동,1311-10,202505,2017,100667,0
서초푸르지오써밋,전세,84,서울특별시 서초구 서초동,1311-10,202505,2017,150000,0
서초한빛삼성,전세,59,서울특별시 서초구 서초동,1509-1,202505,1999,75000,0
서초한빛삼성,전세,110,서울특별시 서초구 서초동,1509-1,202505,1999,93000,0
서초한신리빙타워,전세,84,서울특별시 서초구 서초동,1533,202505,1999,86000,0
서초한일,전세,84,서울특별시 서초구 서초동,1636-1,202505,1997,75000,0
서초호반써밋,전세,101,서울특별시 서초구 우면동,753,202505,2013,95000,0
서초힐스,전세,59,서울특별시 서초구 우면동,773,202505,2012,71000,0
서초힐스,전세,74,서울특별시 서초구 우면동,773,202505,2012,72000,0
서초힐스,전세,84,서울특별시 서초구 우면동,773,202505,2012,78571,0
석탑아파트101동,전세,59,서울특별시 강남구 삼성동,3-3,202505,1996,70000,0
선경2차(8동-12동),전세,84,서울특별시 강남구 대치동,506,202505,1985,130000,0
선릉역대우아이빌(890-49),전세,28,서울특별시 강남구 대치동,890-49,202505,2004,21500,0
선사현대아파트,전세,58,서울특별시 강동구 암사동,509,202505,2000,49333,0
선사현대아파트,전세,59,서울특별시 강동구 암사동,509,202505,2000,48213,0
선사현대아파트,전세,72,서울특별시 강동구 암사동,509,202505,2000,57000,0
선사현대아파트,전세,83,서울특별시 강동구 암사동,509,202505,2000,70000,0
선사현대아파트,전세,114,서울특별시 강동구 암사동,509,202505,2000,74000,0
선영베스트,전세,96,서울특별시 서초구 방배동,849-24,202505,2003,30000,0
선일크라시아,전세,66,서울특별시 동대문구 장안동,344-5,202505,2008,37000,0
성내동대성,전세,63,서울특별시 강동구 성내동,51,202505,2003,52000,0
성내동삼성아파트,전세,84,서울특별시 강동구 성내동,590,202505,1999,55000,0
성동강변파크빌101(강변타워),전세,84,서울특별시 광진구 구의동,657,202505,2001,65000,0
성북힐스테이트(101동),전세,84,서울특별시 성북구 하월곡동,88-64,202505,2007,42500,0
성사1차풍림아파트101동,전세,59,서울특별시 마포구 성산동,600,202505,2000,42000,0
성산2차e-편한세상,전세,84,서울특별시 마포구 성산동,604,202505,2005,65000,0
성산시영(대우),전세,50,서울특별시 마포구 성산동,446,202505,1986,33143,0
성산시영(선경),전세,50,서울특별시 마포구 성산동,446,202505,1986,30909,0
성산시영(유원),전세,59,서울특별시 마포구 성산동,446,202505,1986,36284,0
성산월드타운대림,전세,117,서울특별시 마포구 성산동,601,202505,2004,69000,0
성수1차대우아파트,전세,84,서울특별시 성동구 성수동2가,279-50,202505,1999,58000,0
성수우방2차아파트,전세,59,서울특별시 성동구 성수동2가,286,202505,1999,46000,0
성원,전세,55,서울특별시 서대문구 홍제동,456,202505,1998,36000,0
성원,전세,59,서울특별시 영등포구 당산동5가,40,202505,1997,51000,0
성원,전세,59,서울특별시 광진구 중곡동,681,202505,1998,37000,0
성원,전세,73,서울특별시 강동구 둔촌동,613,202505,1995,44800,0
성원,전세,84,서울특별시 영등포구 양평동4가,12,202505,1993,56167,0
성원,전세,84,서울특별시 동작구 대방동,500,202505,1994,69333,0
성원,전세,84,서울특별시 중랑구 신내동,783,202505,1994,39750,0
성원,전세,115,서울특별시 서대문구 연희동,740,202505,2001,75000,0
성원(사슴4),전세,49,서울특별시 노원구 월계동,322-1,202505,1995,25250,0
성원2,전세,56,서울특별시 노원구 중계동,581,202505,1995,22000,0
성원2,전세,59,서울특별시 양천구 목동,709-2,202505,2000,44000,0
성원2,전세,79,서울특별시 양천구 목동,709-2,202505,2000,40000,0
성원그린(103동),전세,84,서울특별시 강북구 우이동,340,202505,1995,35000,0
성원대치2단지아파트,전세,33,서울특별시 강남구 개포동,12,202505,1992,32333,0
성원대치2단지아파트,전세,39,서울특별시 강남구 개포동,12,202505,1992,38973,0
성원대치2단지아파트,전세,49,서울특별시 강남구 개포동,12,202505,1992,51750,0
성원상떼빌,전세,59,서울특별시 중랑구 면목동,1515,202505,1997,40000,0
성원상떼빌,전세,108,서울특별시 송파구 가락동,80,202505,2006,83000,0
성원아파트,전세,59,서울특별시 도봉구 방학동,735,202505,1996,23000,0
성인아파트,전세,79,서울특별시 강동구 천호동,32-2,202505,2002,36000,0
성지,전세,84,서울특별시 송파구 송파동,171,202505,1992,87600,0
성진파크뷰아파트,전세,45,서울특별시 도봉구 방학동,741,202505,2019,29000,0
세곡푸르지오,전세,74,서울특별시 강남구 세곡동,533,202505,2012,70000,0
세곡푸르지오,전세,84,서울특별시 강남구 세곡동,533,202505,2012,75600,0
세림,전세,21,서울특별시 강서구 화곡동,899-2,202505,2015,13400,0
세림,전세,40,서울특별시 성동구 마장동,784,202505,1986,21800,0
세림,전세,72,서울특별시 성동구 마장동,784,202505,1986,38250,0
세림,전세,84,서울특별시 성동구 마장동,784,202505,1986,43000,0
세민하이파크,전세,40,서울특별시 은평구 신사동,40-2,202505,2017,32000,0
세방리버하이빌,전세,84,서울특별시 용산구 신창동,102,202505,2005,55000,0
세방하이빌2,전세,84,서울특별시 강남구 역삼동,771-14,202505,2002,75000,0
세양청마루,전세,84,서울특별시 양천구 신정동,1306,202505,2006,60000,0
세영팔레스타운,전세,68,서울특별시 강남구 대치동,975-20,202505,2002,100000,0
세영팔레스타운,전세,84,서울특별시 강남구 대치동,975-20,202505,2002,125000,0
세운푸르지오헤리시티,전세,24,서울특별시 중구 인현동2가,240,202505,2023,28000,0
세운푸르지오헤리시티,전세,28,서울특별시 중구 인현동2가,240,202505,2023,32500,0
세운푸르지오헤리시티,전세,29,서울특별시 중구 인현동2가,240,202505,2023,35000,0
세원,전세,59,서울특별시 마포구 성산동,142-9,202505,1996,33000,0
세원,전세,66,서울특별시 마포구 성산동,142-9,202505,1996,35000,0
세제뉴타운,전세,57,서울특별시 양천구 신월동,529-2,202505,2002,24000,0
센시티16,전세,14,서울특별시 동대문구 답십리동,488-18,202505,2013,8900,0
센츄리,전세,84,서울특별시 구로구 고척동,320,202505,1994,42000,0
센트라스,전세,40,서울특별시 성동구 하왕십리동,1070,202505,2016,59000,0
센트라스,전세,59,서울특별시 성동구 하왕십리동,1070,202505,2016,72500,0
센트라스,전세,115,서울특별시 성동구 하왕십리동,1070,202505,2016,125000,0
센트럴큐브,전세,23,서울특별시 성동구 상왕십리동,12-47,202505,2019,25000,0
센트럴파크,전세,102,서울특별시 용산구 한강로3가,98,202505,2020,180000,0
센트럴파크,전세,114,서울특별시 용산구 한강로3가,98,202505,2020,187417,0
센트레빌아스테리움시그니처,전세,59,서울특별시 은평구 역촌동,189-1,202505,2024,47833,0
센트레빌아스테리움시그니처,전세,84,서울특별시 은평구 역촌동,189-1,202505,2024,55000,0
솔렌시아3(85-1),전세,49,서울특별시 중랑구 상봉동,85-1,202505,2018,28000,0
솔루체,전세,54,서울특별시 마포구 망원동,439-1,202505,2021,52000,0
솔루체2차아파트,전세,47,서울특별시 마포구 망원동,525,202505,2022,48000,0
솔리스타,전세,14,서울특별시 마포구 공덕동,30-10,202505,2018,14000,0
송산아파트,전세,58,서울특별시 성북구 동소문동4가,279,202505,1998,38000,0
송천센트레빌,전세,74,서울특별시 강북구 미아동,461,202505,2010,50000,0
송파건원여미지아파트,전세,51,서울특별시 송파구 마천동,21,202505,2018,44000,0
송파더센트레,전세,51,서울특별시 송파구 장지동,879,202505,2013,53500,0
송파더센트레,전세,54,서울특별시 송파구 장지동,879,202505,2013,55000,0
송파더센트레,전세,59,서울특별시 송파구 장지동,879,202505,2013,65000,0
송파동부쎈트레빌,전세,84,서울특별시 송파구 가락동,478,202505,2004,92000,0
송파두산위브,전세,59,서울특별시 송파구 오금동,135,202505,2019,60500,0
송파레미니스,전세,84,서울특별시 송파구 오금동,616,202505,2017,75000,0
송파레이크파크호반써밋Ⅰ,전세,108,서울특별시 송파구 거여동,597,202505,2022,80000,0
송파레이크파크호반써밋Ⅱ,전세,108,서울특별시 송파구 거여동,607,202505,2022,91000,0
송파레이크힐,전세,74,서울특별시 송파구 거여동,606,202505,2021,70000,0
송파시그니처롯데캐슬,전세,84,서울특별시 송파구 거여동,697,202505,2021,83750,0
송파와이즈더샵,전세,96,서울특별시 송파구 장지동,895,202505,2016,85000,0
송파와이즈더샵,전세,97,서울특별시 송파구 장지동,895,202505,2016,85667,0
송파위례리슈빌,전세,111,서울특별시 송파구 거여동,654,202505,2021,115000,0
송파위례리슈빌,전세,114,서울특별시 송파구 거여동,654,202505,2021,108000,0
송파파밀리에더퍼스트,전세,45,서울특별시 송파구 송파동,245,202505,2023,60000,0
송파파인타운10단지,전세,59,서울특별시 송파구 장지동,856,202505,2007,63688,0
송파파인타운11단지,전세,84,서울특별시 송파구 장지동,854,202505,2007,64494,0
송파파인타운1단지,전세,84,서울특별시 송파구 장지동,833,202505,2010,62500,0
송파파인타운2단지,전세,84,서울특별시 송파구 장지동,835,202505,2008,73000,0
송파파인타운3단지,전세,84,서울특별시 송파구 장지동,849,202505,2008,67000,0
송파파인타운4단지,전세,84,서울특별시 송파구 장지동,837,202505,2008,69000,0
송파파인타운8단지,전세,59,서울특별시 송파구 장지동,842,202505,2008,66250,0
송파파크데일1단지,전세,84,서울특별시 송파구 마천동,582,202505,2011,53000,0
송파파크데일1단지,전세,114,서울특별시 송파구 마천동,582,202505,2011,72000,0
송파해모로아파트,전세,84,서울특별시 송파구 풍납동,512,202505,2006,58000,0
송파현대힐스테이트,전세,84,서울특별시 송파구 풍납동,511,202505,2006,66000,0
송파호반베르디움더퍼스트,전세,101,서울특별시 송파구 오금동,619,202505,2018,85000,0
수락리버시티4단지,전세,84,서울특별시 노원구 상계동,1313,202505,2009,44000,0
수명산SKVIEW,전세,143,서울특별시 양천구 신월동,1053,202505,2009,70000,0
수서,전세,39,서울특별시 강남구 일원동,711,202505,1992,30000,0
수서,전세,49,서울특별시 강남구 일원동,711,202505,1992,46000,0
수서,전세,50,서울특별시 강남구 일원동,711,202505,1992,50000,0
수서,전세,59,서울특별시 강남구 일원동,711,202505,1992,60000,0
수유벽산1차,전세,84,서울특별시 강북구 수유동,205,202505,1993,41250,0
수유벽산1차,전세,122,서울특별시 강북구 수유동,205,202505,1993,45000,0
순영웰라이빌1차,전세,59,서울특별시 구로구 구로동,106-10,202505,2003,31900,0
숭인상가,전세,93,서울특별시 종로구 숭인동,204-11,202505,1979,42000,0
스마트트라움,전세,16,서울특별시 도봉구 창동,661-55,202505,2021,15000,0
스카이캐슬,전세,14,서울특별시 강북구 번동,446-59,202505,2021,15500,0
스테이72여의도,전세,12,서울특별시 영등포구 영등포동1가,75-4,202505,2013,12000,0
시범,전세,59,서울특별시 용산구 한남동,1-349,202505,1970,20000,0
시범,전세,60,서울특별시 영등포구 여의도동,50,202505,1971,31133,0
시범,전세,79,서울특별시 영등포구 여의도동,50,202505,1971,41000,0
시범,전세,156,서울특별시 영등포구 여의도동,50,202505,1971,65000,0
시영2단지(라이프)아파트,전세,49,서울특별시 노원구 공릉동,707,202505,1994,23000,0
시영3차(라이프)아파트,전세,34,서울특별시 노원구 공릉동,715,202505,1994,20000,0
시영3차(라이프)아파트,전세,39,서울특별시 노원구 공릉동,715,202505,1994,23667,0
시영3차(라이프)아파트,전세,49,서울특별시 노원구 공릉동,715,202505,1994,25967,0
시온,전세,66,서울특별시 동대문구 장안동,393-8,202505,2024,48000,0
시온캐슬용산,전세,23,서울특별시 용산구 원효로1가,28-7,202505,2021,32000,0
시티파크(2단지),전세,184,서울특별시 용산구 한강로3가,63-387,202505,2007,200000,0
시티프라디움,전세,72,서울특별시 도봉구 쌍문동,734,202505,2021,45000,0
시흥동월드메르디앙,전세,59,서울특별시 금천구 시흥동,806,202505,2006,30000,0
신공덕1차삼성래미안1아파트,전세,84,서울특별시 마포구 신공덕동,155,202505,2000,72333,0
신공덕1차삼성래미안1아파트,전세,114,서울특별시 마포구 신공덕동,155,202505,2000,83000,0
신공덕e편한세상,전세,84,서울특별시 마포구 신공덕동,168,202505,2007,71250,0
신공덕래미안2차,전세,59,서울특별시 마포구 신공덕동,159,202505,2000,51267,0
신공덕래미안3차,전세,59,서울특별시 마포구 신공덕동,161,202505,2003,65000,0
신공덕래미안3차,전세,84,서울특별시 마포구 신공덕동,161,202505,2003,74000,0
신구로자이,전세,84,서울특별시 구로구 구로동,501,202505,2007,52000,0
신구로자이,전세,133,서울특별시 구로구 구로동,501,202505,2007,75000,0
신금호두산위브,전세,59,서울특별시 성동구 금호동1가,1818,202505,2006,60000,0
신금호파크자이,전세,59,서울특별시 성동구 금호동2가,1,202505,2016,73571,0
신금호파크자이,전세,84,서울특별시 성동구 금호동2가,1,202505,2016,97500,0
신기목련아파트,전세,59,서울특별시 영등포구 신길동,4935,202505,2000,32000,0
신길AK푸르지오,전세,49,서울특별시 영등포구 신길동,255-9,202505,2024,45389,0
신길센트럴아이파크,전세,59,서울특별시 영등포구 신길동,4955,202505,2019,55850,0
신길센트럴자이아파트,전세,59,서울특별시 영등포구 신길동,4964,202505,2021,60000,0
신길센트럴자이아파트,전세,84,서울특별시 영등포구 신길동,4964,202505,2021,75000,0
신길자이,전세,114,서울특별시 영등포구 신길동,4938,202505,2011,71000,0
신길파크자이,전세,84,서울특별시 영등포구 신길동,4967,202505,2022,74500,0
신내,전세,39,서울특별시 중랑구 묵동,13,202505,1996,20167,0
신내,전세,49,서울특별시 중랑구 묵동,13,202505,1996,30000,0
신내,전세,59,서울특별시 중랑구 묵동,13,202505,1996,33000,0
신내6대주,전세,49,서울특별시 중랑구 신내동,650,202505,1996,31750,0
신내6대주,전세,59,서울특별시 중랑구 신내동,650,202505,1996,35000,0
신내9진흥,전세,33,서울특별시 중랑구 신내동,657,202505,1996,20000,0
신내9진흥,전세,49,서울특별시 중랑구 신내동,657,202505,1996,30000,0
신내대림아파트,전세,126,서울특별시 중랑구 묵동,20,202505,1995,71000,0
신내두산아파트,전세,126,서울특별시 중랑구 묵동,20,202505,1995,65000,0
신내역금강펜테리움센트럴파크,전세,84,서울특별시 중랑구 망우동,610,202505,2021,55000,0
신내역프라디움더테라스,전세,84,서울특별시 중랑구 망우동,584,202505,2023,52575,0
신내역힐데스하임참좋은아파트,전세,84,서울특별시 중랑구 망우동,598,202505,2021,52000,0
신내우디안1단지,전세,59,서울특별시 중랑구 신내동,816,202505,2014,43000,0
신내우디안1단지,전세,84,서울특별시 중랑구 신내동,816,202505,2014,47240,0
신답경남,전세,59,서울특별시 동대문구 답십리동,645-8,202505,1991,40000,0
신당KCC스위첸,전세,59,서울특별시 중구 신당동,856,202505,2019,60000,0
신당푸르지오,전세,84,서울특별시 중구 신당동,850,202505,2005,70000,0
신대림신동아파밀리에,전세,59,서울특별시 영등포구 대림동,1124,202505,2013,40000,0
신대림아파트,전세,68,서울특별시 노원구 공릉동,379-9,202505,2003,30000,0
신대방,전세,59,서울특별시 동작구 신대방동,705,202505,1995,33000,0
신대방경남,전세,56,서울특별시 동작구 신대방동,712,202505,2003,40215,0
신도림롯데아파트,전세,59,서울특별시 구로구 구로동,1263,202505,1999,44600,0
신도림롯데아파트,전세,131,서울특별시 구로구 구로동,1263,202505,1999,60000,0
