단지명,거래구분,전용면적(㎡),시군구,번지,계약년월,건축년도,평균 거래금액(만원)
2차한양아파트,매매,64,서울특별시 송파구 송파동,151,202507,1984,162000
2차한양아파트,매매,108,서울특별시 송파구 송파동,151,202507,1984,215000
620-47(롯데캐슬L-65),매매,102,서울특별시 동대문구 전농동,620-47,202507,2023,219000
CJ나인파크,매매,84,서울특별시 용산구 문배동,24-6,202507,2007,110000
CJ나인파크,매매,123,서울특별시 용산구 문배동,24-6,202507,2007,168500
DMC금호리첸시아,매매,84,서울특별시 서대문구 남가좌동,396,202507,2024,128000
DMC두산위브,매매,84,서울특별시 서대문구 북가좌동,459,202507,2007,86000
DMC래미안e편한세상,매매,84,서울특별시 서대문구 북가좌동,481,202507,2012,132500
DMC래미안클라시스,매매,59,서울특별시 서대문구 남가좌동,377,202507,2000,87000
DMC롯데캐슬더퍼스트,매매,84,서울특별시 은평구 수색동,417,202507,2021,122400
DMC상암센트럴파크2단지,매매,36,서울특별시 마포구 상암동,1618,202507,2009,58000
DMC상암센트럴파크2단지,매매,51,서울특별시 마포구 상암동,1618,202507,2009,83800
DMC센트럴자이(3단지),매매,84,서울특별시 은평구 증산동,258,202507,2023,159500
DMC센트레빌,매매,84,서울특별시 서대문구 남가좌동,381,202507,2009,115000
DMC아이파크,매매,59,서울특별시 서대문구 북가좌동,458,202507,2009,93000
DMC우방,매매,59,서울특별시 은평구 증산동,244,202507,2000,73000
DMC파크뷰자이1단지,매매,59,서울특별시 서대문구 남가좌동,385,202507,2015,126000
DMC파크뷰자이1단지,매매,84,서울특별시 서대문구 남가좌동,385,202507,2015,141000
DMC한양,매매,84,서울특별시 서대문구 북가좌동,431,202507,1987,65000
DMC현대아파트,매매,84,서울특별시 서대문구 북가좌동,453,202507,2000,76500
DUO302,매매,15,서울특별시 중구 황학동,819,202507,2014,16000
LG선릉에클라트(B),매매,36,서울특별시 강남구 삼성동,142-3,202507,2004,33500
LG한강자이,매매,169,서울특별시 용산구 이촌동,430,202507,2003,480000
LIG건영,매매,59,서울특별시 노원구 중계동,586,202507,1998,44000
LIG건영캐스빌,매매,56,서울특별시 도봉구 창동,635-42,202507,2002,51500
SK,매매,83,서울특별시 송파구 송파동,170,202507,2001,120000
SKVIEW,매매,84,서울특별시 구로구 신도림동,432-1,202507,2006,107500
SM해그린,매매,84,서울특별시 중랑구 묵동,390,202507,2006,60500
e지브로,매매,84,서울특별시 송파구 가락동,16-21,202507,2004,79000
e편한세상 수색 에코포레,매매,59,서울특별시 은평구 수색동,415-1,202507,2003,65300
e편한세상백련산,매매,59,서울특별시 은평구 응암동,771,202507,2022,76000
e편한세상상도노빌리티,매매,84,서울특별시 동작구 상도동,903,202507,2018,120500
e편한세상서울대입구2차,매매,84,서울특별시 관악구 봉천동,1733,202507,2020,125000
e편한세상서울대입구2차,매매,116,서울특별시 관악구 봉천동,1733,202507,2020,144500
e편한세상송파파크센트럴,매매,59,서울특별시 송파구 거여동,696,202507,2021,153000
e편한세상송파파크센트럴,매매,84,서울특별시 송파구 거여동,696,202507,2021,174000
e편한세상영등포아델포레,매매,59,서울특별시 영등포구 대림동,1127,202507,2020,110000
e편한세상영등포아델포레,매매,84,서울특별시 영등포구 대림동,1127,202507,2020,126500
sk파크타워,매매,84,서울특별시 송파구 가락동,166-2,202507,2003,107000
가락(1차)쌍용아파트,매매,59,서울특별시 송파구 가락동,140,202507,1997,149900
가락(1차)쌍용아파트,매매,84,서울특별시 송파구 가락동,140,202507,1997,93779
"가락3차쌍용스윗닷홈101동,102동",매매,84,서울특별시 송파구 가락동,53,202507,2005,140000
가락삼익맨숀,매매,84,서울특별시 송파구 송파동,166,202507,1984,221500
가락삼익맨숀,매매,108,서울특별시 송파구 송파동,166,202507,1984,244000
가락삼익맨숀,매매,127,서울특별시 송파구 송파동,166,202507,1984,270000
가락쌍용(2차),매매,84,서울특별시 송파구 가락동,21-6,202507,1999,153000
가양2단지(성지),매매,34,서울특별시 강서구 가양동,1461,202507,1992,54000
가양6단지,매매,49,서울특별시 강서구 가양동,1485,202507,1992,76000
가양도시개발9-2단지,매매,39,서울특별시 강서구 가양동,1490,202507,1993,58100
가양역두산위브,매매,59,서울특별시 강서구 등촌동,726,202507,2022,90000
갈현1단지e-편한세상,매매,84,서울특별시 은평구 구산동,547,202507,2004,62800
강국,매매,60,서울특별시 양천구 신월동,24-5,202507,2006,39200
강남데시앙포레,매매,59,서울특별시 강남구 수서동,795,202507,2014,178000
강남자곡 힐스테이트,매매,74,서울특별시 강남구 자곡동,619,202507,2015,115000
강남자곡아이파크,매매,59,서울특별시 강남구 자곡동,602,202507,2014,139600
강남자곡아이파크,매매,74,서울특별시 강남구 자곡동,602,202507,2014,168000
강남자곡아이파크,매매,84,서울특별시 강남구 자곡동,602,202507,2014,188000
강남한양수자인(4단지),매매,114,서울특별시 강남구 자곡동,686,202507,2014,195000
강동리버스트4단지,매매,49,서울특별시 강동구 강일동,114,202507,2020,78000
강동역신동아파밀리에,매매,94,서울특별시 강동구 천호동,447-17,202507,2015,127000
강동이루미아파트,매매,84,서울특별시 강동구 천호동,46,202507,2005,73000
강변,매매,34,서울특별시 강서구 가양동,1475,202507,1992,56000
강변에스케이뷰,매매,84,서울특별시 광진구 구의동,667,202507,2017,152000
강변임광,매매,84,서울특별시 성동구 성수동2가,609-2,202507,2000,300000
강변한솔솔파크,매매,84,서울특별시 강서구 염창동,300,202507,2005,108000
강변힐스테이트,매매,59,서울특별시 강서구 염창동,299,202507,2005,108500
강변힐스테이트,매매,84,서울특별시 강서구 염창동,299,202507,2005,122500
강변힐스테이트,매매,114,서울특별시 마포구 현석동,222,202507,2004,187000
강서뉴타워,매매,82,서울특별시 강서구 화곡동,1071-19,202507,2013,70500
강서한강자이,매매,124,서울특별시 강서구 가양동,1500,202507,2013,149900
강일리버파크5단지,매매,84,서울특별시 강동구 강일동,670,202507,2009,104000
개봉동현대아이파크,매매,84,서울특별시 구로구 개봉동,489,202507,2006,87800
개봉푸르지오,매매,84,서울특별시 구로구 개봉동,492,202507,2014,86500
개포자이,매매,168,서울특별시 강남구 개포동,12-2,202507,2004,313000
개포자이프레지던스,매매,59,서울특별시 강남구 개포동,1284,202507,2023,310000
개포자이프레지던스,매매,78,서울특별시 강남구 개포동,1284,202507,2023,366000
개포자이프레지던스,매매,84,서울특별시 강남구 개포동,1284,202507,2023,374500
개포주공7단지,매매,73,서울특별시 강남구 개포동,185,202507,1983,365000
개포한신,매매,107,서울특별시 강남구 일원동,615-1,202507,1984,299000
개화,매매,101,서울특별시 강서구 방화동,819,202507,1994,72000
거성,매매,79,서울특별시 구로구 개봉동,270-80,202507,1988,39000
거여1단지,매매,39,서울특별시 송파구 거여동,290,202507,1997,63000
거여5단지,매매,84,서울특별시 송파구 거여동,294,202507,1997,115000
건영,매매,32,서울특별시 동작구 상도동,414,202507,1997,64000
건영,매매,45,서울특별시 노원구 하계동,271-3,202507,1988,40000
건영,매매,53,서울특별시 노원구 하계동,271-3,202507,1988,49667
건영2,매매,75,서울특별시 노원구 중계동,515-2,202507,1991,74500
건영2차,매매,74,서울특별시 중랑구 신내동,785,202507,1996,66500
건영2차아파트,매매,84,서울특별시 중랑구 상봉동,63,202507,1996,74000
건영아파트,매매,59,서울특별시 노원구 공릉동,404-3,202507,1998,49000
경남,매매,44,서울특별시 도봉구 쌍문동,73,202507,1988,26450
경남,매매,46,서울특별시 도봉구 쌍문동,73,202507,1988,27500
경남,매매,52,서울특별시 중랑구 망우동,226,202507,1989,38000
경남,매매,59,서울특별시 강남구 도곡동,967,202507,2005,195000
경남,매매,84,서울특별시 영등포구 신길동,67-1,202507,1999,100500
경남2,매매,59,서울특별시 구로구 고척동,306,202507,1999,51000
경남아너스빌,매매,59,서울특별시 광진구 자양동,666-28,202507,1997,88000
경남아너스빌,매매,84,서울특별시 중랑구 면목동,1529,202507,2006,77000
경남아너스빌,매매,122,서울특별시 은평구 구산동,224,202507,2004,71000
경남아너스빌1차,매매,59,서울특별시 동작구 사당동,1134,202507,1997,82000
경남아너스빌1차,매매,84,서울특별시 동작구 사당동,1134,202507,1997,80000
경희궁롯데캐슬,매매,84,서울특별시 종로구 무악동,89,202507,2019,175000
경희궁자이(2단지),매매,77,서울특별시 종로구 홍파동,199,202507,2017,246000
경희궁자이(2단지),매매,84,서울특별시 종로구 홍파동,199,202507,2017,250000
경희궁자이(2단지),매매,101,서울특별시 종로구 홍파동,199,202507,2017,297000
고덕그라시움,매매,73,서울특별시 강동구 고덕동,693,202507,2019,192500
고덕그라시움,매매,84,서울특별시 강동구 고덕동,693,202507,2019,206000
고덕롯데캐슬베네루체,매매,59,서울특별시 강동구 상일동,514,202507,2019,124000
고덕롯데캐슬베네루체,매매,84,서울특별시 강동구 상일동,514,202507,2019,156000
고덕리엔파크2단지,매매,84,서울특별시 강동구 강일동,717,202507,2011,113500
고덕센트럴푸르지오,매매,59,서울특별시 강동구 고덕동,210-1,202507,2020,129000
고덕아르테온,매매,84,서울특별시 강동구 상일동,519,202507,2020,185000
고덕자이,매매,84,서울특별시 강동구 상일동,521,202507,2021,174000
골든빌(210-10),매매,107,서울특별시 마포구 성산동,210-10,202507,2003,81000
공감대(440-12),매매,100,서울특별시 동대문구 장안동,440-12,202507,2003,55000
공항동부센트레빌,매매,59,서울특별시 강서구 공항동,1374,202507,2009,78000
관악드림(동아),매매,59,서울특별시 관악구 봉천동,1712,202507,2003,74000
관악드림(동아),매매,84,서울특별시 관악구 봉천동,1712,202507,2003,92167
관악드림(동아),매매,102,서울특별시 관악구 봉천동,1712,202507,2003,98000
관악드림(동아),매매,114,서울특별시 관악구 봉천동,1712,202507,2003,66500
관악드림(삼성),매매,59,서울특별시 관악구 봉천동,1712,202507,2003,83750
관악산벽산타운5,매매,59,서울특별시 금천구 시흥동,1013,202507,2004,44150
관악산벽산타운5,매매,84,서울특별시 금천구 시흥동,1013,202507,2004,55833
관악산휴먼시아1단지,매매,59,서울특별시 관악구 신림동,1735-1,202507,2008,56000
관악산휴먼시아1단지,매매,84,서울특별시 관악구 신림동,1735-1,202507,2008,67800
관악산휴먼시아2단지,매매,84,서울특별시 관악구 신림동,1735,202507,2008,71700
관악산휴먼시아2단지,매매,114,서울특별시 관악구 신림동,1735,202507,2008,73500
관악청광플러스원,매매,59,서울특별시 관악구 봉천동,1726,202507,2009,67500
관악푸르지오,매매,59,서울특별시 관악구 봉천동,1717,202507,2004,84714
관악푸르지오,매매,84,서울특별시 관악구 봉천동,1717,202507,2004,100333
광장,매매,103,서울특별시 영등포구 여의도동,28,202507,1978,320000
광장현대9단지,매매,59,서울특별시 광진구 광장동,576,202507,1999,150000
광진코지웰,매매,15,서울특별시 광진구 화양동,113-1,202507,2014,14900
구로두산위브,매매,36,서울특별시 구로구 구로동,1278,202507,2006,47000
구로두산위브,매매,50,서울특별시 구로구 구로동,1278,202507,2006,60000
구의자이르네,매매,59,서울특별시 광진구 구의동,671,202507,2021,92500
구의현대7단지현대홈타운,매매,59,서울특별시 광진구 구의동,587-54,202507,1997,103000
구일우성,매매,84,서울특별시 구로구 구로동,1259,202507,1998,74250
구일우성,매매,114,서울특별시 구로구 구로동,1259,202507,1998,81000
구파발10단지어울림(1011~1019동)BL3-1,매매,84,서울특별시 은평구 진관동,27,202507,2010,93000
구파발9단지래미안(916~928동)BL3-2,매매,84,서울특별시 은평구 진관동,25,202507,2010,88000
극동,매매,55,서울특별시 노원구 하계동,271-3,202507,1988,51800
극동,매매,55,서울특별시 구로구 구로동,314,202507,1984,36000
극동,매매,57,서울특별시 성동구 옥수동,428,202507,1986,165000
극동,매매,59,서울특별시 강서구 염창동,246-23,202507,2000,72000
극동,매매,59,서울특별시 송파구 풍납동,391,202507,1987,115000
극동,매매,80,서울특별시 노원구 월계동,803-1,202507,1996,51500
극동,매매,84,서울특별시 노원구 하계동,271-3,202507,1988,73000
극동,매매,84,서울특별시 강북구 수유동,553-61,202507,1992,56500
극동(105),매매,110,서울특별시 동작구 사당동,105,202507,1993,146000
극동강변,매매,84,서울특별시 동작구 본동,148-2,202507,1992,109500
극동늘푸른,매매,59,서울특별시 양천구 목동,752-1,202507,1998,84500
극동늘푸른,매매,84,서울특별시 양천구 목동,752-1,202507,1998,112000
극동미라주,매매,59,서울특별시 성동구 하왕십리동,1058,202507,2001,103000
극동미라주,매매,84,서울특별시 성동구 하왕십리동,1058,202507,2001,117400
극동미라주,매매,114,서울특별시 성동구 하왕십리동,1058,202507,2001,135000
극동상록수,매매,59,서울특별시 강서구 염창동,280,202507,1999,79300
글로벌팰리스,매매,28,서울특별시 동대문구 장안동,415-10,202507,2019,30500
금강,매매,84,서울특별시 구로구 오류동,335,202507,1996,47700
금강KCC,매매,58,서울특별시 송파구 송파동,164,202507,2003,93500
금강KCC,매매,84,서울특별시 송파구 송파동,164,202507,2003,123000
금천롯데캐슬골드파크1차,매매,71,서울특별시 금천구 독산동,1147,202507,2016,66300
금천롯데캐슬골드파크3차,매매,59,서울특별시 금천구 독산동,1155,202507,2018,93750
금천현대,매매,59,서울특별시 금천구 독산동,711-2,202507,2002,52500
금호,매매,84,서울특별시 구로구 구로동,49,202507,1997,55000
금호베스트빌,매매,114,서울특별시 성동구 하왕십리동,1052,202507,2001,110000
금호삼성래미안,매매,84,서울특별시 성동구 금호동1가,1500,202507,2001,145000
금호어울림,매매,84,서울특별시 강남구 역삼동,835-67,202507,2003,195000
금호타운,매매,84,서울특별시 노원구 상계동,1270,202507,1995,52000
기산그린,매매,59,서울특별시 강북구 번동,191,202507,2000,40700
길동우성,매매,40,서울특별시 강동구 길동,400,202507,1994,60500
길음뉴타운2단지푸르지오,매매,59,서울특별시 성북구 길음동,1280,202507,2005,72900
길음뉴타운6단지(래미안),매매,59,서울특별시 성북구 길음동,1283,202507,2007,105000
길음뉴타운8단지(래미안),매매,59,서울특별시 성북구 길음동,1284,202507,2010,100800
길음뉴타운9단지(래미안),매매,59,서울특별시 성북구 길음동,1286,202507,2010,95500
길음뉴타운9단지(래미안),매매,84,서울특별시 성북구 길음동,1286,202507,2010,115000
길음뉴타운경남아너스빌,매매,50,서울특별시 성북구 정릉동,1015,202507,1999,56000
길음뉴타운신안파크아파트,매매,79,서울특별시 성북구 길음동,635-168,202507,1988,48200
길음서희스타힐스,매매,84,서울특별시 성북구 하월곡동,229,202507,2011,75750
길훈,매매,49,서울특별시 양천구 신월동,341-1,202507,1987,36000
까치마을,매매,34,서울특별시 강남구 수서동,746,202507,1993,98000
까치마을,매매,39,서울특별시 강남구 수서동,746,202507,1993,96733
까치마을,매매,49,서울특별시 강남구 수서동,746,202507,1993,140000
꿈의숲SKVIEW,매매,59,서울특별시 노원구 월계동,949,202507,2016,77500
꿈의숲SKVIEW,매매,84,서울특별시 노원구 월계동,949,202507,2016,89000
꿈의숲아이파크,매매,59,서울특별시 성북구 장위동,323,202507,2022,105000
꿈의숲아이파크,매매,84,서울특별시 성북구 장위동,323,202507,2022,126000
꿈의숲코오롱하늘채,매매,84,서울특별시 성북구 장위동,319,202507,2017,108000
꿈의숲푸르지오,매매,59,서울특별시 성북구 하월곡동,228,202507,2010,74000
꿈의숲해링턴플레이스,매매,84,서울특별시 강북구 미아동,1369,202507,2019,87000
낙성대현대아파트,매매,61,서울특별시 관악구 봉천동,179-58,202507,1988,67500
남산대림,매매,84,서울특별시 용산구 이태원동,729,202507,1994,190000
남산타운,매매,84,서울특별시 중구 신당동,844,202507,2002,143750
남서울,매매,42,서울특별시 영등포구 신길동,3002,202507,1977,105000
남서울,매매,48,서울특별시 영등포구 신길동,3002,202507,1975,100000
남서울건영2,매매,61,서울특별시 금천구 시흥동,384-12,202507,1989,40000
남서울힐스테이트,매매,59,서울특별시 금천구 시흥동,1026,202507,2014,72925
남해오네뜨,매매,59,서울특별시 동작구 사당동,1143,202507,2002,76500
남현동한일유앤아이,매매,84,서울특별시 관악구 남현동,1136,202507,2005,73500
내이처해밀,매매,14,서울특별시 영등포구 영등포동1가,145,202507,2012,11100
네스코수피아,매매,34,서울특별시 관악구 남현동,602-27,202507,2021,51000
네오빌,매매,84,서울특별시 동대문구 장안동,339-7,202507,2004,54700
노원롯데캐슬시그니처,매매,84,서울특별시 노원구 상계동,1410,202507,2023,105000
노원센트럴푸르지오,매매,59,서울특별시 노원구 상계동,1355,202507,2021,83000
녹번JR아파트,매매,59,서울특별시 은평구 녹번동,280-1,202507,2002,46000
녹번역e편한세상캐슬,매매,59,서울특별시 은평구 응암동,769,202507,2021,106000
녹번역e편한세상캐슬,매매,84,서울특별시 은평구 응암동,769,202507,2021,135750
녹번역e편한세상캐슬,매매,99,서울특별시 은평구 응암동,769,202507,2021,150500
녹천역두산위브아파트,매매,84,서울특별시 노원구 월계동,950,202507,2017,73000
논현한가람빌라트,매매,141,서울특별시 강남구 논현동,105-3,202507,2002,180000
늘푸른동아,매매,59,서울특별시 중랑구 면목동,715,202507,2002,61000
다성이즈빌,매매,20,서울특별시 강동구 길동,456-4,202507,2018,24000
다성이즈빌,매매,23,서울특별시 강동구 길동,456-4,202507,2018,29700
다성이즈빌(346-12),매매,84,서울특별시 강동구 명일동,346-12,202507,2004,66000
다울,매매,105,서울특별시 동작구 대방동,375-16,202507,2003,74000
답십리청솔우성,매매,59,서울특별시 동대문구 답십리동,80,202507,2000,72850
답십리파크자이,매매,49,서울특별시 동대문구 답십리동,1014,202507,2019,94400
답십리파크자이,매매,59,서울특별시 동대문구 답십리동,1014,202507,2019,115000
당산계룡리슈빌1단지,매매,42,서울특별시 영등포구 당산동3가,564,202507,2014,75000
당산반도유보라팰리스,매매,157,서울특별시 영등포구 당산동4가,96,202507,2010,170000
당산삼성2차,매매,59,서울특별시 영등포구 당산동4가,94-1,202507,1997,104000
당산현대5차,매매,114,서울특별시 영등포구 당산동4가,30-1,202507,2000,162500
대동,매매,84,서울특별시 광진구 자양동,784-1,202507,1999,134000
대림,매매,59,서울특별시 강서구 염창동,262-2,202507,1999,71000
대림,매매,84,서울특별시 양천구 신정동,333,202507,1992,117500
대림,매매,84,서울특별시 용산구 이촌동,395,202507,1994,212150
대림,매매,120,서울특별시 송파구 가락동,70-19,202507,1988,143000
대림,매매,125,서울특별시 송파구 오금동,2,202507,1988,235000
대림1,매매,59,서울특별시 구로구 신도림동,642,202507,1999,89900
대림2,매매,59,서울특별시 구로구 신도림동,642,202507,2001,96000
대림2,매매,84,서울특별시 구로구 신도림동,642,202507,2001,127000
대림2,매매,106,서울특별시 마포구 망원동,497,202507,2002,120000
대림2,매매,134,서울특별시 구로구 신도림동,642,202507,2001,140000
대림2차,매매,118,서울특별시 마포구 용강동,501,202507,2004,199000
대림3,매매,84,서울특별시 구로구 신도림동,691,202507,2001,106700
대림e-편한세상,매매,59,서울특별시 동대문구 이문동,225,202507,2003,87000
대림e-편한세상,매매,59,서울특별시 성동구 행당동,347,202507,2000,125000
대림e-편한세상,매매,84,서울특별시 도봉구 창동,822,202507,2003,71000
대림e-편한세상2,매매,59,서울특별시 은평구 구산동,546,202507,2004,56800
대림강변타운,매매,59,서울특별시 성동구 응봉동,15,202507,2001,128000
대림아르빌,매매,84,서울특별시 용산구 한남동,808,202507,2005,145000
대림아크로빌,매매,130,서울특별시 강남구 도곡동,467-6,202507,1999,288500
대림아파트,매매,59,서울특별시 동작구 대방동,501,202507,1993,119000
대림역경남아너스빌,매매,84,서울특별시 구로구 구로동,1285,202507,2009,70000
대명벨리온,매매,17,서울특별시 강남구 역삼동,727-2,202507,2012,22000
대방1차e-편한세상,매매,84,서울특별시 동작구 대방동,508,202507,2003,141000
대방2차e-편한세상,매매,131,서울특별시 동작구 대방동,507,202507,2003,145000
대방샤인힐,매매,59,서울특별시 양천구 신월동,1017,202507,2003,50000
대방샤인힐,매매,84,서울특별시 양천구 신월동,1017,202507,2003,65000
대보,매매,44,서울특별시 중랑구 망우동,236-7,202507,1988,31800
대상,매매,59,서울특별시 구로구 개봉동,477,202507,1999,44000
대상,매매,74,서울특별시 구로구 개봉동,477,202507,1999,51500
대상타운현대아파트,매매,84,서울특별시 도봉구 방학동,720-1,202507,2001,78000
대성유니드,매매,84,서울특별시 동작구 사당동,1155,202507,2009,87900
대성유니드2차,매매,59,서울특별시 양천구 신정동,1198-3,202507,2004,55800
대우,매매,43,서울특별시 성북구 정릉동,1021,202507,2001,16500
대우,매매,84,서울특별시 구로구 고척동,296,202507,1999,67000
대우,매매,84,서울특별시 동대문구 이문동,45,202507,2001,75000
대우,매매,84,서울특별시 도봉구 창동,804,202507,1995,72000
대우,매매,96,서울특별시 강동구 고덕동,470,202507,1986,109700
대우,매매,114,서울특별시 성북구 정릉동,1021,202507,2001,71000
대우,매매,134,서울특별시 노원구 월계동,775,202507,1998,72500
대우아이빌명문가(891-23),매매,34,서울특별시 강남구 대치동,891-23,202507,2004,28300
대우푸르지오,매매,59,서울특별시 서대문구 연희동,739,202507,2002,79000
대우푸르지오,매매,84,서울특별시 서대문구 연희동,739,202507,2002,97000
대원칸타빌,매매,56,서울특별시 중랑구 면목동,581,202507,2003,67500
대원칸타빌,매매,84,서울특별시 마포구 신수동,453,202507,2004,140000
대원칸타빌2,매매,84,서울특별시 양천구 목동,941,202507,2003,129000
대주피오레,매매,59,서울특별시 은평구 응암동,669-1,202507,2003,59000
대주피오레,매매,84,서울특별시 은평구 응암동,669-1,202507,2003,69000
대치아이파크,매매,119,서울특별시 강남구 대치동,888,202507,2008,489333
대치아이파크,매매,149,서울특별시 강남구 대치동,888,202507,2008,550000
대치푸르지오발라드,매매,41,서울특별시 강남구 개포동,176-2,202507,2024,108018
대호프라자아파트,매매,59,서울특별시 은평구 불광동,631-1,202507,2000,54800
대호프라자아파트,매매,84,서울특별시 은평구 불광동,631-1,202507,2000,68800
더샵스타시티,매매,119,서울특별시 광진구 자양동,227-7,202507,2007,228000
더샵스타시티,매매,139,서울특별시 광진구 자양동,227-7,202507,2007,268000
더샵파크프레스티지,매매,84,서울특별시 영등포구 신길동,4974,202507,2022,137500
더클래시,매매,59,서울특별시 마포구 아현동,804,202507,2022,200000
도곡1차아이파크,매매,84,서울특별시 강남구 도곡동,543-7,202507,2007,258000
도곡렉슬,매매,84,서울특별시 강남구 도곡동,527,202507,2006,390000
독립문극동(200-0),매매,59,서울특별시 서대문구 현저동,200,202507,1998,99000
독립문삼호,매매,84,서울특별시 서대문구 영천동,100,202507,1995,100000
독산주공14단지,매매,38,서울특별시 금천구 독산동,1088,202507,1990,32000
돈암동 풍림아파트 101~105동,매매,84,서울특별시 성북구 돈암동,632,202507,1999,62800
돈암코오롱하늘채,매매,84,서울특별시 성북구 돈암동,644,202507,2016,110000
동궁리치웰(102동),매매,83,서울특별시 송파구 가락동,196,202507,2005,110000
동대문더퍼스트데시앙,매매,84,서울특별시 동대문구 장안동,587,202507,2019,102500
동대문롯데캐슬노블레스,매매,59,서울특별시 동대문구 전농동,695,202507,2018,123000
동대문베네스트,매매,18,서울특별시 동대문구 용두동,100-5,202507,2020,20000
동문,매매,84,서울특별시 강북구 번동,657,202507,1998,70000
동방,매매,97,서울특별시 양천구 신월동,607-1,202507,1999,59000
동보,매매,59,서울특별시 영등포구 양평동5가,9-1,202507,1998,86600
동보,매매,132,서울특별시 영등포구 양평동5가,9-1,202507,1998,117500
동부(101동~103동),매매,59,서울특별시 구로구 오류동,336,202507,1998,46000
동부골든,매매,59,서울특별시 구로구 오류동,338,202507,1998,43000
동부센트레빌,매매,77,서울특별시 강서구 방화동,870,202507,2003,69500
동부센트레빌,매매,145,서울특별시 강남구 대치동,670,202507,2005,575000
동삼빌라트,매매,81,서울특별시 강동구 길동,107,202507,1998,50000
동서울오네뜨,매매,84,서울특별시 강동구 길동,339-1,202507,2009,75000
동서울한양,매매,59,서울특별시 동대문구 답십리동,41,202507,1989,55500
동서울한양,매매,76,서울특별시 동대문구 답십리동,41,202507,1989,63000
동성,매매,101,서울특별시 강서구 등촌동,691-1,202507,1995,89000
동성,매매,134,서울특별시 강서구 등촌동,691-1,202507,1995,109000
동성3,매매,84,서울특별시 중랑구 신내동,618,202507,1997,64300
동성3,매매,105,서울특별시 중랑구 신내동,618,202507,1997,77000
동성타워프라자,매매,59,서울특별시 중랑구 신내동,786,202507,1996,41600
동신,매매,59,서울특별시 성북구 하월곡동,219,202507,1998,61500
동신,매매,71,서울특별시 노원구 월계동,436,202507,1983,65000
동신,매매,91,서울특별시 노원구 월계동,436,202507,1983,80000
동신,매매,93,서울특별시 노원구 월계동,436,202507,1983,82000
동아2,매매,59,서울특별시 구로구 신도림동,644,202507,2000,101000
동아2,매매,75,서울특별시 강동구 성내동,424-12,202507,1996,69800
동아에코빌,매매,84,서울특별시 성북구 상월곡동,101,202507,2003,75000
동아하이빌아파트,매매,84,서울특별시 강동구 천호동,217-132,202507,2000,89900
동원월드타운,매매,60,서울특별시 마포구 중동,395,202507,2004,65000
동일스위트리버,매매,84,서울특별시 동대문구 휘경동,366,202507,2007,84000
동작협성휴포레시그니처,매매,84,서울특별시 동작구 신대방동,686-48,202507,2022,112000
동현아파트1~6,매매,84,서울특별시 강남구 논현동,105,202507,1986,260000
동현아파트1~6,매매,119,서울특별시 강남구 논현동,105,202507,1985,310000
두산,매매,59,서울특별시 구로구 개봉동,472,202507,1997,49750
두산,매매,59,서울특별시 금천구 가산동,769,202507,1998,59500
두산,매매,84,서울특별시 성북구 석관동,10,202507,1998,82750
두산,매매,84,서울특별시 구로구 개봉동,472,202507,1997,62000
두산,매매,84,서울특별시 금천구 가산동,769,202507,1998,71000
두산,매매,114,서울특별시 동대문구 답십리동,990,202507,2000,91000
두산,매매,134,서울특별시 성북구 석관동,10,202507,1998,98500
두산위브트레지움,매매,59,서울특별시 강북구 미아동,811,202507,2011,70000
두산위브트레지움,매매,84,서울특별시 강북구 미아동,811,202507,2011,80000
두산힐스빌아파트,매매,84,서울특별시 노원구 공릉동,747,202507,2000,81000
두진한아름,매매,84,서울특별시 서초구 서초동,1609-6,202507,1995,155000
둔촌역청구,매매,84,서울특별시 강동구 성내동,419-1,202507,1999,99500
"등촌1,2단지주공아파트",매매,41,서울특별시 강서구 등촌동,687,202507,1995,56000
등촌동아이파크,매매,84,서울특별시 강서구 등촌동,715,202507,2005,103000
등촌라인(조합),매매,59,서울특별시 강서구 등촌동,628-15,202507,1997,72700
디에이치아너힐즈,매매,76,서울특별시 강남구 개포동,1281,202507,2019,333000
디에이치아너힐즈,매매,84,서울특별시 강남구 개포동,1281,202507,2019,350000
디에이치자이개포,매매,84,서울특별시 강남구 일원동,743,202507,2021,380000
디에이치자이개포,매매,103,서울특별시 강남구 일원동,743,202507,2021,400000
디오반,매매,14,서울특별시 은평구 증산동,173-1,202507,2011,11200
뚝섬현대,매매,84,서울특별시 성동구 성수동1가,13-157,202507,1992,127000
라온프라이빗,매매,59,서울특별시 중랑구 면목동,1544,202507,2020,87000
라이프,매매,115,서울특별시 노원구 중계동,366,202507,1993,129500
라인,매매,84,서울특별시 강동구 길동,365-1,202507,1998,78000
래미안 옥수 리버젠,매매,84,서울특별시 성동구 옥수동,561,202507,2012,220000
래미안강남힐즈,매매,91,서울특별시 강남구 자곡동,611,202507,2014,195000
래미안강남힐즈,매매,101,서울특별시 강남구 자곡동,611,202507,2014,210000
래미안강동팰리스,매매,84,서울특별시 강동구 천호동,571,202507,2017,148000
래미안공덕4차,매매,59,서울특별시 마포구 공덕동,464,202507,2005,155000
래미안공덕5차,매매,59,서울특별시 마포구 공덕동,469,202507,2011,178000
래미안그레이튼(진달래2차),매매,84,서울특별시 강남구 역삼동,762-3,202507,2011,300000
래미안남가좌2차,매매,59,서울특별시 서대문구 남가좌동,379,202507,2005,96500
래미안도곡카운티,매매,84,서울특별시 강남구 도곡동,538-3,202507,2016,375000
