단지명,거래구분,전용면적(㎡),시군구,번지,계약년월,건축년도,평균 보증금(만원),평균 월세금(만원)
목동롯데캐슬마에스트로,전세,101,서울특별시 양천구 목동,965,202507,2019,87000,0
목동삼성,전세,84,서울특별시 양천구 신정동,1278,202507,1996,60000,0
목동삼성,전세,114,서울특별시 양천구 신정동,1278,202507,1996,63000,0
목동삼성쉐르빌Ⅱ,전세,178,서울특별시 양천구 신정동,318-12,202507,2004,155000,0
목동성원초원,전세,59,서울특별시 양천구 목동,751-4,202507,1999,38850,0
목동센트럴아이파크위브1단지,전세,59,서울특별시 양천구 신월동,1075,202507,2020,55000,0
목동센트럴아이파크위브2단지,전세,52,서울특별시 양천구 신월동,1076,202507,2020,48000,0
목동센트럴아이파크위브2단지,전세,59,서울특별시 양천구 신월동,1076,202507,2020,55000,0
목동센트럴아이파크위브2단지,전세,84,서울특별시 양천구 신월동,1076,202507,2020,61217,0
목동센트럴아이파크위브3단지,전세,52,서울특별시 양천구 신월동,1077,202507,2020,49000,0
목동센트럴아이파크위브3단지,전세,84,서울특별시 양천구 신월동,1077,202507,2020,66000,0
목동센트럴아이파크위브4단지,전세,59,서울특별시 양천구 신월동,1078,202507,2020,56000,0
목동센트럴아이파크위브4단지,전세,84,서울특별시 양천구 신월동,1078,202507,2020,61250,0
목동신세계아파트,전세,70,서울특별시 양천구 신정동,119-175,202507,2016,47000,0
목동신시가지1,전세,51,서울특별시 양천구 목동,901,202507,1985,46000,0
목동신시가지1,전세,65,서울특별시 양천구 목동,901,202507,1985,57600,0
목동신시가지1,전세,88,서울특별시 양천구 목동,901,202507,1985,78750,0
목동신시가지1,전세,98,서울특별시 양천구 목동,901,202507,1985,77000,0
목동신시가지1,전세,99,서울특별시 양천구 목동,901,202507,1985,89000,0
목동신시가지1,전세,154,서울특별시 양천구 목동,901,202507,1985,117500,0
목동신시가지10,전세,53,서울특별시 양천구 신정동,311,202507,1987,32550,0
목동신시가지10,전세,105,서울특별시 양천구 신정동,311,202507,1987,84000,0
목동신시가지11,전세,51,서울특별시 양천구 신정동,325,202507,1988,33244,0
목동신시가지11,전세,66,서울특별시 양천구 신정동,325,202507,1988,41733,0
목동신시가지11,전세,75,서울특별시 양천구 신정동,325,202507,1988,46200,0
목동신시가지12,전세,53,서울특별시 양천구 신정동,326,202507,1988,36550,0
목동신시가지12,전세,71,서울특별시 양천구 신정동,326,202507,1988,45950,0
목동신시가지13,전세,53,서울특별시 양천구 신정동,327,202507,1987,36133,0
목동신시가지13,전세,70,서울특별시 양천구 신정동,327,202507,1987,54575,0
목동신시가지13,전세,122,서울특별시 양천구 신정동,327,202507,1987,85000,0
목동신시가지14,전세,55,서울특별시 양천구 신정동,329,202507,1987,44667,0
목동신시가지14,전세,74,서울특별시 양천구 신정동,329,202507,1987,36750,0
목동신시가지14,전세,83,서울특별시 양천구 신정동,329,202507,1988,53000,0
목동신시가지14,전세,108,서울특별시 양천구 신정동,329,202507,1987,82000,0
목동신시가지14,전세,109,서울특별시 양천구 신정동,329,202507,1987,72000,0
목동신시가지2,전세,65,서울특별시 양천구 목동,902,202507,1986,62500,0
목동신시가지2,전세,95,서울특별시 양천구 목동,902,202507,1986,88367,0
목동신시가지2,전세,97,서울특별시 양천구 목동,902,202507,1986,95000,0
목동신시가지2,전세,122,서울특별시 양천구 목동,902,202507,1986,110000,0
목동신시가지3,전세,64,서울특별시 양천구 목동,903,202507,1986,50925,0
목동신시가지3,전세,82,서울특별시 양천구 목동,903,202507,1986,66000,0
목동신시가지3,전세,95,서울특별시 양천구 목동,903,202507,1986,84122,0
목동신시가지4,전세,48,서울특별시 양천구 목동,904,202507,1986,34650,0
목동신시가지4,전세,65,서울특별시 양천구 목동,904,202507,1986,47250,0
목동신시가지4,전세,67,서울특별시 양천구 목동,904,202507,1986,53000,0
목동신시가지4,전세,95,서울특별시 양천구 목동,904,202507,1986,78250,0
목동신시가지5,전세,65,서울특별시 양천구 목동,912,202507,1986,55267,0
목동신시가지6,전세,47,서울특별시 양천구 목동,911,202507,1986,38810,0
목동신시가지6,전세,65,서울특별시 양천구 목동,911,202507,1986,48975,0
목동신시가지6,전세,95,서울특별시 양천구 목동,911,202507,1986,90000,0
목동신시가지6,전세,115,서울특별시 양천구 목동,911,202507,1986,110000,0
목동신시가지6,전세,142,서울특별시 양천구 목동,911,202507,1986,112350,0
목동신시가지7,전세,53,서울특별시 양천구 목동,925,202507,1986,44950,0
목동신시가지7,전세,66,서울특별시 양천구 목동,925,202507,1986,60564,0
목동신시가지7,전세,74,서울특별시 양천구 목동,925,202507,1988,57750,0
목동신시가지7,전세,101,서울특별시 양천구 목동,925,202507,1988,99750,0
목동신시가지8,전세,54,서울특별시 양천구 신정동,314,202507,1987,47551,0
목동신시가지8,전세,71,서울특별시 양천구 신정동,314,202507,1987,52000,0
목동신시가지9,전세,71,서울특별시 양천구 신정동,312,202507,1987,55350,0
목동신시가지9,전세,106,서울특별시 양천구 신정동,312,202507,1987,85470,0
목동신시가지9,전세,126,서울특별시 양천구 신정동,312,202507,1987,87303,0
목동우성2,전세,84,서울특별시 양천구 신정동,337,202507,2000,41967,0
목동우성3,전세,114,서울특별시 양천구 신정동,338,202507,1999,45150,0
목동이-편한세상,전세,84,서울특별시 양천구 목동,950,202507,2006,73500,0
목동이-편한세상,전세,134,서울특별시 양천구 목동,950,202507,2006,89000,0
목동청구한신아파트,전세,84,서울특별시 양천구 목동,929,202507,1997,85820,0
목동파크자이(101동~108동),전세,84,서울특별시 양천구 신정동,1325,202507,2019,82333,0
목동현대1,전세,59,서울특별시 양천구 목동,932,202507,1997,83000,0
목동현대3차,전세,71,서울특별시 양천구 신정동,1279,202507,1997,64500,0
목동현대3차,전세,84,서울특별시 양천구 신정동,1279,202507,1997,68550,0
목동힐스테이트,전세,84,서울특별시 양천구 신정동,1323,202507,2016,89717,0
목화,전세,89,서울특별시 영등포구 여의도동,30,202507,1977,50400,0
무지개,전세,53,서울특별시 금천구 시흥동,109-1,202507,1980,9000,0
무지개,전세,67,서울특별시 금천구 시흥동,109-1,202507,1980,14275,0
무학,전세,59,서울특별시 강서구 염창동,255,202507,1999,35000,0
묵동자이(1단지),전세,111,서울특별시 중랑구 묵동,164-4,202507,2010,65000,0
묵동자이(2단지),전세,101,서울특별시 중랑구 묵동,170-1,202507,2010,59000,0
문래건영,전세,59,서울특별시 영등포구 문래동3가,93-1,202507,1998,45000,0
문래공원한신,전세,58,서울특별시 영등포구 문래동3가,77-2,202507,1988,45000,0
문래금호어울림,전세,84,서울특별시 영등포구 문래동3가,97,202507,2006,60900,0
문래동삼환,전세,84,서울특별시 영등포구 문래동4가,43,202507,2001,47000,0
문래두산위브,전세,65,서울특별시 영등포구 문래동5가,14,202507,1988,36750,0
문래미원,전세,84,서울특별시 영등포구 문래동6가,54,202507,1996,34000,0
문래자이,전세,84,서울특별시 영등포구 문래동3가,54,202507,2001,80667,0
문래자이,전세,121,서울특별시 영등포구 문래동3가,54,202507,2001,91750,0
문래힐스테이트,전세,84,서울특별시 영등포구 문래동3가,94,202507,2003,69333,0
문래힐스테이트,전세,119,서울특별시 영등포구 문래동3가,94,202507,2003,80000,0
문래힐스테이트,전세,137,서울특별시 영등포구 문래동3가,94,202507,2003,99750,0
문정가락현대1차,전세,123,서울특별시 송파구 문정동,3,202507,1984,65000,0
문정대우푸르지오3차,전세,84,서울특별시 송파구 문정동,117,202507,2002,67500,0
문정동아,전세,54,서울특별시 송파구 문정동,15,202507,1997,32500,0
문정동아,전세,84,서울특별시 송파구 문정동,15,202507,1997,60000,0
문정래미안,전세,84,서울특별시 송파구 문정동,1,202507,2004,68250,0
문정시영,전세,35,서울특별시 송파구 문정동,145,202507,1989,19000,0
문정시영,전세,39,서울특별시 송파구 문정동,145,202507,1989,23790,0
문정시영,전세,46,서울특별시 송파구 문정동,145,202507,1989,27000,0
문화촌현대,전세,84,서울특별시 서대문구 홍제동,463,202507,2002,43325,0
미동,전세,51,서울특별시 서대문구 충정로3가,189-8,202507,1969,22500,0
미라보(성림),전세,60,서울특별시 노원구 상계동,1320,202507,2006,29000,0
미래하임(6-19),전세,27,서울특별시 은평구 대조동,6-19,202507,2014,24000,0
미륭,전세,51,서울특별시 노원구 월계동,13,202507,1986,20475,0
미성,전세,33,서울특별시 노원구 월계동,13,202507,1986,14800,0
미성,전세,37,서울특별시 구로구 신도림동,290,202507,1989,25000,0
미성,전세,50,서울특별시 노원구 월계동,13,202507,1986,20785,0
미성,전세,52,서울특별시 구로구 신도림동,290,202507,1989,30750,0
미성,전세,66,서울특별시 구로구 신도림동,290,202507,1987,37000,0
미성,전세,114,서울특별시 영등포구 여의도동,37,202507,1978,81000,0
미성,전세,116,서울특별시 송파구 풍납동,219,202507,1985,51500,0
미성1차,전세,105,서울특별시 강남구 압구정동,414,202507,1982,75000,0
미성2차,전세,74,서울특별시 강남구 압구정동,397,202507,1987,83750,0
미소애,전세,45,서울특별시 도봉구 창동,715-3,202507,2005,21300,0
미아동부센트레빌,전세,84,서울특별시 강북구 미아동,474,202507,2006,22700,0
미주,전세,102,서울특별시 동대문구 청량리동,235-1,202507,1978,34400,0
미주,전세,127,서울특별시 동대문구 청량리동,235-1,202507,1978,45500,0
민족통일MJ캠퍼스경희대2차,전세,17,서울특별시 동대문구 회기동,65-39,202507,2021,27000,0
바비엥3,전세,63,서울특별시 중구 순화동,215,202507,2006,47250,0
박석고개1단지힐스테이트(101~111동)BL2-12,전세,59,서울특별시 은평구 진관동,101,202507,2009,55000,0
박석고개1단지힐스테이트(101~111동)BL2-12,전세,84,서울특별시 은평구 진관동,101,202507,2009,47200,0
박석고개1단지힐스테이트(116~131동)BL2-1,전세,59,서울특별시 은평구 진관동,102,202507,2009,53000,0
박석고개1단지힐스테이트(116~131동)임대BL2-1,전세,84,서울특별시 은평구 진관동,102,202507,2009,23444,0
반포래미안아이파크,전세,84,서울특별시 서초구 반포동,1341,202507,2018,141750,0
반포르엘,전세,121,서울특별시 서초구 잠원동,163,202507,2022,120000,0
반포리체,전세,59,서울특별시 서초구 반포동,30-26,202507,2010,99700,0
반포리체,전세,84,서울특별시 서초구 반포동,30-26,202507,2010,141750,0
반포리체,전세,106,서울특별시 서초구 반포동,30-26,202507,2010,170000,0
반포미도,전세,84,서울특별시 서초구 반포동,60-4,202507,1987,66750,0
반포미도2차아파트,전세,71,서울특별시 서초구 반포동,60-5,202507,1989,54600,0
반포센트럴자이,전세,84,서울특별시 서초구 잠원동,162,202507,2020,190000,0
반포센트럴자이,전세,98,서울특별시 서초구 잠원동,162,202507,2020,180000,0
반포센트레빌아스테리움,전세,82,서울특별시 서초구 반포동,1344,202507,2021,120500,0
반포써밋,전세,84,서울특별시 서초구 반포동,1342,202507,2018,138000,0
반포자이,전세,84,서울특별시 서초구 반포동,20-43,202507,2009,120716,0
반포자이,전세,132,서울특별시 서초구 반포동,20-43,202507,2009,227075,0
반포자이,전세,194,서울특별시 서초구 반포동,20-43,202507,2009,295000,0
반포자이,전세,244,서울특별시 서초구 반포동,20-43,202507,2009,380000,0
밤섬경남아너스빌,전세,84,서울특별시 마포구 신수동,459,202507,2009,65450,0
방배1차현대홈타운,전세,59,서울특별시 서초구 방배동,1344,202507,1999,83000,0
방배래미안타워,전세,102,서울특별시 서초구 방배동,485-3,202507,2005,85000,0
방배신삼호,전세,164,서울특별시 서초구 방배동,725,202507,1983,80000,0
방배아트자이,전세,84,서울특별시 서초구 방배동,3278,202507,2018,110250,0
방배우성,전세,80,서울특별시 서초구 방배동,2525,202507,1991,65100,0
방배임광3차,전세,82,서울특별시 서초구 방배동,1010-1,202507,1988,65000,0
방배임광3차,전세,100,서울특별시 서초구 방배동,1010-1,202507,1988,72000,0
방배자이,전세,164,서울특별시 서초구 방배동,888-53,202507,2003,140000,0
방화4단지,전세,100,서울특별시 강서구 방화동,831,202507,1994,44000,0
방화5,전세,39,서울특별시 강서구 방화동,814,202507,1994,26000,0
방화그린,전세,39,서울특별시 강서구 방화동,839,202507,1993,18900,0
방화그린,전세,49,서울특별시 강서구 방화동,839,202507,1993,20917,0
방화동동부센트레빌(875번지),전세,84,서울특별시 강서구 방화동,875,202507,2003,48667,0
배명씨앤디,전세,75,서울특별시 송파구 석촌동,222-7,202507,2004,27000,0
백련산에스케이뷰아이파크,전세,59,서울특별시 은평구 응암동,767,202507,2020,46375,0
백련산에스케이뷰아이파크,전세,84,서울특별시 은평구 응암동,767,202507,2020,55350,0
백련산파크자이,전세,49,서울특별시 은평구 응암동,766,202507,2021,38600,0
백련산파크자이,전세,59,서울특별시 은평구 응암동,766,202507,2021,44100,0
백련산파크자이,전세,84,서울특별시 은평구 응암동,766,202507,2021,55000,0
백련산해모로,전세,59,서울특별시 은평구 응암동,768,202507,2020,45000,0
백련산해모로,전세,84,서울특별시 은평구 응암동,768,202507,2020,46000,0
백련산힐스테이트1차,전세,84,서울특별시 은평구 응암동,759,202507,2011,45550,0
백련산힐스테이트2차,전세,59,서울특별시 은평구 응암동,760,202507,2011,38067,0
백련산힐스테이트3차,전세,59,서울특별시 은평구 응암동,761,202507,2011,44283,0
백련산힐스테이트4차,전세,59,서울특별시 은평구 응암동,764,202507,2018,48000,0
백련산힐스테이트4차,전세,84,서울특별시 은평구 응암동,764,202507,2018,61000,0
백운,전세,58,서울특별시 마포구 합정동,400-20,202507,2002,40500,0
번동금호어울림,전세,84,서울특별시 강북구 번동,656,202507,1998,34650,0
범신칼릭스빌,전세,84,서울특별시 강남구 청담동,125,202507,2005,93000,0
범양,전세,59,서울특별시 성북구 돈암동,631,202507,1998,40000,0
벨뷰아파트,전세,49,서울특별시 은평구 구산동,321-28,202507,2021,30000,0
벽산,전세,43,서울특별시 노원구 상계동,173-1,202507,1989,14500,0
벽산,전세,57,서울특별시 노원구 하계동,271-3,202507,1988,25050,0
벽산,전세,59,서울특별시 금천구 시흥동,1010,202507,2000,25900,0
벽산,전세,59,서울특별시 강서구 마곡동,429,202507,1999,34500,0
벽산,전세,59,서울특별시 성동구 금호동1가,633,202507,2001,44950,0
벽산,전세,70,서울특별시 노원구 하계동,271-3,202507,1988,37250,0
벽산,전세,84,서울특별시 금천구 시흥동,1010,202507,2000,33500,0
벽산,전세,84,서울특별시 성동구 하왕십리동,258,202507,1996,57438,0
벽산,전세,84,서울특별시 구로구 고척동,334,202507,2003,55000,0
벽산,전세,84,서울특별시 강서구 마곡동,429,202507,1999,45000,0
벽산,전세,84,서울특별시 성동구 금호동1가,633,202507,2001,59667,0
벽산,전세,114,서울특별시 금천구 시흥동,1010,202507,2000,40400,0
벽산,전세,114,서울특별시 성동구 하왕십리동,258,202507,1996,67000,0
벽산,전세,114,서울특별시 성동구 금호동1가,633,202507,2001,72000,0
벽산라이브파크,전세,114,서울특별시 강북구 미아동,1354,202507,2004,40500,0
벽산메가트리움,전세,84,서울특별시 용산구 한강로2가,2-8,202507,2005,60500,0
벽산블루밍,전세,59,서울특별시 관악구 봉천동,1718,202507,2005,35729,0
벽산블루밍,전세,84,서울특별시 관악구 봉천동,1718,202507,2005,51750,0
벽산블루밍,전세,101,서울특별시 관악구 봉천동,1718,202507,2005,66000,0
벽산아파트1,전세,63,서울특별시 도봉구 방학동,275,202507,1991,26000,0
벽산아파트2,전세,84,서울특별시 도봉구 방학동,496,202507,1998,37000,0
보라매두산위브,전세,136,서울특별시 영등포구 신길동,4497,202507,2005,65100,0
보라매삼성쉐르빌,전세,120,서울특별시 동작구 신대방동,395-66,202507,2003,73500,0
보라매에스케이뷰,전세,84,서울특별시 영등포구 신길동,4958,202507,2020,72800,0
보라매우성,전세,58,서울특별시 관악구 봉천동,1696,202507,1995,44000,0
보라매자이더포레스트,전세,59,서울특별시 동작구 신대방동,724,202507,2021,70900,0
보라매코오롱하늘채,전세,84,서울특별시 동작구 대방동,509,202507,2005,60000,0
보라매파크빌,전세,84,서울특별시 동작구 신대방동,711,202507,2002,70000,0
보람더하임105동,전세,103,서울특별시 강서구 염창동,265-28,202507,2007,57850,0
보람아파트,전세,54,서울특별시 노원구 상계동,639,202507,1988,21800,0
보람아파트,전세,68,서울특별시 노원구 상계동,639,202507,1988,29040,0
보문파크뷰자이,전세,45,서울특별시 성북구 보문동6가,458,202507,2017,50000,0
보문파크뷰자이,전세,59,서울특별시 성북구 보문동6가,458,202507,2017,54600,0
보문파크뷰자이,전세,72,서울특별시 성북구 보문동6가,458,202507,2017,65000,0
보문하우스토리,전세,59,서울특별시 성북구 보문동4가,116,202507,2011,45000,0
보문하우스토리,전세,117,서울특별시 성북구 보문동4가,116,202507,2011,65000,0
봉천동아,전세,59,서울특별시 관악구 봉천동,1703,202507,2000,45000,0
봉천동아,전세,84,서울특별시 관악구 봉천동,1703,202507,2000,55300,0
봉천우성,전세,59,서울특별시 관악구 봉천동,1706,202507,2000,35825,0
봉천우성,전세,84,서울특별시 관악구 봉천동,1706,202507,2000,42000,0
부암스카이뷰,전세,81,서울특별시 종로구 부암동,218-1,202507,2004,45000,0
부영,전세,80,서울특별시 강서구 등촌동,691-3,202507,1994,45500,0
부영3,전세,136,서울특별시 양천구 목동,908-34,202507,2000,124000,0
북가좌삼호,전세,75,서울특별시 서대문구 북가좌동,449,202507,1996,46000,0
북가좌삼호,전세,84,서울특별시 서대문구 북가좌동,449,202507,1996,49000,0
북가좌삼호,전세,114,서울특별시 서대문구 북가좌동,449,202507,1996,50000,0
북한강(성원),전세,59,서울특별시 용산구 이촌동,422,202507,2001,59000,0
북한산두산위브,전세,59,서울특별시 서대문구 홍은동,467,202507,2020,48000,0
북한산두산위브2차,전세,56,서울특별시 서대문구 홍은동,468,202507,2021,44500,0
북한산두산위브2차,전세,59,서울특별시 서대문구 홍은동,468,202507,2021,40950,0
북한산래미안아파트(1단지),전세,59,서울특별시 은평구 불광동,638,202507,2010,40950,0
북한산아이파크5차,전세,84,서울특별시 도봉구 창동,825,202507,2004,47000,0
북한산아이파크5차,전세,101,서울특별시 도봉구 창동,825,202507,2004,53450,0
북한산아이파크5차,전세,165,서울특별시 도봉구 창동,825,202507,2004,98000,0
북한산월드메르디앙,전세,82,서울특별시 도봉구 쌍문동,728,202507,2005,44000,0
북한산푸르지오,전세,59,서울특별시 은평구 녹번동,281,202507,2015,47967,0
북한산푸르지오,전세,84,서울특별시 은평구 녹번동,281,202507,2015,63500,0
북한산푸르지오,전세,114,서울특별시 은평구 녹번동,281,202507,2015,73000,0
북한산현대힐스테이트3차아파트,전세,59,서울특별시 은평구 불광동,641,202507,2010,44417,0
북한산현대힐스테이트3차아파트,전세,84,서울특별시 은평구 불광동,641,202507,2010,48550,0
북한산힐스테이트1차아파트,전세,84,서울특별시 은평구 불광동,635,202507,2009,53000,0
북한산힐스테이트7차,전세,59,서울특별시 은평구 불광동,643,202507,2011,51000,0
불광롯데캐슬,전세,59,서울특별시 은평구 불광동,645,202507,2018,52000,0
불광롯데캐슬,전세,84,서울특별시 은평구 불광동,645,202507,2018,59300,0
불암현대,전세,59,서울특별시 노원구 상계동,1293,202507,1999,26250,0
브라운스톤,전세,84,서울특별시 용산구 용문동,90,202507,2011,68250,0
브라운스톤공덕아파트,전세,59,서울특별시 마포구 신공덕동,170,202507,2009,65417,0
브라운스톤공덕아파트,전세,84,서울특별시 마포구 신공덕동,170,202507,2009,90000,0
브라운스톤공덕아파트,전세,114,서울특별시 마포구 신공덕동,170,202507,2009,105000,0
브라운스톤관악,전세,59,서울특별시 관악구 봉천동,1721,202507,2005,48500,0
브라운스톤금호,전세,84,서울특별시 성동구 금호동4가,1507,202507,2007,77250,0
브라운스톤방배,전세,84,서울특별시 서초구 방배동,899-16,202507,2005,85000,0
브라운스톤서울,전세,117,서울특별시 중구 중림동,355,202507,2006,90000,0
브라운스톤쌍문,전세,84,서울특별시 도봉구 쌍문동,729,202507,2006,43000,0
브라운스톤역삼,전세,59,서울특별시 강남구 역삼동,747-5,202507,2004,54600,0
브라운스톤태릉,전세,59,서울특별시 중랑구 묵동,387,202507,2004,35000,0
브라운스톤태릉,전세,83,서울특별시 중랑구 묵동,387,202507,2004,48000,0
브라운스톤휘경,전세,59,서울특별시 동대문구 휘경동,368,202507,2013,42500,0
브라운스톤휘경,전세,84,서울특별시 동대문구 휘경동,368,202507,2013,50267,0
비선아파트,전세,48,서울특별시 노원구 공릉동,109,202507,1999,28000,0
비스타동원,전세,15,서울특별시 영등포구 신길동,4975,202507,2024,16000,0
비스타동원,전세,53,서울특별시 영등포구 신길동,4975,202507,2024,40800,0
사가정센트럴아이파크,전세,59,서울특별시 중랑구 면목동,1545,202507,2020,53750,0
사가정센트럴아이파크,전세,84,서울특별시 중랑구 면목동,1545,202507,2020,74000,0
사당롯데캐슬2차,전세,114,서울특별시 동작구 사당동,1149,202507,2004,75000,0
사당롯데캐슬골든포레,전세,59,서울특별시 동작구 사당동,1160,202507,2021,65000,0
사당롯데캐슬골든포레,전세,84,서울특별시 동작구 사당동,1160,202507,2021,33000,0
사당우성2,전세,46,서울특별시 동작구 사당동,105,202507,1993,31500,0
사당우성2,전세,84,서울특별시 동작구 사당동,105,202507,1993,64000,0
사당우성2,전세,118,서울특별시 동작구 사당동,105,202507,1993,78000,0
사당우성3,전세,46,서울특별시 동작구 사당동,105,202507,1993,38400,0
사당우성3,전세,59,서울특별시 동작구 사당동,105,202507,1993,51500,0
사당해그린,전세,84,서울특별시 동작구 사당동,1145,202507,2004,50000,0
사당휴먼시아,전세,84,서울특별시 동작구 사당동,1154,202507,2009,55000,0
사슴3,전세,39,서울특별시 노원구 월계동,320-11,202507,1995,18000,0
사슴3,전세,49,서울특별시 노원구 월계동,320-11,202507,1995,20000,0
산호,전세,85,서울특별시 용산구 원효로4가,118-16,202507,1977,35000,0
산호,전세,103,서울특별시 용산구 원효로4가,118-16,202507,1977,33000,0
삼각산아이원,전세,59,서울특별시 강북구 미아동,1357,202507,2003,36450,0
삼각산아이원,전세,84,서울특별시 강북구 미아동,1357,202507,2003,44250,0
삼각산아이원,전세,114,서울특별시 강북구 미아동,1357,202507,2003,52500,0
삼두,전세,42,서울특별시 영등포구 신길동,2-3,202507,1987,25000,0
삼라마이다스빌2,전세,49,서울특별시 용산구 문배동,40-19,202507,2004,47000,0
삼부,전세,77,서울특별시 영등포구 여의도동,30-2,202507,1976,61250,0
삼부,전세,135,서울특별시 영등포구 여의도동,30-2,202507,1975,73500,0
삼부컨비니언,전세,59,서울특별시 성북구 길음동,1276,202507,1998,37000,0
삼선푸르지오,전세,84,서울특별시 성북구 삼선동2가,425,202507,2008,55250,0
삼성,전세,41,서울특별시 영등포구 신길동,4759,202507,1984,18000,0
삼성,전세,54,서울특별시 강남구 도곡동,161,202507,1994,50000,0
삼성,전세,59,서울특별시 노원구 중계동,593,202507,1999,31000,0
삼성,전세,59,서울특별시 성동구 마장동,817,202507,1996,45000,0
삼성,전세,60,서울특별시 영등포구 신길동,4759,202507,1984,30000,0
삼성,전세,72,서울특별시 마포구 도화동,550,202507,1997,58800,0
삼성,전세,73,서울특별시 송파구 오금동,160,202507,1989,53000,0
삼성,전세,84,서울특별시 동작구 사당동,1140,202507,1999,52000,0
삼성,전세,84,서울특별시 강남구 일원동,626,202507,1986,52500,0
삼성,전세,84,서울특별시 강남구 수서동,747,202507,1997,84375,0
삼성,전세,84,서울특별시 중구 신당동,843,202507,1999,60900,0
삼성,전세,136,서울특별시 마포구 도화동,550,202507,1997,58500,0
삼성광나루,전세,59,서울특별시 강동구 암사동,508,202507,2002,40425,0
삼성꽃마을,전세,59,서울특별시 강서구 방화동,858,202507,1997,40000,0
삼성동롯데아파트,전세,59,서울특별시 강남구 삼성동,17,202507,2000,76000,0
삼성동롯데아파트,전세,84,서울특별시 강남구 삼성동,17,202507,2000,100000,0
삼성동센트럴아이파크,전세,84,서울특별시 강남구 삼성동,188,202507,2018,146600,0
삼성동중앙하이츠빌리지,전세,59,서울특별시 강남구 삼성동,14-1,202507,2004,87000,0
삼성동힐스테이트 1단지,전세,84,서울특별시 강남구 삼성동,16-2,202507,2008,120250,0
삼성래미안,전세,32,서울특별시 영등포구 신길동,4934,202507,2001,3978,0
삼성래미안,전세,56,서울특별시 구로구 구로동,256-1,202507,2004,42000,0
삼성래미안,전세,58,서울특별시 구로구 구로동,256-1,202507,2004,46000,0
삼성래미안,전세,59,서울특별시 용산구 도원동,23,202507,2001,46200,0
삼성래미안,전세,59,서울특별시 영등포구 양평동2가,38-1,202507,1998,53000,0
삼성래미안,전세,59,서울특별시 동작구 본동,492,202507,2004,48300,0
삼성래미안,전세,59,서울특별시 영등포구 신길동,4934,202507,2001,42000,0
삼성래미안,전세,78,서울특별시 구로구 구로동,256-1,202507,2004,50900,0
삼성래미안,전세,84,서울특별시 동작구 사당동,1133,202507,2003,68000,0
삼성래미안,전세,84,서울특별시 용산구 도원동,23,202507,2001,60900,0
삼성래미안,전세,84,서울특별시 도봉구 창동,45,202507,1992,43425,0
삼성래미안,전세,84,서울특별시 동작구 본동,492,202507,2004,64350,0
삼성래미안,전세,84,서울특별시 영등포구 신길동,4934,202507,2001,36870,0
삼성래미안,전세,114,서울특별시 동작구 사당동,1133,202507,2003,62000,0
삼성래미안,전세,114,서울특별시 용산구 도원동,23,202507,2001,74925,0
삼성래미안,전세,122,서울특별시 강남구 도곡동,91-5,202507,2001,150250,0
삼성래미안2,전세,59,서울특별시 동작구 상도동,421,202507,2003,47250,0
삼성래미안2,전세,84,서울특별시 동작구 상도동,421,202507,2003,60000,0
삼성래미안트리베라2단지,전세,58,서울특별시 강북구 미아동,812,202507,2010,45000,0
삼성래미안트리베라2단지,전세,84,서울특별시 강북구 미아동,812,202507,2010,52100,0
삼성사이버빌리지,전세,59,서울특별시 중구 중림동,200,202507,2001,59000,0
삼성사이버빌리지,전세,84,서울특별시 중구 중림동,200,202507,2001,72500,0
삼성산주공(주공3단지),전세,83,서울특별시 관악구 신림동,1714,202507,2000,39000,0
삼성산주공(주공3단지),전세,113,서울특별시 관악구 신림동,1714,202507,2000,45000,0
삼성쉐르빌,전세,71,서울특별시 성동구 도선동,69,202507,2006,45000,0
삼성아셈,전세,132,서울특별시 강남구 삼성동,150-5,202507,2006,85000,0
삼성아파트,전세,84,서울특별시 동작구 사당동,1037-9,202507,2006,63000,0
삼성청담공원아파트,전세,107,서울특별시 강남구 청담동,60,202507,1999,98500,0
삼성청담아파트,전세,84,서울특별시 강남구 청담동,42,202507,1999,84000,0
삼성타운,전세,59,서울특별시 은평구 대조동,231,202507,1997,29700,0
삼성풍림2차아파트,전세,93,서울특별시 강남구 삼성동,104,202507,1998,70350,0
삼성하나로,전세,59,서울특별시 강서구 염창동,248-3,202507,1994,35000,0
삼성화원,전세,89,서울특별시 마포구 망원동,494,202507,2002,64000,0
삼익,전세,60,서울특별시 강남구 수서동,708,202507,1992,42000,0
삼익,전세,84,서울특별시 양천구 목동,933,202507,1997,80000,0
삼익,전세,114,서울특별시 동대문구 이문동,73,202507,1997,40000,0
삼익,전세,123,서울특별시 영등포구 여의도동,51,202507,1974,90000,0
삼익가든,전세,66,서울특별시 강동구 명일동,270,202507,1984,35000,0
삼익가든,전세,71,서울특별시 강동구 명일동,270,202507,1984,33000,0
삼익그린11차,전세,84,서울특별시 강동구 명일동,38,202507,1986,47250,0
삼익그린11차,전세,128,서울특별시 강동구 명일동,38,202507,1986,63000,0
삼익그린2차,전세,42,서울특별시 강동구 명일동,15,202507,1983,26200,0
삼익그린2차,전세,54,서울특별시 강동구 명일동,15,202507,1984,34492,0
삼익그린2차,전세,66,서울특별시 강동구 명일동,15,202507,1984,34650,0
삼익그린2차,전세,84,서울특별시 강동구 명일동,15,202507,1983,49633,0
삼익그린2차,전세,107,서울특별시 강동구 명일동,15,202507,1983,58800,0
