단지명,거래구분,전용면적(㎡),시군구,번지,계약년월,건축년도,평균 보증금(만원),평균 월세금(만원)
치현마을동일스위트리버,전세,59,서울특별시 강서구 방화동,880,202506,202508~202708,40500,0
칠성(977-2),전세,70,서울특별시 금천구 시흥동,977-2,202506,202506~202706,25000,0
칸타빌수유팰리스,전세,59,서울특별시 강북구 수유동,741,202506,202508~202708,25000,0
칸타빌수유팰리스,전세,78,서울특별시 강북구 수유동,741,202506,202507~202707,45000,0
케이씨빌,전세,113,서울특별시 강남구 논현동,104-23,202506,202507~202707,85000,0
케이씨씨,전세,84,서울특별시 동작구 사당동,1153,202506,202508~202708,68000,0
코스모스,전세,238,서울특별시 용산구 이촌동,302-62,202506,202507~202707,100000,0
코오롱,전세,52,서울특별시 서초구 우면동,70,202506,202508~202708,52000,0
코오롱,전세,59,서울특별시 성북구 석관동,405,202506,202507~202707,35500,0
코오롱,전세,59,서울특별시 마포구 연남동,573,202506,202509~202709,55000,0
코오롱,전세,68,서울특별시 영등포구 당산동1가,9-1,202506,202508~202708,45000,0
코오롱,전세,84,서울특별시 영등포구 대림동,607-1,202506,202507~202707,55000,0
코오롱,전세,112,서울특별시 성북구 석관동,405,202506,202508~202708,54000,0
코오롱아파트,전세,84,서울특별시 송파구 방이동,212-8,202506,202508~202708,69667,0
코오롱하늘채,전세,59,서울특별시 강서구 등촌동,714,202506,202508~202708,44000,0
클래식타워,전세,120,서울특별시 동대문구 답십리동,493-5,202506,202508~202708,48000,0
킴스빌리지,전세,30,서울특별시 서초구 잠원동,71-12,202506,202507~202707,34000,0
타워팰리스1,전세,244,서울특별시 강남구 도곡동,467,202506,202506~202706,533500,0
타워팰리스2,전세,164,서울특별시 강남구 도곡동,467-17,202506,202509~202709,280000,0
타워팰리스2,전세,223,서울특별시 강남구 도곡동,467-17,202506,202510~203310,450000,0
타워팰리스3,전세,124,서울특별시 강남구 도곡동,467-29,202506,202506~202706,210000,0
태강아파트(아이파크),전세,49,서울특별시 노원구 공릉동,81,202506,202509~202709,32108,0
태강아파트(아이파크),전세,59,서울특별시 노원구 공릉동,81,202506,202510~202710,38000,0
태능에셈빌,전세,80,서울특별시 중랑구 중화동,314-1,202506,202507~202707,40000,0
태릉우성아파트,전세,84,서울특별시 노원구 공릉동,254,202506,202508~202708,35000,0
태릉해링턴플레이스,전세,59,서울특별시 노원구 공릉동,758,202506,202509~202709,52500,0
태릉해링턴플레이스,전세,74,서울특별시 노원구 공릉동,758,202506,202507~202512,12000,0
태릉해링턴플레이스,전세,84,서울특별시 노원구 공릉동,758,202506,202509~202709,67500,0
태영,전세,59,서울특별시 강서구 등촌동,632-2,202506,202509~202709,41000,0
태영데시앙,전세,84,서울특별시 양천구 신정동,1291,202506,202508~202708,42500,0
태영데시앙,전세,84,서울특별시 도봉구 창동,819,202506,202508~202708,40000,0
태영데시앙1,전세,84,서울특별시 중랑구 상봉동,497,202506,202508~202708,53500,0
태영으뜸(데시앙),전세,60,서울특별시 서대문구 홍제동,373,202506,202508~202708,20000,0
태진,전세,84,서울특별시 양천구 신월동,467-3,202506,202506~202706,35000,0
태진아름,전세,84,서울특별시 강서구 등촌동,676,202506,202508~202708,56500,0
태진한솔,전세,58,서울특별시 강서구 염창동,263,202506,202509~202709,46500,0
태흥,전세,59,서울특별시 관악구 신림동,1698,202506,202507~202707,29000,0
테라팰리스건대1차,전세,58,서울특별시 광진구 화양동,531,202506,202509~202709,50000,0
테라펠리체송파,전세,29,서울특별시 송파구 가락동,166-6,202506,202508~202708,42000,0
테헤란로대우아이빌(891-6),전세,59,서울특별시 강남구 대치동,891-6,202506,202506~202706,60000,0
테헤란아이파크,전세,59,서울특별시 강남구 역삼동,709-5,202506,202506~202709,82680,0
테헤란아이파크,전세,70,서울특별시 강남구 역삼동,709-5,202506,202508~202708,116500,0
테헤란아이파크,전세,92,서울특별시 강남구 역삼동,709-5,202506,202506~202706,150000,0
텐즈힐(1단지),전세,84,서울특별시 성동구 하왕십리동,1066,202506,202507~202707,92000,0
텐즈힐(1단지),전세,129,서울특별시 성동구 하왕십리동,1066,202506,202509~202709,112500,0
텐즈힐(2단지),전세,59,서울특별시 성동구 상왕십리동,811,202506,202508~202808,80000,0
텐즈힐(2단지),전세,84,서울특별시 성동구 상왕십리동,811,202506,202509~202709,88667,0
토성현대,전세,57,서울특별시 송파구 풍납동,251-2,202506,202508~202708,45000,0
트레벨,전세,33,서울특별시 강남구 역삼동,766-8,202506,202508~202708,33000,0
트레벨,전세,35,서울특별시 강남구 역삼동,766-8,202506,202506~202706,33000,0
트리니엘,전세,33,서울특별시 송파구 방이동,454,202506,202507~202707,30000,0
트리마제,전세,35,서울특별시 성동구 성수동1가,718,202506,202507~202707,92925,0
트리마제,전세,69,서울특별시 성동구 성수동1가,718,202506,202601~202801,160000,0
트리마제,전세,84,서울특별시 성동구 성수동1가,718,202506,202509~202709,205000,0
트리마제,전세,140,서울특별시 성동구 성수동1가,718,202506,202508~202802,380000,0
트리지움,전세,59,서울특별시 송파구 잠실동,35,202506,202506~202706,99667,0
트리지움,전세,84,서울특별시 송파구 잠실동,35,202506,202507~202707,119625,0
트리지움,전세,114,서울특별시 송파구 잠실동,35,202506,202508~202708,140000,0
트리지움,전세,149,서울특별시 송파구 잠실동,35,202506,202509~202709,163500,0
파라타워,전세,15,서울특별시 서대문구 대현동,90-70,202506,202507~202707,22000,0
파크리오,전세,35,서울특별시 송파구 신천동,17,202506,202508~202708,53500,0
파크리오,전세,59,서울특별시 송파구 신천동,17,202506,202506~202706,92400,0
파크리오,전세,84,서울특별시 송파구 신천동,17,202506,202506~202706,108621,0
파크리오,전세,121,서울특별시 송파구 신천동,17,202506,202510~202710,137500,0
파크리오,전세,144,서울특별시 송파구 신천동,17,202506,202507~202707,125000,0
파크하비오,전세,84,서울특별시 송파구 문정동,618,202506,202508~202708,90500,0
펜트힐루논현,전세,43,서울특별시 강남구 논현동,211-21,202506,202507~202607,56500,0
펜트힐캐스케이드,전세,43,서울특별시 강남구 논현동,106,202506,202508~202708,65000,0
펜트힐캐스케이드,전세,48,서울특별시 강남구 논현동,106,202506,202508~202708,69990,0
펭귄,전세,63,서울특별시 동작구 신대방동,364-55,202506,202507~202707,25000,0
포레나 신길,전세,84,서울특별시 영등포구 신길동,4937,202506,202508~202708,66500,0
포레나 신길,전세,101,서울특별시 영등포구 신길동,4937,202506,202508~202708,68000,0
포레나노원,전세,59,서울특별시 노원구 상계동,680,202506,202508~202708,58000,0
포레나노원,전세,84,서울특별시 노원구 상계동,680,202506,202508~202708,75000,0
포레나송파,전세,75,서울특별시 송파구 거여동,651,202506,202509~202709,62333,0
포레나송파,전세,84,서울특별시 송파구 거여동,651,202506,202509~202709,76000,0
포스코더샵,전세,59,서울특별시 동작구 상도동,521,202506,202506~202706,64800,0
포스코더샵,전세,84,서울특별시 동작구 상도동,521,202506,202507~202707,70000,0
포스코더샵,전세,132,서울특별시 동작구 상도동,521,202506,202507~202707,82500,0
포스코더샵,전세,152,서울특별시 동작구 상도동,521,202506,202508~202708,97000,0
푸른마을3,전세,59,서울특별시 양천구 신정동,1283,202506,202507~202707,35000,0
푸른마을아파트101동~111동,전세,59,서울특별시 강남구 일원동,719,202506,202509~202709,73333,0
풍림2,전세,58,서울특별시 서대문구 홍은동,453-2,202506,202508~202708,37000,0
풍림아이원,전세,84,서울특별시 노원구 월계동,944,202506,202507~202707,49500,0
풍림아이원플러스,전세,28,서울특별시 서초구 서초동,1338-1,202506,202507~202707,27000,0
풍림아파트A,전세,84,서울특별시 노원구 공릉동,725,202506,202509~202709,47000,0
풍림아파트A,전세,114,서울특별시 노원구 공릉동,725,202506,202508~202708,60000,0
풍림아파트B,전세,31,서울특별시 노원구 공릉동,727,202506,202508~202708,18000,0
프라이어팰리스,전세,59,서울특별시 강동구 암사동,413,202506,202509~202709,65000,0
프라이어팰리스,전세,84,서울특별시 강동구 암사동,413,202506,202508~202708,75000,0
프라자,전세,83,서울특별시 강동구 둔촌동,603,202506,202507~202707,45000,0
프라하임장안1,전세,22,서울특별시 동대문구 장안동,432-11,202506,202508~202708,22500,0
피어리스,전세,84,서울특별시 서대문구 충정로3가,222,202506,202507~202707,51000,0
하계2현대,전세,84,서울특별시 노원구 하계동,288,202506,202508~202708,60000,0
하나테크노빌,전세,38,서울특별시 마포구 신수동,22-35,202506,202509~202709,23000,0
하늘애,전세,67,서울특별시 영등포구 신길동,1119,202506,202508~202708,35000,0
하버라인2단지,전세,59,서울특별시 구로구 항동,237,202506,202509~202709,41000,0
하버라인3단지,전세,59,서울특별시 구로구 항동,242,202506,202507~202707,39000,0
하버라인3단지,전세,74,서울특별시 구로구 항동,242,202506,202509~202709,46000,0
하이캐슬,전세,84,서울특별시 강남구 대치동,986-14,202506,202506~202706,135000,0
하이페리온2,전세,136,서울특별시 양천구 목동,961,202506,202508~202708,175000,0
하이페리온2,전세,155,서울특별시 양천구 목동,961,202506,202508~202708,185000,0
학마을1단지,전세,49,서울특별시 양천구 신정동,1293,202506,202508~202708,30500,0
학마을1단지,전세,59,서울특별시 양천구 신정동,1293,202506,202507~202707,37500,0
학여울청구,전세,59,서울특별시 노원구 하계동,354,202506,202507~202707,35000,0
학여울청구,전세,84,서울특별시 노원구 하계동,354,202506,202508~202708,45500,0
학여울청구,전세,113,서울특별시 노원구 하계동,354,202506,202506~202706,59000,0
한가람,전세,59,서울특별시 용산구 이촌동,404,202506,202508~202708,73500,0
한가람,전세,84,서울특별시 용산구 이촌동,404,202506,202506~202706,100000,0
한강,전세,84,서울특별시 서초구 잠원동,49-8,202506,202509~202709,77688,0
한강(대우),전세,59,서울특별시 용산구 이촌동,415,202506,202508~202708,75000,0
한강(대우),전세,60,서울특별시 용산구 이촌동,415,202506,202507~202706,74000,0
한강(대우),전세,84,서울특별시 용산구 이촌동,415,202506,202507~202707,75000,0
한강동아,전세,114,서울특별시 강서구 염창동,293,202506,202511~202711,60000,0
한강로대우아이빌,전세,28,서울특별시 용산구 한강로2가,2-11,202506,202507~202707,28000,0
한강맨숀,전세,87,서울특별시 용산구 이촌동,300-23,202506,202507~202707,35000,0
한강맨숀,전세,101,서울특별시 용산구 이촌동,300-23,202506,202509~202709,37500,0
한강맨숀,전세,120,서울특별시 용산구 이촌동,300-23,202506,202508~202708,37500,0
한강밤섬자이,전세,84,서울특별시 마포구 하중동,101,202506,202507~202707,96000,0
한강밤섬자이,전세,138,서울특별시 마포구 하중동,101,202506,202508~202808,180000,0
한강삼성,전세,59,서울특별시 마포구 토정동,138,202506,202508~202708,65000,0
한강아파트,전세,59,서울특별시 영등포구 당산동4가,29,202506,202510~202710,55000,0
한강우성,전세,84,서울특별시 광진구 자양동,87-1,202506,202509~202709,75667,0
한강자이에클라트,전세,80,서울특별시 용산구 한강로3가,16-85,202506,202508~202708,60000,0
한강타운,전세,59,서울특별시 용산구 산천동,204,202506,202508~202708,44000,0
한강타운,전세,84,서울특별시 강서구 가양동,1460,202506,202509~202709,54500,0
한강현대,전세,83,서울특별시 동작구 흑석동,28,202506,202509~202709,65000,0
한강현대,전세,83,서울특별시 광진구 자양동,829,202506,202508~202708,75000,0
한강현대,전세,131,서울특별시 동작구 흑석동,28,202506,202506~202706,110000,0
한강훼미리주상복합아파트,전세,76,서울특별시 동대문구 장안동,381-3,202506,202506~202706,42000,0
한국,전세,84,서울특별시 중랑구 묵동,378,202506,202509~202709,45000,0
한국개나리,전세,59,서울특별시 동작구 대방동,504,202506,202506~202509,40000,0
한남아이파크애비뉴,전세,46,서울특별시 용산구 한남동,828,202506,202507~202707,58500,0
한남아이파크애비뉴,전세,47,서울특별시 용산구 한남동,828,202506,202507~202707,69000,0
한남아이파크애비뉴,전세,49,서울특별시 용산구 한남동,828,202506,202508~202708,59850,0
한남하이츠,전세,89,서울특별시 성동구 옥수동,220-1,202506,202507~202707,36000,0
한남하이츠,전세,101,서울특별시 성동구 옥수동,220-1,202506,202508~202708,50000,0
한남하이츠,전세,149,서울특별시 성동구 옥수동,220-1,202506,202509~202709,55333,0
한남하이츠,전세,177,서울특별시 성동구 옥수동,220-1,202506,202508~202708,77000,0
한남해피트리,전세,66,서울특별시 용산구 한남동,827,202506,202508~202708,88500,0
한남힐스테이트,전세,151,서울특별시 용산구 한남동,807,202506,202506~202508,104000,0
한라,전세,59,서울특별시 영등포구 도림동,231-1,202506,202508~202708,40000,0
한라,전세,59,서울특별시 서초구 우면동,67,202506,202508~202708,46500,0
한마을,전세,59,서울특별시 구로구 개봉동,476,202506,202509~202709,46000,0
한보1,전세,95,서울특별시 송파구 마천동,175,202506,202508~202708,45000,0
한보미도맨션1,전세,128,서울특별시 강남구 대치동,511,202506,202509~202708,133000,0
한보미도맨션2,전세,126,서울특별시 강남구 대치동,511,202506,202509~202709,125000,0
한빛골드빌1차,전세,84,서울특별시 강동구 길동,384-1,202506,202506~202706,43000,0
한사랑2삼성,전세,59,서울특별시 강서구 등촌동,634-2,202506,202509~202709,48000,0
한성아파트,전세,130,서울특별시 동작구 신대방동,470-8,202506,202509~202709,80000,0
한솔로이젠트,전세,84,서울특별시 서초구 양재동,11-17,202506,202506~202706,82000,0
한솔리베르,전세,83,서울특별시 광진구 자양동,672,202506,202510~202710,61000,0
한솔마을,전세,63,서울특별시 강남구 일원동,731,202506,202509~202709,56667,0
한솔마을,전세,84,서울특별시 강남구 일원동,731,202506,202506~202706,83000,0
한솔솔파크,전세,79,서울특별시 강서구 마곡동,716,202506,202508~202708,63000,0
한솔솔파크,전세,84,서울특별시 영등포구 대림동,1123,202506,202506~202706,60000,0
한솔솔파크,전세,84,서울특별시 강북구 번동,138,202506,202508~202708,45000,0
한솔솔파크,전세,84,서울특별시 강동구 암사동,518,202506,202507~202707,60600,0
한솔솔파크,전세,84,서울특별시 강서구 마곡동,716,202506,202509~202709,60000,0
한솔솔파크,전세,106,서울특별시 강동구 둔촌동,611,202506,202508~202708,63000,0
한솔애리즈2차,전세,78,서울특별시 강동구 성내동,597,202506,202508~202708,38000,0
한숲마을대림,전세,59,서울특별시 강서구 방화동,862,202506,202508~202708,45000,0
한스빌(836),전세,39,서울특별시 강남구 역삼동,836,202506,202508~202708,30515,0
한스아파트,전세,14,서울특별시 중구 신당동,340-127,202506,202506~202706,13000,0
한신,전세,44,서울특별시 구로구 구로동,642-9,202506,202508~202708,28500,0
한신,전세,59,서울특별시 동대문구 청량리동,60,202506,202508~202708,39000,0
한신,전세,62,서울특별시 영등포구 문래동6가,43,202506,202507~202707,46000,0
한신,전세,68,서울특별시 성북구 돈암동,609-1,202506,202509~202709,40000,0
한신,전세,84,서울특별시 도봉구 도봉동,30-1,202506,202509~202709,36357,0
한신,전세,84,서울특별시 서초구 잠원동,56-3,202506,202508~202708,87667,0
한신,전세,84,서울특별시 동대문구 청량리동,60,202506,202508~202603,47125,0
한신,전세,114,서울특별시 동대문구 청량리동,60,202506,202507~202707,50000,0
한신,전세,132,서울특별시 성북구 돈암동,609-1,202506,202508~202708,62000,0
한신(개포),전세,52,서울특별시 강남구 도곡동,464,202506,202506~202706,41425,0
한신1,전세,27,서울특별시 노원구 하계동,284,202506,202505~202705,17500,0
한신1,전세,35,서울특별시 노원구 하계동,284,202506,202509~202709,25000,0
한신1,전세,44,서울특별시 노원구 하계동,284,202506,202507~202707,30000,0
한신1,전세,84,서울특별시 송파구 가락동,102,202506,202507~202707,65000,0
한신1차,전세,53,서울특별시 노원구 상계동,135,202506,202508~202708,23000,0
한신2차,전세,45,서울특별시 노원구 상계동,451,202506,202506~202706,25000,0
한신그린,전세,84,서울특별시 서초구 잠원동,65-8,202506,202508~202708,84333,0
한신동성,전세,112,서울특별시 노원구 하계동,256-5,202506,202508~202708,60500,0
한신동성,전세,138,서울특별시 노원구 하계동,256-5,202506,202509~202709,65000,0
한신로얄,전세,81,서울특별시 서초구 잠원동,63-34,202506,202506~202609,80000,0
한신무학,전세,75,서울특별시 성동구 하왕십리동,990,202506,202510~202710,49250,0
한신서래,전세,115,서울특별시 서초구 반포동,70-1,202506,202509~202709,115000,0
한신아파트,전세,37,서울특별시 강동구 천호동,237,202506,202509~202709,27000,0
한신아파트,전세,59,서울특별시 동대문구 제기동,1212,202506,202509~202709,46000,0
한신아파트,전세,84,서울특별시 동대문구 제기동,1212,202506,202508~202708,52000,0
한신아파트,전세,89,서울특별시 금천구 독산동,1093-4,202506,202506~202706,44000,0
한신아파트상가동유치원동(103~109),전세,50,서울특별시 중랑구 중화동,450,202506,202508~202708,33667,0
한신아파트상가동유치원동(103~109),전세,59,서울특별시 중랑구 중화동,450,202506,202508~202708,37000,0
한신엠비씨,전세,84,서울특별시 강남구 도곡동,895-8,202506,202508~202708,88500,0
한신엠비씨,전세,117,서울특별시 강남구 도곡동,895-8,202506,202506~202706,103000,0
한신잠실코아,전세,41,서울특별시 송파구 신천동,11-9,202506,202509~202709,44000,0
한신잠실코아,전세,59,서울특별시 송파구 신천동,11-9,202506,202509~202709,50000,0
한신타워,전세,59,서울특별시 서초구 잠원동,71-11,202506,202507~202707,65000,0
한신플러스C,전세,59,서울특별시 성북구 동소문동7가,23,202506,202505~202605,25000,0
한신플러스C,전세,84,서울특별시 성북구 동소문동7가,23,202506,202507~202707,55000,0
한신플러스타운,전세,59,서울특별시 구로구 오류동,341,202506,202510~202710,31000,0
한신휴2차,전세,84,서울특별시 영등포구 대림동,897-1,202506,202509~202709,45000,0
한신휴플러스(1280-0),전세,58,서울특별시 구로구 구로동,1280,202506,202509~202709,44250,0
한신휴플러스그린파크,전세,84,서울특별시 동대문구 답십리동,1001,202506,202509~202709,55000,0
한양,전세,84,서울특별시 강동구 명일동,54,202506,202509~202709,58000,0
한양,전세,105,서울특별시 영등포구 여의도동,42,202506,202509~202709,50000,0
한양,전세,108,서울특별시 광진구 자양동,695,202506,202508~202708,52000,0
한양,전세,124,서울특별시 광진구 자양동,695,202506,202509~202709,67500,0
한양,전세,149,서울특별시 영등포구 여의도동,42,202506,202509~202909,40000,0
한양,전세,157,서울특별시 광진구 자양동,695,202506,202506~202706,75000,0
한양1,전세,66,서울특별시 도봉구 쌍문동,388-33,202506,202508~202708,32000,0
한양1차(영동한양),전세,60,서울특별시 강남구 압구정동,490,202506,202506~202706,55000,0
한양1차(영동한양),전세,63,서울특별시 강남구 압구정동,490,202506,202507~202707,59000,0
한양1차(영동한양),전세,78,서울특별시 강남구 압구정동,490,202506,202507~202707,80000,0
한양2,전세,76,서울특별시 도봉구 쌍문동,59,202506,202507~202707,33000,0
한양2,전세,175,서울특별시 강남구 압구정동,493,202506,202507~202707,175000,0
한양5,전세,65,서울특별시 도봉구 쌍문동,59-3,202506,202508~202708,27000,0
한양6,전세,106,서울특별시 강남구 압구정동,484,202506,202507~202707,90000,0
한양I-Class,전세,16,서울특별시 중구 황학동,787,202506,202507~202707,13500,0
한양수자인사가정파크,전세,84,서울특별시 중랑구 면목동,1543,202506,202508~202708,63960,0
한양수자인어반게이트,전세,16,서울특별시 강남구 논현동,221-7,202506,202507~202707,18900,0
한양수자인에듀힐즈,전세,76,서울특별시 구로구 항동,241,202506,202509~202709,50000,0
한양아파트,전세,64,서울특별시 송파구 송파동,119,202506,202509~202709,50500,0
한양아파트,전세,137,서울특별시 송파구 송파동,119,202506,202506~202706,65000,0
한오,전세,47,서울특별시 강서구 방화동,547-11,202506,202507~202707,20000,0
한일써너스빌,전세,84,서울특별시 중랑구 상봉동,81-5,202506,202509~202709,51500,0
한일유앤아이,전세,59,서울특별시 구로구 고척동,337,202506,202509~202709,40000,0
한일유앤아이2차,전세,70,서울특별시 관악구 남현동,1077-1,202506,202509~202709,60000,0
한주리버뷰,전세,57,서울특별시 송파구 마천동,22-1,202506,202507~202707,39000,0
한진,전세,59,서울특별시 구로구 개봉동,478,202506,202508~202708,32000,0
한진,전세,114,서울특별시 구로구 개봉동,478,202506,202508~202708,47000,0
한진(609-1),전세,59,서울특별시 성북구 돈암동,609-1,202506,202509~202709,38000,0
한진(609-1),전세,84,서울특별시 성북구 돈암동,609-1,202506,202510~202710,52333,0
한진로즈힐,전세,59,서울특별시 강서구 방화동,579,202506,202508~202708,40000,0
한진로즈힐,전세,84,서울특별시 강서구 방화동,579,202506,202506~202706,37200,0
한진타운,전세,59,서울특별시 성동구 성수동1가,704,202506,202508~202708,56333,0
한진한화그랑빌,전세,59,서울특별시 노원구 월계동,18,202506,202509~202709,42333,0
한진한화그랑빌,전세,75,서울특별시 노원구 월계동,18,202506,202509~202709,45000,0
한진한화그랑빌,전세,84,서울특별시 노원구 월계동,18,202506,202509~202709,45825,0
한진한화그랑빌,전세,114,서울특별시 노원구 월계동,18,202506,202509~202709,60000,0
한진해모로,전세,84,서울특별시 중구 신당동,845,202506,202507~202707,54000,0
한화꿈에그린,전세,138,서울특별시 광진구 자양동,853,202506,202508~202711,117000,0
한화꿈에그린2차,전세,83,서울특별시 강남구 논현동,194-23,202506,202509~202709,70000,0
한화꿈에그린TheFIRST,전세,59,서울특별시 노원구 중계동,606,202506,202506~202709,35568,0
한화꿈에그린TheFIRST,전세,121,서울특별시 노원구 중계동,606,202506,202509~202709,78000,0
한화성원아파트,전세,84,서울특별시 도봉구 방학동,731,202506,202507~202707,30000,0
한화오벨리스크,전세,36,서울특별시 마포구 도화동,555,202506,202507~202707,40000,0
한화오벨리스크,전세,38,서울특별시 마포구 도화동,555,202506,202508~202708,38500,0
한화오벨리스크,전세,59,서울특별시 마포구 도화동,555,202506,202506~202706,65000,0
한화오벨리스크,전세,82,서울특별시 마포구 도화동,555,202506,202507~202707,68000,0
한화진넥스빌,전세,51,서울특별시 강남구 역삼동,706-20,202506,202508~202707,36000,0
한효,전세,63,서울특별시 구로구 고척동,52-332,202506,202508~202708,26000,0
항동중흥에스클래스베르데카운티,전세,84,서울특별시 구로구 항동,236,202506,202509~202709,50000,0
해모로,전세,83,서울특별시 마포구 창전동,443,202506,202505~202705,85000,0
해모로아파트,전세,84,서울특별시 강북구 번동,139,202506,202506~202706,40000,0
해태보라매타워,전세,59,서울특별시 동작구 신대방동,708,202506,202507~202707,45000,0
행당두산위브,전세,59,서울특별시 성동구 행당동,375,202506,202508~202708,69000,0
행당한진타운,전세,59,서울특별시 성동구 행당동,346,202506,202509~202709,56686,0
행당한진타운,전세,84,서울특별시 성동구 행당동,346,202506,202508~202708,72333,0
헤리움,전세,29,서울특별시 강북구 미아동,189-30,202506,202509~202709,30000,0
헤센파크힐,전세,20,서울특별시 서초구 서초동,1633-4,202506,202507~202707,37000,0
헬리오시티,전세,39,서울특별시 송파구 가락동,913,202506,202506~202706,67270,0
헬리오시티,전세,49,서울특별시 송파구 가락동,913,202506,202508~202708,80567,0
헬리오시티,전세,59,서울특별시 송파구 가락동,913,202506,202507~202707,96500,0
헬리오시티,전세,84,서울특별시 송파구 가락동,913,202506,202506~202706,115206,0
헬리오시티,전세,99,서울특별시 송파구 가락동,913,202506,202508~202708,130000,0
헬리오시티,전세,110,서울특별시 송파구 가락동,913,202506,202508~202708,126500,0
현대,전세,58,서울특별시 성동구 옥수동,4,202506,202507~202707,50000,0
현대,전세,59,서울특별시 강동구 성내동,30-2,202506,202506~202706,50000,0
현대,전세,59,서울특별시 구로구 개봉동,481,202506,202509~202709,40000,0
현대,전세,59,서울특별시 동대문구 이문동,54,202506,202508~202708,35333,0
현대,전세,59,서울특별시 성동구 마장동,818,202506,202509~202709,52000,0
현대,전세,59,서울특별시 노원구 월계동,929,202506,202508~202708,35000,0
현대,전세,60,서울특별시 종로구 무악동,82,202506,202507~202707,53000,0
현대,전세,71,서울특별시 노원구 하계동,270,202506,202509~202709,41200,0
현대,전세,71,서울특별시 송파구 잠실동,331,202506,202507~202707,65000,0
현대,전세,84,서울특별시 양천구 신정동,1252,202506,202509~202709,68000,0
현대,전세,84,서울특별시 관악구 신림동,255-189,202506,202507~202603,38000,0
현대,전세,84,서울특별시 노원구 하계동,270,202506,202507~202707,49000,0
현대,전세,84,서울특별시 송파구 잠실동,331,202506,202507~202707,71000,0
현대,전세,84,서울특별시 동대문구 휘경동,363,202506,202507~202707,28000,0
현대,전세,84,서울특별시 마포구 신수동,445-5,202506,202507~202707,62000,0
현대,전세,84,서울특별시 구로구 개봉동,481,202506,202508~202708,53333,0
현대,전세,84,서울특별시 서초구 잠원동,53,202506,202508~202708,79500,0
현대,전세,84,서울특별시 동대문구 이문동,54,202506,202509~202709,35000,0
현대,전세,84,서울특별시 동작구 신대방동,707,202506,202506~202706,60833,0
현대,전세,84,서울특별시 구로구 구로동,74-30,202506,202507~202707,37000,0
현대,전세,84,서울특별시 강서구 방화동,793,202506,202507~202707,52000,0
현대,전세,84,서울특별시 종로구 무악동,82,202506,202508~202708,65000,0
현대,전세,90,서울특별시 동대문구 제기동,892-66,202506,202508~202708,49500,0
현대,전세,104,서울특별시 성동구 옥수동,4,202506,202508~202708,90000,0
현대,전세,114,서울특별시 종로구 무악동,82,202506,202507~202707,87000,0
현대,전세,114,서울특별시 노원구 월계동,929,202506,202508~202708,57000,0
현대,전세,134,서울특별시 성동구 마장동,818,202506,202506~202706,70000,0
현대(2-4차),전세,84,서울특별시 송파구 오금동,43,202506,202507~202707,66500,0
현대(2-4차),전세,130,서울특별시 송파구 오금동,43,202506,202510~202710,78750,0
현대(2-4차),전세,170,서울특별시 송파구 오금동,43,202506,202510~202710,93000,0
현대(62-5),전세,54,서울특별시 송파구 문정동,62-5,202506,202507~202707,45000,0
현대(6차),전세,59,서울특별시 노원구 중계동,34-5,202506,202508~202708,35000,0
현대(6차),전세,84,서울특별시 송파구 가락동,55,202506,202508~202708,53000,0
현대(6차),전세,122,서울특별시 노원구 중계동,34-5,202506,202508~202708,65000,0
현대(관악),전세,58,서울특별시 관악구 봉천동,1000,202506,202507~202707,42500,0
현대(관악),전세,84,서울특별시 관악구 봉천동,1000,202506,202506~202507,50000,0
현대(관악),전세,84,서울특별시 동작구 상도동,407,202506,202507~202707,46000,0
현대(관악),전세,105,서울특별시 관악구 봉천동,1000,202506,202509~202709,62000,0
현대1,전세,59,서울특별시 강동구 길동,470,202506,202508~202708,40000,0
현대1,전세,80,서울특별시 송파구 삼전동,39,202506,202506~202706,57000,0
현대1,전세,82,서울특별시 송파구 삼전동,39,202506,202505~202705,6500,0
현대1,전세,84,서울특별시 강서구 염창동,288,202506,202507~202707,50250,0
현대1,전세,84,서울특별시 은평구 신사동,359,202506,202508~202708,38000,0
현대1,전세,84,서울특별시 도봉구 쌍문동,54,202506,202508~202708,39000,0
현대1,전세,84,서울특별시 영등포구 대림동,785-1,202506,202508~202708,47500,0
"현대14차(203,204,205,206동)",전세,84,서울특별시 강남구 압구정동,447,202506,202508~202708,110000,0
"현대1차(12,13,21,22,31,32,33동)",전세,131,서울특별시 강남구 압구정동,369-1,202506,202508~202708,113333,0
"현대1차(12,13,21,22,31,32,33동)",전세,161,서울특별시 강남구 압구정동,369-1,202506,202508~202708,205000,0
현대2,전세,79,서울특별시 강동구 둔촌동,70-5,202506,202506~202706,46000,0
현대2,전세,84,서울특별시 은평구 신사동,355,202506,202509~202709,37000,0
현대2,전세,84,서울특별시 강남구 개포동,654,202506,202507~202707,80000,0
현대2,전세,84,서울특별시 영등포구 대림동,785,202506,202509~202709,47375,0
현대2,전세,84,서울특별시 영등포구 당산동4가,92,202506,202506~202706,55000,0
현대2,전세,85,서울특별시 도봉구 쌍문동,50,202506,202506~202706,37333,0
현대2차,전세,27,서울특별시 마포구 도화동,353-1,202506,202506~202706,3168,0
현대2차,전세,59,서울특별시 영등포구 문래동6가,45,202506,202508~202708,36500,0
현대2차,전세,80,서울특별시 영등포구 양평동3가,79-4,202506,202508~202708,55500,0
현대2차,전세,82,서울특별시 노원구 상계동,1078,202506,202506~202706,38000,0
