단지명,거래구분,전용면적(㎡),시군구,번지,계약년월,건축년도,평균 거래금액(만원)
삼성래미안2,매매,59,서울특별시 동작구 상도동,421,202505,2003,97000
삼성래미안2,매매,84,서울특별시 동작구 상도동,421,202505,2003,109167
삼성래미안트리베라2단지,매매,58,서울특별시 강북구 미아동,812,202505,2010,76500
삼성래미안트리베라2단지,매매,59,서울특별시 강북구 미아동,812,202505,2010,73080
삼성래미안트리베라2단지,매매,84,서울특별시 강북구 미아동,812,202505,2010,91150
삼성사이버빌리지,매매,59,서울특별시 중구 중림동,200,202505,2001,127000
삼성사이버빌리지,매매,84,서울특별시 중구 중림동,200,202505,2001,147000
삼성산주공(주공3단지),매매,58,서울특별시 관악구 신림동,1714,202505,2000,49500
삼성산주공(주공3단지),매매,83,서울특별시 관악구 신림동,1714,202505,2000,60000
삼성산주공(주공3단지),매매,113,서울특별시 관악구 신림동,1714,202505,2000,70500
삼성쉐르빌,매매,84,서울특별시 성동구 도선동,69,202505,2006,93500
삼성쉐르빌,매매,132,서울특별시 광진구 구의동,199-18,202505,2001,130000
삼성청담공원아파트,매매,59,서울특별시 강남구 청담동,60,202505,1999,189000
삼성청담공원아파트,매매,84,서울특별시 강남구 청담동,60,202505,1999,197000
삼성타운,매매,59,서울특별시 은평구 대조동,231,202505,1997,57600
삼성타운,매매,84,서울특별시 은평구 대조동,231,202505,1997,77000
삼성하나로,매매,59,서울특별시 강서구 염창동,248-3,202505,1994,64500
삼성한마음,매매,59,서울특별시 강서구 염창동,244-2,202505,1995,72000
삼성한사랑1,매매,59,서울특별시 강서구 등촌동,632-4,202505,1997,63550
삼성홈타운,매매,14,서울특별시 성동구 마장동,834,202505,2015,17800
삼성홈타운,매매,77,서울특별시 광진구 자양동,770-2,202505,2007,79500
삼성홈타운,매매,104,서울특별시 중구 신당동,849,202505,2004,110000
삼익,매매,49,서울특별시 강남구 수서동,708,202505,1992,151750
삼익,매매,58,서울특별시 동작구 노량진동,330,202505,2001,77700
삼익,매매,58,서울특별시 양천구 목동,933,202505,1997,100250
삼익,매매,59,서울특별시 금천구 가산동,234-46,202505,1998,44650
삼익,매매,59,서울특별시 금천구 시흥동,5-13,202505,1999,49500
삼익,매매,59,서울특별시 동대문구 이문동,73,202505,1997,60000
삼익,매매,59,서울특별시 금천구 독산동,956,202505,1998,44000
삼익,매매,84,서울특별시 금천구 시흥동,5-13,202505,1999,56500
삼익,매매,84,서울특별시 동대문구 이문동,73,202505,1997,66000
삼익,매매,84,서울특별시 양천구 목동,933,202505,1997,122000
삼익,매매,114,서울특별시 양천구 목동,933,202505,1997,164000
삼익,매매,123,서울특별시 영등포구 여의도동,51,202505,1974,279000
삼익,매매,145,서울특별시 용산구 이촌동,300-301,202505,1979,265000
삼익(2단지),매매,114,서울특별시 구로구 고척동,331,202505,2001,74500
삼익2차아파트,매매,54,서울특별시 노원구 공릉동,754,202505,2004,46200
삼익4단지아파트,매매,39,서울특별시 노원구 공릉동,714,202505,1994,36200
삼익가든,매매,57,서울특별시 강동구 명일동,270,202505,1984,94000
삼익가든,매매,66,서울특별시 강동구 명일동,270,202505,1984,102500
삼익가든,매매,71,서울특별시 강동구 명일동,270,202505,1984,108500
삼익가든,매매,82,서울특별시 강동구 명일동,270,202505,1984,114583
삼익가든,매매,106,서울특별시 강동구 명일동,270,202505,1984,123000
삼익가든,매매,117,서울특별시 강동구 명일동,270,202505,1984,140000
삼익그린2차,매매,42,서울특별시 강동구 명일동,15,202505,1983,102500
삼익그린2차,매매,54,서울특별시 강동구 명일동,15,202505,1984,121400
삼익그린2차,매매,66,서울특별시 강동구 명일동,15,202505,1983,140500
삼익그린2차,매매,84,서울특별시 강동구 명일동,15,202505,1983,157375
삼익그린2차,매매,107,서울특별시 강동구 명일동,15,202505,1984,185900
삼익그린2차,매매,128,서울특별시 강동구 명일동,15,202505,1985,215000
삼익그린뷰,매매,59,서울특별시 동작구 사당동,1150,202505,2003,65000
삼익대청아파트,매매,39,서울특별시 강남구 개포동,12,202505,1992,138500
삼익선경,매매,134,서울특별시 노원구 하계동,255-1,202505,1993,101000
삼익세라믹,매매,40,서울특별시 도봉구 쌍문동,56,202505,1988,29000
삼익세라믹,매매,42,서울특별시 도봉구 쌍문동,56,202505,1988,31000
삼익세라믹,매매,58,서울특별시 도봉구 쌍문동,56,202505,1988,40000
삼익세라믹아파트,매매,42,서울특별시 도봉구 방학동,274,202505,1988,30300
삼익파크맨션,매매,59,서울특별시 강동구 길동,53,202505,1983,82000
삼익파크맨션,매매,62,서울특별시 강동구 길동,53,202505,1983,92500
삼익파크맨션,매매,95,서울특별시 강동구 길동,53,202505,1983,115500
삼익파크맨션,매매,97,서울특별시 강동구 길동,53,202505,1982,120000
삼익파크맨션,매매,130,서울특별시 강동구 길동,53,202505,1982,134667
삼익포레스트아파트,매매,51,서울특별시 노원구 공릉동,737,202505,1995,42900
삼익포레스트아파트,매매,84,서울특별시 노원구 공릉동,737,202505,1995,64467
삼익플라주,매매,84,서울특별시 양천구 신월동,1042,202505,2006,63000
삼익플라주101동,매매,59,서울특별시 영등포구 양평동3가,104,202505,2009,68000
삼익플라주201동,매매,84,서울특별시 영등포구 양평동3가,105,202505,2012,85000
삼전솔하임3차,매매,15,서울특별시 성북구 하월곡동,88-510,202505,2013,11433
삼정그린뷰,매매,84,서울특별시 양천구 신월동,1041,202505,2005,66433
삼정아트테라스정동,매매,18,서울특별시 중구 정동,37,202505,2020,36850
삼정아트테라스정동,매매,22,서울특별시 중구 정동,37,202505,2020,40000
삼정아트테라스정동,매매,27,서울특별시 중구 정동,37,202505,2020,44900
삼천리,매매,84,서울특별시 영등포구 양평동3가,24,202505,2000,104300
삼풍아파트,매매,79,서울특별시 서초구 서초동,1685,202505,1988,318500
삼현팰리채,매매,65,서울특별시 강서구 염창동,250-1,202505,2008,58000
삼현팰리채,매매,84,서울특별시 강서구 염창동,250-1,202505,2008,78000
삼호,매매,59,서울특별시 영등포구 양평동3가,66,202505,1998,72750
삼호,매매,84,서울특별시 영등포구 양평동3가,66,202505,1998,87500
삼호3,매매,59,서울특별시 노원구 월계동,13,202505,1986,80957
삼호4,매매,50,서울특별시 노원구 월계동,12,202505,1987,60400
삼호그린,매매,84,서울특별시 동작구 사당동,1138,202505,1999,98000
삼호한숲,매매,59,서울특별시 영등포구 양평동4가,94,202505,2000,88400
삼환,매매,59,서울특별시 구로구 개봉동,470,202505,1995,52500
삼환,매매,59,서울특별시 영등포구 영등포동8가,76-1,202505,1999,106500
삼환,매매,59,서울특별시 영등포구 신길동,897-1,202505,1997,82200
삼환,매매,84,서울특별시 송파구 가락동,176,202505,1985,159000
삼환,매매,84,서울특별시 영등포구 양평동1가,245,202505,1994,74500
삼환,매매,84,서울특별시 영등포구 영등포동8가,76-1,202505,1999,124500
삼환,매매,84,서울특별시 영등포구 신길동,897-1,202505,1997,97800
삼환,매매,114,서울특별시 영등포구 영등포동8가,76-1,202505,1999,141300
삼환,매매,121,서울특별시 송파구 가락동,176,202505,1984,174000
삼환나띠르빌,매매,84,서울특별시 마포구 아현동,732,202505,2003,119000
삼환도봉,매매,73,서울특별시 도봉구 도봉동,87,202505,1987,55367
삼환로즈빌,매매,84,서울특별시 구로구 고척동,336,202505,2004,84000
삼흥아파트,매매,75,서울특별시 은평구 불광동,484-57,202505,2002,45000
상계1차중앙하이츠,매매,59,서울특별시 노원구 상계동,1279,202505,1997,55500
상계2차중앙하이츠,매매,59,서울특별시 노원구 상계동,1282,202505,1998,58542
상계2차중앙하이츠,매매,84,서울특별시 노원구 상계동,1282,202505,1998,70500
상계대림,매매,84,서울특별시 노원구 상계동,172,202505,1989,66500
상계대림e편한세상,매매,114,서울특별시 노원구 상계동,1301,202505,2002,65416
상계불암대림,매매,59,서울특별시 노원구 상계동,1289,202505,2000,49550
상계불암대림,매매,84,서울특별시 노원구 상계동,1289,202505,2000,68400
상계신동아,매매,59,서울특별시 노원구 상계동,463,202505,1995,40500
상계신동아,매매,84,서울특별시 노원구 상계동,463,202505,1995,55800
상계주공1(고층),매매,41,서울특별시 노원구 상계동,765,202505,1988,39375
상계주공1(고층),매매,49,서울특별시 노원구 상계동,765,202505,1988,48500
상계주공1(고층),매매,58,서울특별시 노원구 상계동,765,202505,1988,52700
상계주공1(고층),매매,59,서울특별시 노원구 상계동,765,202505,1988,54500
상계주공10(고층),매매,58,서울특별시 노원구 상계동,666,202505,1988,58000
상계주공10(고층),매매,68,서울특별시 노원구 상계동,666,202505,1988,70000
상계주공11(고층),매매,49,서울특별시 노원구 상계동,652,202505,1988,52000
상계주공11(고층),매매,58,서울특별시 노원구 상계동,652,202505,1988,58000
상계주공11(고층),매매,60,서울특별시 노원구 상계동,652,202505,1988,55500
상계주공11(고층),매매,79,서울특별시 노원구 상계동,652,202505,1988,83750
상계주공12(고층),매매,41,서울특별시 노원구 상계동,647,202505,1988,40000
상계주공12(고층),매매,49,서울특별시 노원구 상계동,647,202505,1988,49500
상계주공12(고층),매매,58,서울특별시 노원구 상계동,647,202505,1988,55500
상계주공13(고층),매매,45,서울특별시 노원구 상계동,637,202505,1989,35200
상계주공13(고층),매매,49,서울특별시 노원구 상계동,637,202505,1989,40000
상계주공13(고층),매매,58,서울특별시 노원구 상계동,637,202505,1989,48533
상계주공14(고층),매매,41,서울특별시 노원구 상계동,626,202505,1989,37000
상계주공14(고층),매매,45,서울특별시 노원구 상계동,626,202505,1989,38250
상계주공14(고층),매매,49,서울특별시 노원구 상계동,626,202505,1989,47967
상계주공14(고층),매매,90,서울특별시 노원구 상계동,626,202505,1989,80700
상계주공14(저층),매매,84,서울특별시 노원구 상계동,626,202505,1989,75000
상계주공16(고층),매매,45,서울특별시 노원구 상계동,624,202505,1988,37333
상계주공16(고층),매매,58,서울특별시 노원구 상계동,624,202505,1988,49850
상계주공16(고층),매매,59,서울특별시 노원구 상계동,624,202505,1988,48220
상계주공16(고층),매매,79,서울특별시 노원구 상계동,624,202505,1988,68500
상계주공2(고층),매매,32,서울특별시 노원구 상계동,740,202505,1987,34890
상계주공2(고층),매매,41,서울특별시 노원구 상계동,740,202505,1987,41500
상계주공2(고층),매매,58,서울특별시 노원구 상계동,740,202505,1987,58400
상계주공2(고층),매매,59,서울특별시 노원구 상계동,740,202505,1987,59250
상계주공2(저층),매매,46,서울특별시 노원구 상계동,740,202505,1987,39500
상계주공3(고층),매매,38,서울특별시 노원구 상계동,730-2,202505,1988,53000
상계주공3(고층),매매,41,서울특별시 노원구 상계동,730-2,202505,1987,51000
상계주공3(고층),매매,58,서울특별시 노원구 상계동,730-2,202505,1987,66400
상계주공3(고층),매매,59,서울특별시 노원구 상계동,730-2,202505,1987,62850
상계주공3(고층),매매,73,서울특별시 노원구 상계동,730-2,202505,1987,80000
상계주공4(고층),매매,32,서울특별시 노원구 상계동,749-5,202505,1988,34400
상계주공4(고층),매매,49,서울특별시 노원구 상계동,749-5,202505,1988,53900
상계주공4(고층),매매,58,서울특별시 노원구 상계동,749-5,202505,1988,59000
상계주공5(저층),매매,31,서울특별시 노원구 상계동,721,202505,1987,47450
상계주공6(고층),매매,41,서울특별시 노원구 상계동,720,202505,1988,48650
상계주공6(고층),매매,49,서울특별시 노원구 상계동,720,202505,1988,57350
상계주공6(고층),매매,58,서울특별시 노원구 상계동,720,202505,1988,54833
상계주공6(고층),매매,59,서울특별시 노원구 상계동,720,202505,1988,60825
상계주공7(고층),매매,41,서울특별시 노원구 상계동,691,202505,1988,48733
상계주공7(고층),매매,45,서울특별시 노원구 상계동,691,202505,1988,49688
상계주공7(고층),매매,49,서울특별시 노원구 상계동,691,202505,1988,57375
상계주공7(고층),매매,58,서울특별시 노원구 상계동,691,202505,1988,62500
상계주공7(고층),매매,59,서울특별시 노원구 상계동,691,202505,1988,62800
상계주공7(고층),매매,79,서울특별시 노원구 상계동,691,202505,1988,90700
상계주공9(고층),매매,45,서울특별시 노원구 상계동,670,202505,1988,35300
상계주공9(고층),매매,49,서울특별시 노원구 상계동,670,202505,1988,48900
상계주공9(고층),매매,61,서울특별시 노원구 상계동,670,202505,1988,56100
상계주공9(고층),매매,79,서울특별시 노원구 상계동,670,202505,1988,74800
상계현대3차,매매,84,서울특별시 노원구 상계동,1063,202505,1999,63000
상도1차갑을명가,매매,84,서울특별시 동작구 상도동,458,202505,2006,68800
상도더샵2차,매매,84,서울특별시 동작구 상도동,534,202505,2014,130000
상도동래미안1차,매매,59,서울특별시 동작구 상도동,450,202505,2004,107750
상도동래미안1차,매매,84,서울특별시 동작구 상도동,450,202505,2004,117333
상도동삼호아파트,매매,83,서울특별시 동작구 상도동,408,202505,1994,84000
상도동삼호아파트,매매,84,서울특별시 동작구 상도동,408,202505,1994,86300
상도동삼호아파트,매매,114,서울특별시 동작구 상도동,408,202505,1994,95267
상도두산위브,매매,84,서울특별시 동작구 상도동,529,202505,2010,131250
상도역롯데캐슬파크엘,매매,59,서울특별시 동작구 상도동,904,202505,2021,141614
상도역롯데캐슬파크엘,매매,84,서울특별시 동작구 상도동,904,202505,2021,162000
상도타워B동,매매,81,서울특별시 동작구 상도동,283-73,202505,2005,35700
상도파크자이,매매,71,서울특별시 동작구 상도동,900,202505,2016,172000
상도파크자이,매매,72,서울특별시 동작구 상도동,900,202505,2016,164500
상도파크자이,매매,84,서울특별시 동작구 상도동,900,202505,2016,176000
상도팰리스,매매,84,서울특별시 동작구 상도동,460,202505,2006,84000
상도푸르지오클라베뉴,매매,59,서울특별시 동작구 상도동,906,202505,2024,115000
상도푸르지오클라베뉴,매매,84,서울특별시 동작구 상도동,906,202505,2024,133000
상도현대,매매,59,서울특별시 동작구 상도동,412,202505,2003,73250
상록,매매,58,서울특별시 마포구 염리동,515-1,202505,1997,91567
상록수,매매,59,서울특별시 영등포구 양평동2가,45,202505,1999,62000
상록수,매매,74,서울특별시 강남구 일원동,734,202505,1993,257500
상록수,매매,84,서울특별시 강남구 일원동,734,202505,1993,264000
상록타워아파트,매매,49,서울특별시 광진구 광장동,570,202505,1997,105000
상록타워아파트,매매,84,서울특별시 광진구 광장동,570,202505,1997,128000
상리제나우스,매매,12,서울특별시 성동구 하왕십리동,966-18,202505,2013,13500
상림마을6단지푸르지오(606~614동)BL1-7,매매,101,서울특별시 은평구 진관동,2,202505,2008,94000
상림마을7단지아이파크(719~729동)BL1-13,매매,134,서울특별시 은평구 진관동,11,202505,2008,100000
상림마을8단지롯데캐슬(810~820동)BL1-1,매매,84,서울특별시 은평구 진관동,19,202505,2008,90000
상림마을8단지롯데캐슬(810~820동)BL1-1,매매,134,서울특별시 은평구 진관동,19,202505,2008,102000
상림마을8단지롯데캐슬(821~830동)BL1-12,매매,84,서울특별시 은평구 진관동,20,202505,2008,88000
상봉듀오트리스,매매,117,서울특별시 중랑구 상봉동,501,202505,2016,108000
상봉베스트원,매매,22,서울특별시 중랑구 상봉동,101-19,202505,2019,24200
상봉어반뷰,매매,14,서울특별시 중랑구 상봉동,113,202505,2018,12000
상수두산위브,매매,114,서울특별시 마포구 상수동,396,202505,2004,144000
상아,매매,51,서울특별시 노원구 중계동,505,202505,1989,42950
상아,매매,72,서울특별시 노원구 중계동,505,202505,1989,72000
상아,매매,84,서울특별시 노원구 중계동,505,202505,1989,82600
상아1차아파트,매매,60,서울특별시 송파구 오금동,166,202505,1984,129500
상아1차아파트,매매,84,서울특별시 도봉구 창동,299,202505,1987,68000
상아2차아파트,매매,45,서울특별시 송파구 오금동,165,202505,1988,83000
상아2차아파트,매매,50,서울특별시 송파구 오금동,165,202505,1988,95000
상아2차아파트,매매,58,서울특별시 도봉구 창동,300,202505,1988,55000
상아2차아파트,매매,84,서울특별시 송파구 오금동,165,202505,1988,130000
상암월드컵파크10단지,매매,59,서울특별시 마포구 상암동,1736,202505,2010,88000
상암월드컵파크10단지,매매,84,서울특별시 마포구 상암동,1736,202505,2010,94000
상암월드컵파크12단지,매매,59,서울특별시 마포구 상암동,1743,202505,2010,89500
상암월드컵파크12단지,매매,84,서울특별시 마포구 상암동,1743,202505,2010,97000
상암월드컵파크2단지,매매,59,서울특별시 마포구 상암동,1637,202505,2003,99000
상암월드컵파크3단지,매매,84,서울특별시 마포구 상암동,1643,202505,2003,106000
상암월드컵파크4단지,매매,84,서울특별시 마포구 상암동,1655,202505,2006,133500
상암월드컵파크4단지,매매,104,서울특별시 마포구 상암동,1655,202505,2006,161000
상암월드컵파크5단지,매매,104,서울특별시 마포구 상암동,1658,202505,2005,145000
상암월드컵파크7단지,매매,84,서울특별시 마포구 상암동,1660,202505,2005,119375
상암월드컵파크9단지,매매,84,서울특별시 마포구 상암동,1752,202505,2010,95500
상지리츠빌역삼2차,매매,165,서울특별시 강남구 역삼동,761-3,202505,2006,230000
새롬,매매,55,서울특별시 양천구 신월동,458-1,202505,2002,30000
새솔금호,매매,59,서울특별시 구로구 구로동,108-2,202505,1996,47875
새솔금호,매매,84,서울특별시 구로구 구로동,108-2,202505,1996,61700
새한,매매,59,서울특별시 중랑구 신내동,795,202505,1998,44650
새한,매매,84,서울특별시 중랑구 신내동,795,202505,1998,62500
샘터마을,매매,134,서울특별시 강남구 일원동,718,202505,1994,290000
샹그레빌아파트,매매,79,서울특별시 성북구 하월곡동,224,202505,2004,66675
서강GS,매매,59,서울특별시 마포구 신정동,30,202505,1999,116467
서강예가,매매,59,서울특별시 마포구 창전동,444,202505,2007,131900
서강예가,매매,84,서울특별시 마포구 창전동,444,202505,2007,132667
서강오벨리스크스위트,매매,84,서울특별시 마포구 창전동,442,202505,2007,119750
서광,매매,59,서울특별시 노원구 월계동,922,202505,1994,57450
서광등촌마을아파트,매매,59,서울특별시 강서구 등촌동,638,202505,1999,74000
서광등촌마을아파트,매매,84,서울특별시 강서구 등촌동,638,202505,1999,88500
서광아침의빛,매매,84,서울특별시 동대문구 장안동,577,202505,2008,74000
서광아파트,매매,59,서울특별시 강남구 삼성동,2,202505,1998,204000
서교푸르지오,매매,92,서울특별시 마포구 서교동,486,202505,2004,109000
서대문노블루체,매매,27,서울특별시 서대문구 홍은동,274-32,202505,2018,29000
서대문푸르지오센트럴파크,매매,59,서울특별시 서대문구 홍제동,57-5,202505,2022,122500
서서울삼성,매매,84,서울특별시 마포구 아현동,692,202505,1998,105250
서울가든,매매,54,서울특별시 구로구 고척동,141-1,202505,1989,49500
서울가든,매매,64,서울특별시 구로구 고척동,141-1,202505,1989,55000
서울대입구아이원(1560-61),매매,59,서울특별시 관악구 봉천동,1560-61,202505,2006,80000
서울대입구아이원(1560-62),매매,84,서울특별시 관악구 봉천동,1560-62,202505,2006,95000
서울숲 한신 더 휴,매매,59,서울특별시 성동구 행당동,349,202505,2003,119375
서울숲 한신 더 휴,매매,84,서울특별시 성동구 행당동,349,202505,2003,147917
서울숲 한신 더 휴,매매,114,서울특별시 성동구 행당동,349,202505,2003,162200
서울숲2차푸르지오,매매,84,서울특별시 성동구 금호동4가,235,202505,2012,192500
서울숲2차푸르지오,매매,114,서울특별시 성동구 금호동4가,235,202505,2012,250000
서울숲대림,매매,59,서울특별시 성동구 성수동1가,656-234,202505,2000,158800
서울숲대림,매매,84,서울특별시 성동구 성수동1가,656-234,202505,2000,181167
서울숲더샵,매매,84,서울특별시 성동구 행당동,377,202505,2014,169333
서울숲더샵,매매,92,서울특별시 성동구 행당동,377,202505,2014,191000
서울숲더샵,매매,101,서울특별시 성동구 행당동,377,202505,2014,212000
서울숲더샵,매매,114,서울특별시 성동구 행당동,377,202505,2014,240000
서울숲더샵,매매,150,서울특별시 성동구 행당동,377,202505,2014,335000
서울숲리버그린동아아파트,매매,59,서울특별시 성동구 응봉동,276,202505,2003,119000
서울숲리버그린동아아파트,매매,84,서울특별시 성동구 응봉동,276,202505,2003,130000
서울숲리버뷰자이,매매,59,서울특별시 성동구 행당동,380,202505,2018,179000
서울숲리버뷰자이,매매,84,서울특별시 성동구 행당동,380,202505,2018,227083
서울숲삼부아파트,매매,84,서울특별시 성동구 행당동,147,202505,1998,170000
서울숲삼부아파트,매매,122,서울특별시 성동구 행당동,147,202505,1998,207750
서울숲성수현대,매매,59,서울특별시 성동구 성수동1가,676-5,202505,1990,110500
서울숲성수현대,매매,84,서울특별시 성동구 성수동1가,676-5,202505,1990,150000
서울숲아이파크,매매,64,서울특별시 성동구 송정동,104,202505,2009,104500
서울숲아이파크,매매,84,서울특별시 성동구 송정동,104,202505,2009,117500
서울숲아이파크리버포레,매매,59,서울특별시 성동구 성수동1가,721,202505,2024,229000
서울숲아이파크리버포레,매매,84,서울특별시 성동구 성수동1가,721,202505,2024,332000
서울숲푸르지오,매매,59,서울특별시 성동구 금호동4가,340,202505,2007,148000
서울숲푸르지오,매매,84,서울특별시 성동구 금호동4가,340,202505,2007,195700
서울숲푸르지오,매매,114,서울특별시 성동구 금호동4가,340,202505,2007,247000
서울숲한양현대,매매,59,서울특별시 성동구 성수동1가,707,202505,1999,108250
서울숲한양현대,매매,84,서울특별시 성동구 성수동1가,707,202505,1999,142875
서울숲행당푸르지오,매매,59,서울특별시 성동구 행당동,376,202505,2011,83000
서울숲힐스테이트,매매,57,서울특별시 성동구 성수동2가,843,202505,2009,183400
서울역센트럴자이,매매,59,서울특별시 중구 만리동2가,273,202505,2017,161333
서울역센트럴자이,매매,72,서울특별시 중구 만리동2가,273,202505,2017,170000
서울역센트럴자이,매매,84,서울특별시 중구 만리동2가,273,202505,2017,188833
서울역한라비발디센트럴,매매,71,서울특별시 중구 만리동2가,288,202505,2018,141750
서울역한라비발디센트럴,매매,84,서울특별시 중구 만리동2가,288,202505,2018,147000
서원,매매,49,서울특별시 도봉구 도봉동,641,202505,1996,34578
서초4현대,매매,84,서울특별시 서초구 서초동,1684,202505,2000,217000
서초4현대,매매,105,서울특별시 서초구 서초동,1684,202505,2000,238000
서초4현대,매매,140,서울특별시 서초구 서초동,1684,202505,2000,244000
서초교대e편한세상,매매,84,서울특별시 서초구 서초동,1686-9,202505,2010,285000
서초그랑자이,매매,59,서울특별시 서초구 서초동,1757,202505,2021,295000
서초네이처힐3단지,매매,114,서울특별시 서초구 우면동,717,202505,2013,180000
서초네이처힐7단지,매매,84,서울특별시 서초구 우면동,735,202505,2011,155000
서초대우,매매,186,서울특별시 서초구 서초동,1467-3,202505,2000,182000
서초더샵포레,매매,59,서울특별시 서초구 내곡동,411,202505,2014,124667
서초동삼성쉐르빌2,매매,35,서울특별시 서초구 서초동,1330,202505,2002,30900
서초래미안,매매,111,서울특별시 서초구 서초동,1682,202505,2003,295000
서초래미안,매매,127,서울특별시 서초구 서초동,1682,202505,2003,300000
서초롯데캐슬프레지던트,매매,84,서울특별시 서초구 서초동,1681-8,202505,2014,269500
서초삼성래미안,매매,121,서울특별시 서초구 서초동,1641-1,202505,2001,234000
서초센트럴IPARK,매매,80,서울특별시 서초구 서초동,1582-3,202505,2020,168625
서초아트자이,매매,144,서울특별시 서초구 서초동,1583-10,202505,2009,245000
서초이오빌,매매,45,서울특별시 서초구 서초동,1593-7,202505,2003,42000
서초트라팰리스,매매,116,서울특별시 서초구 서초동,1344-13,202505,2005,240000
서초파라곤,매매,109,서울특별시 서초구 서초동,1327-29,202505,2005,160000
서초포레스타3단지,매매,114,서울특별시 서초구 신원동,568,202505,2014,200000
서초푸르지오써밋,매매,84,서울특별시 서초구 서초동,1311-10,202505,2017,345000
서초한빛삼성,매매,59,서울특별시 서초구 서초동,1509-1,202505,1999,139125
서초한신,매매,84,서울특별시 서초구 서초동,1454-29,202505,2001,173000
서초한신,매매,115,서울특별시 서초구 서초동,1454-29,202505,2001,193000
서초현대,매매,84,서울특별시 서초구 서초동,1648-2,202505,1999,194000
서초힐스,매매,59,서울특별시 서초구 우면동,773,202505,2012,134700
서초힐스,매매,84,서울특별시 서초구 우면동,773,202505,2012,160000
서한베네치아,매매,108,서울특별시 강동구 길동,143-4,202505,2005,68000
서희스타힐스,매매,12,서울특별시 마포구 대흥동,12-41,202505,2014,17100
서희스타힐스,매매,84,서울특별시 관악구 봉천동,1729,202505,2015,79900
석촌호수효성해링턴타워,매매,15,서울특별시 송파구 석촌동,24-3,202505,2015,25700
석탑,매매,84,서울특별시 중랑구 신내동,787,202505,1997,60250
석탑아파트101동,매매,84,서울특별시 강남구 삼성동,3-3,202505,1996,225000
선경2차(8동-12동),매매,127,서울특별시 강남구 대치동,506,202505,1985,480000
선사현대아파트,매매,58,서울특별시 강동구 암사동,509,202505,2000,100467
선사현대아파트,매매,59,서울특별시 강동구 암사동,509,202505,2000,103688
선사현대아파트,매매,72,서울특별시 강동구 암사동,509,202505,2000,108000
선사현대아파트,매매,82,서울특별시 강동구 암사동,509,202505,2000,124167
선사현대아파트,매매,83,서울특별시 강동구 암사동,509,202505,2000,138257
성내1차e-편한세상,매매,120,서울특별시 강동구 성내동,598,202505,2003,111000
성내동삼성아파트,매매,59,서울특별시 강동구 성내동,590,202505,1999,94933
성내동삼성아파트,매매,114,서울특별시 강동구 성내동,590,202505,1999,102500
성내스테이,매매,52,서울특별시 강동구 성내동,549-5,202505,2018,62000
성동상가,매매,62,서울특별시 성동구 성수동2가,336-2,202505,1978,219000
성북역신도브래뉴,매매,84,서울특별시 노원구 월계동,941,202505,2005,63000
성북힐스테이트(101동),매매,84,서울특별시 성북구 하월곡동,88-64,202505,2007,74800
성북힐스테이트(101동),매매,101,서울특별시 성북구 하월곡동,88-64,202505,2007,86500
성북힐스테이트(102동),매매,114,서울특별시 성북구 하월곡동,88-957,202505,2007,96000
성사1차풍림아파트101동,매매,59,서울특별시 마포구 성산동,600,202505,2000,63500
성산시영(대우),매매,50,서울특별시 마포구 성산동,446,202505,1986,100107
성산시영(선경),매매,50,서울특별시 마포구 성산동,446,202505,1986,104860
성산시영(유원),매매,59,서울특별시 마포구 성산동,446,202505,1986,119350
성산월드타운대림,매매,59,서울특별시 마포구 성산동,601,202505,2004,84000
성산월드타운대림,매매,84,서울특별시 마포구 성산동,601,202505,2004,88750
성산월드타운대림,매매,117,서울특별시 마포구 성산동,601,202505,2004,120000
성수1차대우아파트,매매,84,서울특별시 성동구 성수동2가,279-50,202505,1999,86000
성신,매매,47,서울특별시 마포구 망원동,433-3,202505,1976,41000
성신,매매,48,서울특별시 마포구 망원동,433-3,202505,1976,40000
성우아파트,매매,68,서울특별시 동작구 상도동,380-1,202505,1993,55000
성원,매매,41,서울특별시 서대문구 홍제동,456,202505,1998,44500
성원,매매,59,서울특별시 강서구 염창동,295,202505,2001,76000
성원,매매,59,서울특별시 영등포구 당산동5가,40,202505,1997,85000
성원,매매,59,서울특별시 강동구 둔촌동,613,202505,1995,61500
성원,매매,59,서울특별시 광진구 중곡동,681,202505,1998,53300
성원,매매,59,서울특별시 서대문구 연희동,740,202505,2001,66333
성원,매매,84,서울특별시 영등포구 양평동4가,12,202505,1993,94900
성원,매매,84,서울특별시 동작구 대방동,500,202505,1994,121400
성원,매매,84,서울특별시 도봉구 쌍문동,53,202505,1989,51000
성원,매매,84,서울특별시 서대문구 연희동,740,202505,2001,88000
성원,매매,84,서울특별시 중랑구 신내동,783,202505,1994,62525
성원,매매,135,서울특별시 서대문구 연희동,740,202505,2001,129000
성원(650),매매,59,서울특별시 영등포구 대림동,650,202505,1995,62850
성원(사슴4),매매,39,서울특별시 노원구 월계동,322-1,202505,1995,36550
성원(사슴4),매매,49,서울특별시 노원구 월계동,322-1,202505,1995,50000
성원(사슴4),매매,59,서울특별시 노원구 월계동,322-1,202505,1995,55800
성원1,매매,84,서울특별시 노원구 중계동,580,202505,1996,90350
성원2,매매,59,서울특별시 양천구 목동,709-2,202505,2000,63933
성원2,매매,79,서울특별시 양천구 목동,709-2,202505,2000,74900
성원2,매매,84,서울특별시 양천구 목동,709-2,202505,2000,84700
